date,log_date,time,target,target_raw,top10_raw,top1
2023-07-25,2023-07-25,13:10:00,159985,159985.SZ,"159985.SZ:2.2577,501018.SH:1.6468,513500.SH:0.3939,159980.SZ:0.3348",159985
2023-07-26,2023-07-26,13:10:00,159985,159985.SZ,"159985.SZ:2.3315,501018.SH:1.8295,159981.SZ:1.2786,161226.SZ:1.0227,512880.SH:0.7169,159825.SZ:0.6464,159865.SZ:0.5019,159605.SZ:0.4595,512070.SH:0.4429,159980.SZ:0.4334",159985
2023-07-27,2023-07-27,13:10:00,159985,159985.SZ,"159985.SZ:2.6504,501018.SH:2.0124,161226.SZ:1.2710,159981.SZ:1.1829,512880.SH:0.9673,159605.SZ:0.8882,513180.SH:0.6916,512070.SH:0.6664,512200.SH:0.6506,159825.SZ:0.6275",159985
2023-07-28,2023-07-28,13:10:00,159985,159985.SZ,"159985.SZ:2.5145,501018.SH:2.1773,159605.SZ:1.3274,159981.SZ:1.1724,512200.SH:1.1630,513180.SH:1.0703,512690.SH:1.0376,513330.SH:0.8507,515210.SH:0.7462,512890.SH:0.6430",159985
2023-07-31,2023-07-31,13:10:00,512880,512880.SH,"512880.SH:2.3911,501018.SH:2.2914,159985.SZ:2.1113,512200.SH:1.9077,159605.SZ:1.8874,512070.SH:1.6112,513180.SH:1.5735,512690.SH:1.3540,513330.SH:1.3340,159981.SZ:1.1003",512880
2023-08-01,2023-08-01,13:10:00,512880,512880.SH,"512880.SH:2.8316,512200.SH:2.7662,501018.SH:2.6619,159605.SZ:2.3613,159985.SZ:2.0897,513090.SH:2.0293,513180.SH:2.0203,513330.SH:1.8183,512070.SH:1.8004,512690.SH:1.5686",512880
2023-08-02,2023-08-02,13:10:00,512200,512200.SH,"512200.SH:3.8843,512880.SH:3.4940,501018.SH:2.8787,513090.SH:2.2944,159605.SZ:2.1796,512070.SH:2.0583,513180.SH:1.9135,159985.SZ:1.8771,513330.SH:1.6893,512690.SH:1.6464",512200
2023-08-03,2023-08-03,13:10:00,512880,512880.SH,"512880.SH:4.5233,513090.SH:2.8909,512070.SH:2.6363,501018.SH:2.3101,513180.SH:2.0288,159605.SZ:1.9969,512690.SH:1.8395,513330.SH:1.7296,513360.SH:1.5248,515210.SH:1.4852",512880
2023-08-04,2023-08-04,13:10:00,513090,513090.SH,"513090.SH:3.8909,512070.SH:3.5509,501018.SH:2.4544,513180.SH:2.2901,159605.SZ:2.1852,512690.SH:1.9851,513330.SH:1.9663,513360.SH:1.7402,515210.SH:1.5906,512800.SH:1.4147",513090
2023-08-07,2023-08-07,13:10:00,513090,513090.SH,"513090.SH:4.0424,512070.SH:3.7368,501018.SH:2.5275,513180.SH:2.5020,159605.SZ:2.1407,513330.SH:1.9699,513360.SH:1.8217,512690.SH:1.6528,515210.SH:1.4168,512800.SH:1.4088",513090
2023-08-08,2023-08-08,13:10:00,513090,513090.SH,"513090.SH:4.5961,512070.SH:4.2453,501018.SH:2.2413,513180.SH:2.2410,512690.SH:1.7200,159605.SZ:1.7098,513330.SH:1.5757,513360.SH:1.4917,159851.SZ:1.3742,512800.SH:1.3149",513090
2023-08-09,2023-08-09,13:10:00,513090,513090.SH,"513090.SH:4.2026,512070.SH:4.0862,512200.SH:3.5820,501018.SH:2.2750,159851.SZ:1.8681,513180.SH:1.7216,512690.SH:1.5346,159605.SZ:1.3215,513330.SH:1.2417,512800.SH:1.2109",513090
2023-08-10,2023-08-10,13:10:00,512070,512070.SH,"512070.SH:4.1668,513090.SH:4.0372,512200.SH:3.0168,501018.SH:2.4919,159851.SZ:2.3138,513180.SH:1.3296,512690.SH:1.2041,159605.SZ:1.0063,512800.SH:0.9775,159985.SZ:0.9554",512070
2023-08-11,2023-08-11,13:10:00,512200,512200.SH,"512200.SH:2.5367,501018.SH:2.2703,159985.SZ:0.9632,513180.SH:0.8371,159605.SZ:0.6761,512690.SH:0.6640,512800.SH:0.6087,513330.SH:0.5632,515210.SH:0.4674,515170.SH:0.3993",512200
2023-08-14,2023-08-14,13:10:00,501018,501018.SH,"501018.SH:2.2147,159985.SZ:0.9335,518880.SH:0.0001",501018
2023-08-15,2023-08-15,13:10:00,501018,501018.SH,"501018.SH:2.0057,159985.SZ:1.0034",501018
2023-08-16,2023-08-16,13:10:00,159985,159985.SZ,159985.SZ:0.9574,159985
2023-08-17,2023-08-17,13:10:00,511880,511880.SH,,
2023-08-18,2023-08-18,13:10:00,511880,511880.SH,,
2023-08-21,2023-08-21,13:10:00,159985,159985.SZ,159985.SZ:1.4793,159985
2023-08-22,2023-08-22,13:10:00,511880,511880.SH,,
2023-08-23,2023-08-23,13:10:00,511880,511880.SH,,
2023-08-24,2023-08-24,13:10:00,159985,159985.SZ,"159985.SZ:1.1797,518880.SH:0.0101",159985
2023-08-25,2023-08-25,13:10:00,159985,159985.SZ,"159985.SZ:1.3573,518880.SH:0.0266",159985
2023-08-28,2023-08-28,13:10:00,159985,159985.SZ,"159985.SZ:1.5886,518880.SH:0.0418,513290.SH:0.0000",159985
2023-08-29,2023-08-29,13:10:00,159985,159985.SZ,"159985.SZ:1.7525,518880.SH:0.0665,513290.SH:0.0027",159985
2023-08-30,2023-08-30,13:10:00,159985,159985.SZ,"159985.SZ:1.8487,159981.SZ:0.5262,518880.SH:0.1124",159985
2023-08-31,2023-08-31,13:10:00,159985,159985.SZ,"159985.SZ:2.0124,159981.SZ:0.6985,518880.SH:0.1741",159985
2023-09-01,2023-09-01,13:10:00,159985,159985.SZ,"159985.SZ:1.8218,518880.SH:0.1898",159985
2023-09-04,2023-09-04,13:10:00,159985,159985.SZ,"159985.SZ:1.3043,159981.SZ:1.0327,161226.SZ:0.3164,518880.SH:0.2291",159985
2023-09-05,2023-09-05,13:10:00,159985,159985.SZ,"159985.SZ:1.2276,159981.SZ:1.1636,161226.SZ:0.3633,518880.SH:0.2680",159985
2023-09-06,2023-09-06,13:10:00,159981,159981.SZ,"159981.SZ:1.3545,159985.SZ:1.2915,161226.SZ:0.3729,518880.SH:0.2925",159981
2023-09-07,2023-09-07,13:10:00,159985,159985.SZ,"159985.SZ:1.1609,159981.SZ:1.1207,515220.SH:0.8055,518880.SH:0.2940,161226.SZ:0.2358,159980.SZ:0.1982",159985
2023-09-08,2023-09-08,13:10:00,501018,501018.SH,"501018.SH:0.5502,518880.SH:0.3361",501018
2023-09-11,2023-09-11,13:10:00,501018,501018.SH,"501018.SH:0.7321,159985.SZ:0.6884",501018
2023-09-12,2023-09-12,13:10:00,501018,501018.SH,"501018.SH:0.8748,518880.SH:0.3849,159980.SZ:0.3211,513100.SH:0.2829",501018
2023-09-13,2023-09-13,13:10:00,501018,501018.SH,"501018.SH:1.2461,518880.SH:0.4133",501018
2023-09-14,2023-09-14,13:10:00,501018,501018.SH,"501018.SH:1.6653,518880.SH:0.4581",501018
2023-09-15,2023-09-15,13:10:00,501018,501018.SH,"501018.SH:2.3557,518880.SH:0.4707,159980.SZ:0.3336,513100.SH:0.2806,159509.SZ:0.2548,513310.SH:0.1452,161226.SZ:0.1332,513500.SH:0.0953",501018
2023-09-18,2023-09-18,13:10:00,501018,501018.SH,"501018.SH:2.8186,513520.SH:0.2949,159980.SZ:0.2881",501018
2023-09-19,2023-09-19,13:10:00,501018,501018.SH,"501018.SH:3.2753,518880.SH:0.3526,513520.SH:0.2947,161226.SZ:0.0277",501018
2023-09-20,2023-09-20,13:10:00,518880,518880.SH,"518880.SH:0.4099,161226.SZ:0.0290",518880
2023-09-21,2023-09-21,13:10:00,518880,518880.SH,518880.SH:0.4004,518880
2023-09-22,2023-09-22,13:10:00,511880,511880.SH,,
2023-09-25,2023-09-25,13:10:00,518880,518880.SH,"518880.SH:0.3313,161226.SZ:0.0137",518880
2023-09-26,2023-09-26,13:10:00,518880,518880.SH,518880.SH:0.3063,518880
2023-09-27,2023-09-27,13:10:00,518880,518880.SH,518880.SH:0.1712,518880
2023-09-28,2023-09-28,13:10:00,501018,501018.SH,501018.SH:1.0904,501018
2023-10-09,2023-10-09,13:10:00,511880,511880.SH,,
2023-10-10,2023-10-10,13:10:00,511880,511880.SH,,
2023-10-11,2023-10-11,13:10:00,511880,511880.SH,,
2023-10-12,2023-10-12,13:10:00,511880,511880.SH,,
2023-10-13,2023-10-13,13:10:00,515120,515120.SH,"515120.SH:2.1387,159992.SZ:2.0343,512010.SH:0.7356,512170.SH:0.5317,513120.SH:0.4512,159883.SZ:0.1796",515120
2023-10-16,2023-10-16,13:10:00,515120,515120.SH,"515120.SH:2.1190,159992.SZ:2.0265,512010.SH:0.6424,512170.SH:0.5099,513120.SH:0.4484,159883.SZ:0.1242",515120
2023-10-17,2023-10-17,13:10:00,511880,511880.SH,,
2023-10-18,2023-10-18,13:10:00,511880,511880.SH,,
2023-10-19,2023-10-19,13:10:00,511880,511880.SH,,
2023-10-20,2023-10-20,13:10:00,511880,511880.SH,,
2023-10-23,2023-10-23,13:10:00,511880,511880.SH,,
2023-10-24,2023-10-24,13:10:00,511880,511880.SH,,
2023-10-25,2023-10-25,13:10:00,511880,511880.SH,,
2023-10-26,2023-10-26,13:10:00,511880,511880.SH,,
2023-10-27,2023-10-27,13:10:00,518880,518880.SH,518880.SH:0.0107,518880
2023-10-30,2023-10-30,13:10:00,561980,561980.SH,561980.SH:0.2922,561980
2023-10-31,2023-10-31,13:10:00,561980,561980.SH,561980.SH:0.3817,561980
2023-11-01,2023-11-01,13:10:00,513120,513120.SH,"513120.SH:0.6816,561980.SH:0.4296",513120
2023-11-02,2023-11-02,13:10:00,513120,513120.SH,"513120.SH:0.9163,561980.SH:0.3292",513120
2023-11-03,2023-11-03,13:10:00,513120,513120.SH,"513120.SH:1.1015,561980.SH:0.3646,518880.SH:0.2611",513120
2023-11-06,2023-11-06,13:10:00,513120,513120.SH,"513120.SH:2.0175,159892.SZ:1.1608,561980.SH:0.5558,518880.SH:0.2877",513120
2023-11-07,2023-11-07,13:10:00,513120,513120.SH,"513120.SH:2.3718,159892.SZ:1.5517,513310.SH:0.6833,512480.SH:0.5898,561980.SH:0.5864,159995.SZ:0.4988,159985.SZ:0.4688,588200.SH:0.4257,518880.SH:0.3070",513120
2023-11-08,2023-11-08,13:10:00,513120,513120.SH,"513120.SH:2.9020,159892.SZ:2.1789,513310.SH:0.8350,561980.SH:0.8200,512480.SH:0.8117,159985.SZ:0.7113,588200.SH:0.6956,159995.SZ:0.6893,159516.SZ:0.3924,518880.SH:0.2772",513120
2023-11-09,2023-11-09,13:10:00,513120,513120.SH,"513120.SH:3.0263,159892.SZ:2.4674,159985.SZ:0.9810,513310.SH:0.8928,512480.SH:0.7659,561980.SH:0.7222,588200.SH:0.6705,159995.SZ:0.6416,159516.SZ:0.3986,512880.SH:0.3793",513120
2023-11-10,2023-11-10,13:10:00,513120,513120.SH,"513120.SH:2.6974,159892.SZ:2.3800,159985.SZ:0.9518,513310.SH:0.9509,512480.SH:0.7922,588200.SH:0.7843,561980.SH:0.7473,159995.SZ:0.6533,512880.SH:0.5100,159516.SZ:0.5079",513120
2023-11-13,2023-11-13,13:10:00,159892,159892.SZ,"159892.SZ:2.1000,513120.SH:2.0854,159985.SZ:0.9602,588200.SH:0.9336,513310.SH:0.9121,512480.SH:0.8351,561980.SH:0.7236,588220.SH:0.6799,159995.SZ:0.6580,159516.SZ:0.6221",159892
2023-11-14,2023-11-14,13:10:00,159892,159892.SZ,"159892.SZ:1.9537,513120.SH:1.7391,159869.SZ:1.3440,588200.SH:1.2308,159985.SZ:1.0053,512480.SH:1.0028,588220.SH:0.9551,513310.SH:0.9089,159995.SZ:0.7968,561980.SH:0.7639",159892
2023-11-15,2023-11-15,13:10:00,159892,159892.SZ,"159892.SZ:2.2151,159869.SZ:1.9511,513120.SH:1.8594,588200.SH:1.6337,588220.SH:1.3107,512480.SH:1.2404,512980.SH:1.1825,513310.SH:1.1769,159985.SZ:1.0146,159995.SZ:0.9823",159892
2023-11-16,2023-11-16,13:10:00,159869,159869.SZ,"159869.SZ:2.2830,159892.SZ:1.8116,512980.SH:1.6411,588200.SH:1.5434,513310.SH:1.2982,588220.SH:1.2887,513120.SH:1.2793,563300.SH:1.1538,512480.SH:1.0986,159985.SZ:0.9258",159869
2023-11-17,2023-11-17,13:10:00,159869,159869.SZ,"159869.SZ:2.6854,512980.SH:2.1769,159892.SZ:1.7120,516190.SH:1.7062,588200.SH:1.6549,563300.SH:1.4693,588220.SH:1.4472,513310.SH:1.4259,513120.SH:1.1959,159819.SZ:1.1135",159869
2023-11-20,2023-11-20,13:10:00,159869,159869.SZ,"159869.SZ:2.9418,512980.SH:2.7673,516190.SH:2.0490,563300.SH:1.8915,515980.SH:1.6629,588200.SH:1.6532,159819.SZ:1.6228,588220.SH:1.5602,159892.SZ:1.5349,516510.SH:1.4492",159869
2023-11-21,2023-11-21,13:10:00,512980,512980.SH,"512980.SH:3.4431,159869.SZ:3.0259,516190.SH:2.4326,159509.SZ:2.2028,563300.SH:2.0440,515980.SH:1.9036,516510.SH:1.8958,515400.SH:1.7623,159819.SZ:1.7346,588220.SH:1.4554",512980
2023-11-22,2023-11-22,13:10:00,512980,512980.SH,"512980.SH:3.6419,159869.SZ:2.5680,516190.SH:2.5243,159509.SZ:2.5185,516510.SH:1.8341,563300.SH:1.8075,515400.SH:1.6450,515980.SH:1.6324,513030.SH:1.5127,159819.SZ:1.4018",512980
2023-11-23,2023-11-23,13:10:00,159509,159509.SZ,"159509.SZ:2.8816,513030.SH:1.6207,513100.SH:1.4846,513500.SH:0.9324,513520.SH:0.9322",159509
2023-11-24,2023-11-24,13:10:00,159509,159509.SZ,"159509.SZ:2.9501,513030.SH:1.7235,513100.SH:1.4732,513500.SH:0.9522",159509
2023-11-27,2023-11-27,13:10:00,513030,513030.SH,"513030.SH:1.7717,513520.SH:0.9002",513030
2023-11-28,2023-11-28,13:10:00,513030,513030.SH,"513030.SH:1.7040,513520.SH:0.8640,513500.SH:0.8203,513310.SH:0.2439,161226.SZ:0.0914",513030
2023-11-29,2023-11-29,13:10:00,513030,513030.SH,"513030.SH:1.6602,513520.SH:0.8617,513310.SH:0.1832,161226.SZ:0.1824",513030
2023-11-30,2023-11-30,13:10:00,513520,513520.SH,"513520.SH:0.8097,161226.SZ:0.2999,513310.SH:0.1274",513520
2023-12-01,2023-12-01,13:10:00,513030,513030.SH,"513030.SH:1.6301,513520.SH:0.7630,513500.SH:0.4951,161226.SZ:0.4825",513030
2023-12-04,2023-12-04,13:10:00,513030,513030.SH,"513030.SH:1.5544,513520.SH:0.7360,161226.SZ:0.7210,513500.SH:0.4475,513310.SH:0.0132",513030
2023-12-05,2023-12-05,13:10:00,513030,513030.SH,"513030.SH:1.3085,513500.SH:0.3162,513290.SH:0.0002",513030
2023-12-06,2023-12-06,13:10:00,513520,513520.SH,"513520.SH:0.5271,513500.SH:0.2930,513100.SH:0.1470,513290.SH:0.0051",513520
2023-12-07,2023-12-07,13:10:00,513030,513030.SH,"513030.SH:1.2177,513520.SH:0.4341,513290.SH:0.0267",513030
2023-12-08,2023-12-08,13:10:00,513030,513030.SH,"513030.SH:1.2197,513520.SH:0.3503,513500.SH:0.1917,513290.SH:0.0951,159509.SZ:0.0545,513100.SH:0.0519,518880.SH:0.0304",513030
2023-12-11,2023-12-11,13:10:00,513030,513030.SH,"513030.SH:1.3607,513520.SH:0.3698,513500.SH:0.2261,513290.SH:0.2175,513100.SH:0.0577,159509.SZ:0.0407",513030
2023-12-12,2023-12-12,13:10:00,513030,513030.SH,"513030.SH:1.3059,513290.SH:0.4022,513520.SH:0.3323,513100.SH:0.0868,159509.SZ:0.0424",513030
2023-12-13,2023-12-13,13:10:00,513030,513030.SH,"513030.SH:1.1911,513290.SH:0.7322,513520.SH:0.3797,513500.SH:0.2971,513100.SH:0.1360",513030
2023-12-14,2023-12-14,13:10:00,513030,513030.SH,"513030.SH:1.3020,513520.SH:0.4869,513100.SH:0.2080,518880.SH:0.0147",513030
2023-12-15,2023-12-15,13:10:00,513290,513290.SH,"513290.SH:1.7135,513030.SH:1.1761,513520.SH:0.5626,513500.SH:0.3724,513100.SH:0.1981,159509.SZ:0.0886,518880.SH:0.0199,161226.SZ:0.0053",513290
2023-12-18,2023-12-18,13:10:00,513290,513290.SH,"513290.SH:2.0447,513030.SH:0.9931,513520.SH:0.5998,513500.SH:0.4258,513100.SH:0.2879,159509.SZ:0.1410,518880.SH:0.0138",513290
2023-12-19,2023-12-19,13:10:00,513290,513290.SH,"513290.SH:2.1279,513520.SH:0.6845,513500.SH:0.5010,513100.SH:0.3876,159509.SZ:0.2177,518880.SH:0.0202,161226.SZ:0.0005",513290
2023-12-20,2023-12-20,13:10:00,513290,513290.SH,"513290.SH:2.7110,513030.SH:0.9035,513500.SH:0.6391,513100.SH:0.5715,159509.SZ:0.3462,518880.SH:0.0425,161226.SZ:0.0003",513290
2023-12-21,2023-12-21,13:10:00,513520,513520.SH,"513520.SH:1.0098,513100.SH:0.5932,159509.SZ:0.3582,518880.SH:0.0525,159980.SZ:0.0026,161226.SZ:0.0001,513310.SH:0.0000",513520
2023-12-22,2023-12-22,13:10:00,513520,513520.SH,"513520.SH:1.0611,513100.SH:0.7126,513500.SH:0.6915,159509.SZ:0.5162,518880.SH:0.0961,159980.SZ:0.0416,161226.SZ:0.0000",513520
2023-12-25,2023-12-25,13:10:00,513290,513290.SH,"513290.SH:2.8611,513520.SH:1.2909,513100.SH:0.7316,513500.SH:0.7033,513030.SH:0.6807,159509.SZ:0.6286,518880.SH:0.1043,159980.SZ:0.0916,513310.SH:0.0006",513290
2023-12-26,2023-12-26,13:10:00,513290,513290.SH,"513290.SH:2.9507,513520.SH:1.6948,159509.SZ:0.8748,513100.SH:0.8561,513500.SH:0.7430,513030.SH:0.6967,159980.SZ:0.1773,518880.SH:0.1203,159518.SZ:0.0144",513290
2023-12-27,2023-12-27,13:10:00,513290,513290.SH,"513290.SH:3.1676,513520.SH:1.6726,159509.SZ:0.9936,513100.SH:0.9282,513500.SH:0.7434,513030.SH:0.6702,159980.SZ:0.2434,518880.SH:0.1344,159518.SZ:0.0923,513310.SH:0.0104",513290
2023-12-28,2023-12-28,13:10:00,513290,513290.SH,"513290.SH:3.3618,159509.SZ:0.9959,513100.SH:0.9300,513500.SH:0.7142,513030.SH:0.6179,159518.SZ:0.1516,518880.SH:0.1495",513290
2023-12-29,2023-12-29,13:10:00,513290,513290.SH,"513290.SH:3.1821,513520.SH:1.3466,159509.SZ:0.9752,513100.SH:0.8871,513500.SH:0.6637,513030.SH:0.4414,159980.SZ:0.3057,518880.SH:0.1158",513290
2024-01-02,2024-01-02,13:10:00,513290,513290.SH,"513290.SH:2.8729,513520.SH:1.1949,159509.SZ:0.8819,513100.SH:0.7905,513500.SH:0.6177,513030.SH:0.4162,159980.SZ:0.3208,518880.SH:0.1374",513290
2024-01-03,2024-01-03,13:10:00,513290,513290.SH,"513290.SH:3.1538,513520.SH:0.8450,513500.SH:0.4748,159509.SZ:0.4277,159980.SZ:0.3189,513030.SH:0.2340,518880.SH:0.1552",513290
2024-01-04,2024-01-04,13:10:00,513290,513290.SH,"513290.SH:2.6118,513520.SH:0.5738,513350.SH:0.3612,513500.SH:0.3253,159518.SZ:0.3201,513100.SH:0.2576,159509.SZ:0.2390,159980.SZ:0.2304,518880.SH:0.1506",513290
2024-01-05,2024-01-05,13:10:00,513290,513290.SH,"513290.SH:2.4935,513520.SH:0.6408,518880.SH:0.1833",513290
2024-01-08,2024-01-08,13:10:00,513290,513290.SH,"513290.SH:2.1543,513520.SH:0.5620",513290
2024-01-09,2024-01-09,13:10:00,159509,159509.SZ,159509.SZ:0.0600,159509
2024-01-10,2024-01-10,13:10:00,513290,513290.SH,"513290.SH:2.3709,513500.SH:0.1347,159509.SZ:0.0543,513100.SH:0.0442,513030.SH:0.0010",513290
2024-01-11,2024-01-11,13:10:00,513290,513290.SH,"513290.SH:2.2386,513500.SH:0.1581,513100.SH:0.0593,513030.SH:0.0033",513290
2024-01-12,2024-01-12,13:10:00,513290,513290.SH,"513290.SH:1.6999,513500.SH:0.1213,159509.SZ:0.0696,513100.SH:0.0363,159980.SZ:0.0021,513030.SH:0.0000",513290
2024-01-15,2024-01-15,13:10:00,513290,513290.SH,"513290.SH:1.5557,518880.SH:0.1433,513500.SH:0.1262,513100.SH:0.0390,501018.SH:0.0012,513030.SH:0.0003",513290
2024-01-16,2024-01-16,13:10:00,518880,518880.SH,"518880.SH:0.1344,513500.SH:0.1050,513100.SH:0.0211,501018.SH:0.0014",518880
2024-01-17,2024-01-17,13:10:00,159509,159509.SZ,"159509.SZ:0.0954,518880.SH:0.0664,513100.SH:0.0143",159509
2024-01-18,2024-01-18,13:10:00,159509,159509.SZ,"159509.SZ:0.1324,513100.SH:0.0109,501018.SH:0.0000",159509
2024-01-19,2024-01-19,13:10:00,513520,513520.SH,"513520.SH:2.5366,159509.SZ:0.3300,513500.SH:0.0874,513100.SH:0.0647",513520
2024-01-22,2024-01-22,13:10:00,518880,518880.SH,518880.SH:0.0023,518880
2024-01-23,2024-01-23,13:10:00,159509,159509.SZ,"159509.SZ:0.8599,513100.SH:0.2925,513500.SH:0.2124,501018.SH:0.0008",159509
2024-01-24,2024-01-24,13:10:00,159509,159509.SZ,"159509.SZ:1.3157,513100.SH:0.4774,513500.SH:0.3463,513290.SH:0.2091,501018.SH:0.0053",159509
2024-01-25,2024-01-25,13:10:00,159509,159509.SZ,"159509.SZ:1.6682,513100.SH:0.5987,513500.SH:0.4248,501018.SH:0.0441,513030.SH:0.0242",159509
2024-01-26,2024-01-26,13:10:00,159509,159509.SZ,"159509.SZ:1.7517,513100.SH:0.6139,513500.SH:0.4305,513290.SH:0.0294,513030.SH:0.0167",159509
2024-01-29,2024-01-29,13:10:00,159509,159509.SZ,"159509.SZ:2.0147,513100.SH:0.7168,513500.SH:0.4771,501018.SH:0.4463,513030.SH:0.0175",159509
2024-01-30,2024-01-30,13:10:00,159509,159509.SZ,"159509.SZ:2.7737,513100.SH:0.9927,513500.SH:0.6137,501018.SH:0.5637,513030.SH:0.0651,513290.SH:0.0100",159509
2024-01-31,2024-01-31,13:10:00,501018,501018.SH,"501018.SH:0.7560,513500.SH:0.6606,513030.SH:0.0738,513290.SH:0.0011",501018
2024-02-01,2024-02-01,13:10:00,501018,501018.SH,501018.SH:0.8162,501018
2024-02-02,2024-02-02,13:10:00,159509,159509.SZ,"159509.SZ:2.3719,513100.SH:1.0121,513500.SH:0.7579",159509
2024-02-05,2024-02-05,13:10:00,159509,159509.SZ,"159509.SZ:2.7967,513100.SH:1.1281,513500.SH:0.8729",159509
2024-02-06,2024-02-06,13:10:00,159509,159509.SZ,"159509.SZ:3.1831,513100.SH:1.1756,513500.SH:0.9009",159509
2024-02-07,2024-02-07,13:10:00,159509,159509.SZ,"159509.SZ:2.8376,513100.SH:0.9878,513500.SH:0.9464",159509
2024-02-08,2024-02-08,13:10:00,159509,159509.SZ,"159509.SZ:3.3479,513500.SH:1.1666,513100.SH:1.0923,518880.SH:0.0004",159509
2024-02-19,2024-02-19,13:10:00,159509,159509.SZ,"159509.SZ:3.2433,512800.SH:1.2875,513500.SH:1.2388,513100.SH:0.9918,512070.SH:0.5189,510880.SH:0.4901,512890.SH:0.4611,159981.SZ:0.2737",159509
2024-02-20,2024-02-20,13:10:00,159509,159509.SZ,"159509.SZ:2.9913,512800.SH:1.4461,513500.SH:1.1847,510880.SH:0.8341,513100.SH:0.8316,512890.SH:0.7040,512070.SH:0.6215,159981.SZ:0.1539",159509
2024-02-21,2024-02-21,13:10:00,159509,159509.SZ,"159509.SZ:2.4182,512800.SH:1.8813,510880.SH:1.2364,512890.SH:1.0526,513500.SH:1.0519,512070.SH:1.0309,515220.SH:0.8274,513100.SH:0.6070,513920.SH:0.5798,513630.SH:0.5551",159509
2024-02-22,2024-02-22,13:10:00,159509,159509.SZ,"159509.SZ:2.8606,512800.SH:1.9539,510880.SH:1.6563,515220.SH:1.6516,512890.SH:1.3193,513500.SH:1.1795,512070.SH:1.1027,513190.SH:0.9189,513920.SH:0.8292,513630.SH:0.7369",159509
2024-02-23,2024-02-23,13:10:00,159509,159509.SZ,"159509.SZ:3.7045,512800.SH:2.1732,510880.SH:1.9728,512890.SH:1.6062,513190.SH:1.4915,513500.SH:1.4239,512070.SH:1.3613,513920.SH:1.2654,513630.SH:1.1285,510900.SH:0.9365",159509
2024-02-26,2024-02-26,13:10:00,159509,159509.SZ,"159509.SZ:3.7930,515220.SH:2.5063,510880.SH:1.8567,512800.SH:1.8043,513920.SH:1.5021,512890.SH:1.4266,510900.SH:1.3991,513500.SH:1.3680,513970.SH:1.2466,512070.SH:1.2432",159509
2024-02-27,2024-02-27,13:10:00,159509,159509.SZ,"159509.SZ:3.8200,515880.SH:2.7932,515220.SH:2.7031,510900.SH:1.9523,510880.SH:1.8603,513190.SH:1.8212,513970.SH:1.7652,513920.SH:1.7126,512800.SH:1.5289,512890.SH:1.4280",159509
2024-02-28,2024-02-28,13:10:00,159509,159509.SZ,"159509.SZ:3.9453,515220.SH:2.9889,510900.SH:2.2852,513970.SH:2.1407,510880.SH:1.9421,513190.SH:1.8700,513920.SH:1.8100,513630.SH:1.5885,513500.SH:1.5074,513180.SH:1.4760",159509
2024-02-29,2024-02-29,13:10:00,159509,159509.SZ,"159509.SZ:3.9354,513360.SH:3.0887,515220.SH:2.7703,513970.SH:2.1715,510900.SH:2.0185,510880.SH:1.8025,513190.SH:1.5724,513180.SH:1.5538,513920.SH:1.5371,513500.SH:1.3878",159509
2024-03-01,2024-03-01,13:10:00,159509,159509.SZ,"159509.SZ:4.5474,159998.SZ:4.4401,562500.SH:3.2635,515220.SH:3.0854,159967.SZ:2.7024,513180.SH:2.1280,513970.SH:2.0529,510900.SH:2.0236,512980.SH:2.0051,516190.SH:1.7770",159509
2024-03-04,2024-03-04,13:10:00,159967,159967.SZ,"159967.SZ:4.2854,159852.SZ:4.1312,512980.SH:3.4041,515220.SH:3.3191,516190.SH:2.8769,561980.SH:2.8306,159667.SZ:2.8036,159995.SZ:2.7436,588200.SH:2.3404,513180.SH:2.2845",159967
2024-03-05,2024-03-05,13:10:00,159995,159995.SZ,"159995.SZ:4.2982,561980.SH:3.9759,512980.SH:3.8787,159667.SZ:3.7759,588200.SH:3.3096,512480.SH:3.2468,159502.SZ:3.2403,516190.SH:3.2079,515220.SH:3.0052,159869.SZ:2.7752",159995
2024-03-06,2024-03-06,13:10:00,561980,561980.SH,"561980.SH:4.8196,512480.SH:4.0308,512980.SH:3.9186,588200.SH:3.8561,159516.SZ:3.6208,159502.SZ:3.4397,562590.SH:3.4358,516520.SH:3.3293,516190.SH:3.3022,159869.SZ:3.1987",561980
2024-03-07,2024-03-07,13:10:00,159516,159516.SZ,"159516.SZ:4.3389,512480.SH:4.1139,562590.SH:4.0715,513310.SH:3.6228,588200.SH:3.6092,516520.SH:3.4966,159502.SZ:3.4398,512980.SH:3.1214,515220.SH:2.9931,588080.SH:2.9176",159516
2024-03-08,2024-03-08,13:10:00,513310,513310.SH,"513310.SH:4.9467,588200.SH:4.5285,516520.SH:4.4865,512400.SH:3.3970,512980.SH:3.3663,159732.SZ:3.3210,588080.SH:3.2867,561330.SH:3.2385,159502.SZ:2.8315,512660.SH:2.7486",513310
2024-03-11,2024-03-11,13:10:00,588200,588200.SH,"588200.SH:4.9621,512400.SH:4.7152,561330.SH:4.6199,159732.SZ:4.0827,588080.SH:3.9495,512980.SH:3.9379,159851.SZ:3.7542,560860.SH:3.6372,562800.SH:3.6238,159869.SZ:3.5941",588200
