date,value4,target4,weak4,pool4,top10_4,value5,target5,weak5,pool5,top10_5,target_match,value_ratio_5_to_4,ret4,ret5,ret_gap
2020-04-21,1033166.68,512170.SH,False,44,"512170.SH:4.4188,513030.SH:3.4385,512010.SH:2.8453,513520.SH:2.8114,512690.SH:2.2627,159967.SZ:2.2405,159928.SZ:2.1776,513500.SH:1.9533,161226.SZ:1.7920,159949.SZ:1.2600",1075034.96,512170.SH,False,44,"512170.SH:4.3255,513030.SH:3.1662,512010.SH:2.7443,513520.SH:2.7111,159967.SZ:2.1889,512690.SH:2.1151,159928.SZ:2.0609,513500.SH:1.8152,161226.SZ:1.7425,159949.SZ:1.2703",True,1.0405242259651655,-0.008636425430666006,-0.008635746772158504,6.786585075024831e-07
2020-04-22,1040881.48,512170.SH,False,44,"512170.SH:4.1331,513030.SH:2.5644,512010.SH:2.4871,159967.SZ:2.1337,513520.SH:1.9833,513500.SH:1.5056,159949.SZ:1.3810,159915.SZ:1.1437,518880.SH:0.8582,510300.SH:0.6425",1083061.76,512170.SH,False,44,"512170.SH:4.5088,512010.SH:2.8582,513030.SH:2.7468,159967.SZ:2.4238,159928.SZ:2.4126,513520.SH:2.0282,513500.SH:1.6115,159949.SZ:1.5452,159915.SZ:1.3099,513100.SH:1.0597",True,1.0405236146578378,0.007467139764902209,0.0074665478785918005,-5.918863104081851e-07
2020-04-23,1042810.18,512170.SH,False,44,"512170.SH:4.6163,512010.SH:2.5849,512690.SH:2.4308,159967.SZ:2.4078,159928.SZ:2.2976,513030.SH:2.2889,513520.SH:1.6788,159949.SZ:1.6440,513500.SH:1.5202,159915.SZ:1.3650",1085068.46,512170.SH,False,44,"512170.SH:4.3576,512010.SH:2.5321,512690.SH:2.4538,159928.SZ:2.3203,513030.SH:2.2889,159967.SZ:2.2413,513520.SH:1.7170,159949.SZ:1.5565,513500.SH:1.5439,513100.SH:1.3206",True,1.0405234632442886,0.0018529487141993872,0.0018528029278772618,-1.4578632212547404e-07
2020-04-24,1019022.88,512170.SH,False,44,"512170.SH:3.4701,512690.SH:2.3232,159928.SZ:2.1000,159967.SZ:1.8939,159949.SZ:1.4622,513100.SH:1.4420,513030.SH:1.3310,159915.SZ:1.2151,513520.SH:1.1784,513500.SH:1.1527",1060319.16,512170.SH,False,44,"512170.SH:3.1402,512690.SH:2.4398,159928.SZ:2.1179,159967.SZ:1.7877,513100.SH:1.4752,159949.SZ:1.3679,513030.SH:1.3438,513520.SH:1.2107,513500.SH:1.2018,159915.SZ:1.0983",True,1.0405253707355422,-0.022810766960483675,-0.02280897557376249,1.7913867211838408e-06
2020-04-27,1035912.73,513100.SH,True,9,"513100.SH:2.2315,513500.SH:1.3562,159980.SZ:1.1924,513520.SH:1.1864,518880.SH:0.6923,161226.SZ:0.6384",1082701.95,513100.SH,True,9,"513100.SH:2.4018,513500.SH:1.4291,513520.SH:1.2429,159980.SZ:1.2405,518880.SH:0.6634",True,1.0451671445334976,0.016574554243571127,0.021109483676594154,0.004534929433023027
2020-04-28,1061758.33,513100.SH,True,9,"513100.SH:3.0016,513500.SH:1.3497,513520.SH:1.0851,159980.SZ:1.0375,513030.SH:0.8327,518880.SH:0.4999",1109713.45,513100.SH,True,9,"513100.SH:3.2179,513500.SH:1.3682,513520.SH:1.1361,159980.SZ:1.0470,513030.SH:0.8412,518880.SH:0.5017",True,1.0451657582003617,0.024949592037545543,0.02494823252142475,-1.3595161207913264e-06
2020-04-29,1080924.73,513100.SH,True,9,"513100.SH:4.6055,513500.SH:1.3746,159980.SZ:0.9851,513030.SH:0.8038,518880.SH:0.4751",1129744.45,513100.SH,True,9,"513100.SH:4.7628,513500.SH:1.4015,159980.SZ:0.9673,513030.SH:0.8409,518880.SH:0.4800",True,1.045164772943996,0.018051565463112373,0.01805060576674089,-9.596963714830764e-07
2020-04-30,1122346.63,513500.SH,True,9,"513500.SH:1.7989,513030.SH:1.1498,159980.SZ:0.9696,518880.SH:0.4542,161226.SZ:0.1102",1164872.81,513500.SH,True,9,"513500.SH:1.8123,513030.SH:1.1989,159980.SZ:0.9958,518880.SH:0.4887,161226.SZ:0.1330",True,1.0378904153701607,0.03832079963606705,0.031094076186875874,-0.007226723449191175
2020-05-06,1125262.47,159949.SZ,False,44,"159949.SZ:1.9583,512690.SH:1.9103,513500.SH:1.6072,159915.SZ:1.3173,513520.SH:1.2835,512170.SH:1.2497,159928.SZ:1.1235,159980.SZ:0.9009,512010.SH:0.7387,515030.SH:0.6167",1176057.18,159967.SZ,False,44,"159967.SZ:2.2410,159949.SZ:2.2298,512690.SH:2.1895,513500.SH:1.7099,159915.SZ:1.5287,512170.SH:1.5076,513520.SH:1.3109,159928.SZ:1.2875,512010.SH:0.9657,159980.SZ:0.9535",False,1.045140321795323,0.002597985258796731,0.00960136583495319,0.007003380576156459
2020-05-07,1121021.67,159949.SZ,False,44,"159949.SZ:2.3495,159967.SZ:2.3339,512690.SH:2.2387,159915.SZ:1.5915,513500.SH:1.4688,512170.SH:1.3098,513520.SH:1.2346,159928.SZ:1.1954,515050.SH:1.1721,512480.SH:0.9960",1195250.41,512690.SH,False,44,"512690.SH:2.4185,159967.SZ:2.3557,159949.SZ:2.3082,159915.SZ:1.5830,513500.SH:1.4309,512170.SH:1.3928,159928.SZ:1.3325,513520.SH:1.2066,515050.SH:1.0581,159980.SZ:0.9353",False,1.0662152588004834,-0.003768720732328368,0.01631998029211479,0.020088701024443156
2020-05-08,1137985.72,512690.SH,False,44,"512690.SH:2.4688,159949.SZ:2.3655,159967.SZ:2.3615,159915.SZ:1.6340,515050.SH:1.3921,513500.SH:1.3719,513520.SH:1.3492,159995.SZ:1.2885,512170.SH:1.2550,512480.SH:1.1955",1207093.21,512690.SH,False,44,"512690.SH:2.5897,159967.SZ:2.3906,159949.SZ:2.3795,159915.SZ:1.6509,513520.SH:1.3943,515050.SH:1.3806,513500.SH:1.3719,512170.SH:1.3354,159995.SZ:1.2585,512480.SH:1.1690",True,1.060727906146309,0.01513266911245359,0.00990821663888819,-0.0052244524735654
2020-05-11,1140776.92,512690.SH,False,44,"512690.SH:2.7017,159967.SZ:2.3442,159949.SZ:2.1969,515050.SH:1.6971,513520.SH:1.5969,159915.SZ:1.5808,159995.SZ:1.5430,513500.SH:1.4203,512480.SH:1.3213,159928.SZ:1.1851",1210053.91,512690.SH,False,44,"512690.SH:2.6921,159967.SZ:2.1539,159949.SZ:1.9894,515050.SH:1.6166,513520.SH:1.6057,159915.SZ:1.4590,159995.SZ:1.4367,513500.SH:1.4156,512480.SH:1.2146,159928.SZ:1.0922",True,1.060727902875174,0.002452754855306827,0.0024527517638841534,-3.091422673406896e-09
2020-05-12,1149150.52,512690.SH,False,44,"512690.SH:2.6864,159967.SZ:2.1000,159949.SZ:1.8445,515050.SH:1.7300,159995.SZ:1.7048,513520.SH:1.4106,159915.SZ:1.3695,513500.SH:1.0993,159928.SZ:0.9844,515030.SH:0.9596",1218936.01,512690.SH,False,44,"512690.SH:2.7870,159967.SZ:2.2845,159949.SZ:1.9721,159995.SZ:1.9056,515050.SH:1.8019,512480.SH:1.6719,159915.SZ:1.4665,513520.SH:1.3385,159928.SZ:1.0667,513500.SH:1.0317",True,1.0607278931571122,0.0073402607058354885,0.007340251476894988,-9.228940500705107e-09
2020-05-13,1151674.8,159995.SZ,False,44,"159995.SZ:2.6268,159967.SZ:2.3573,512480.SH:2.2322,515050.SH:2.1470,159949.SZ:1.8787,159915.SZ:1.4360,513520.SH:1.1968,515030.SH:1.1045,159928.SZ:1.0244,512670.SH:0.9074",1256438.21,512690.SH,False,44,"512690.SH:3.4112,159995.SZ:2.7332,159967.SZ:2.5393,515050.SH:2.2758,512480.SH:2.2496,159949.SZ:2.0181,159915.SZ:1.5361,512170.SH:1.3202,513520.SH:1.2785,515030.SH:1.1964",False,1.0909661390524477,0.002196648703600701,0.03076634022814706,0.02856969152454636
2020-05-14,1139043.65,513100.SH,False,44,"513100.SH:3.9279,512690.SH:3.4490,159995.SZ:3.3102,512480.SH:2.6451,159967.SZ:2.4653,515050.SH:2.3521,159949.SZ:1.7894,159915.SZ:1.3574,512170.SH:1.2190,515030.SH:1.0735",1241832.98,513100.SH,False,44,"513100.SH:3.8272,512690.SH:3.5470,159995.SZ:3.3683,512480.SH:2.6872,159967.SZ:2.4126,515050.SH:2.3303,159949.SZ:1.7759,159915.SZ:1.3092,512170.SH:1.1871,515030.SH:1.0070",True,1.0902417830958455,-0.010967636002802261,-0.011624312189614128,-0.0006566761868118665
2020-05-15,1139215.44,512690.SH,False,44,"512690.SH:3.6830,513100.SH:3.0180,515050.SH:2.8360,159967.SZ:2.5505,159949.SZ:1.7694,159915.SZ:1.3293,515030.SH:1.3088,512170.SH:1.1354,512670.SH:0.9708,512710.SH:0.9107",1300906.02,512480.SH,False,44,"512480.SH:4.6300,512690.SH:3.5409,513100.SH:2.9774,515050.SH:2.9356,159967.SZ:2.5179,159949.SZ:1.7829,515030.SH:1.3500,159915.SZ:1.3027,512170.SH:1.0663,512670.SH:1.0060",False,1.1419315208719434,0.00015081950546846912,0.04756923108935318,0.04741841158388471
2020-05-18,1168107.24,512690.SH,False,44,"512690.SH:3.7097,159967.SZ:2.4909,513100.SH:2.3875,159949.SZ:1.5405,515030.SH:1.2792,159915.SZ:1.2038,512170.SH:1.0693,159928.SZ:0.7845,513520.SH:0.7044,515980.SH:0.6568",1375097.75,512690.SH,False,44,"512690.SH:4.1822,159967.SZ:2.5081,513100.SH:2.4292,159949.SZ:1.4730,512170.SH:1.2466,159915.SZ:1.1992,515030.SH:1.1702,159928.SZ:1.0186,513520.SH:0.7556,512010.SH:0.7072",True,1.1772016326172243,0.02536113801266593,0.057030814570294686,0.031669676557628756
2020-05-19,1174426.14,512690.SH,False,44,"512690.SH:4.4582,513100.SH:2.3276,512670.SH:1.7968,159949.SZ:1.5258,512170.SH:1.3934,512710.SH:1.3905,159915.SZ:1.3108,515030.SH:1.2147,159928.SZ:1.0781,512660.SH:1.0689",1382535.95,512690.SH,False,44,"512690.SH:4.5253,513100.SH:2.4317,512670.SH:1.7968,159949.SZ:1.5642,512710.SH:1.4401,512170.SH:1.3978,159915.SZ:1.3239,515030.SH:1.2475,512660.SH:1.1004,159928.SZ:1.0437",True,1.1772012755097567,0.005409520447797078,0.005409215453955785,-3.04993841293566e-07
2020-05-20,1163593.74,512690.SH,False,44,"512690.SH:4.4895,159967.SZ:2.6349,513100.SH:1.8368,512670.SH:1.6624,515050.SH:1.5965,161226.SZ:1.4169,159949.SZ:1.3287,512710.SH:1.2820,512170.SH:1.2423,159915.SZ:1.1674",1369784.75,512690.SH,False,44,"512690.SH:4.3870,159967.SZ:2.4467,513100.SH:1.8052,515050.SH:1.4943,512670.SH:1.4416,161226.SZ:1.4244,159949.SZ:1.1979,512170.SH:1.1400,512710.SH:1.0733,159915.SZ:1.0656",True,1.1772018900686076,-0.009223568542164662,-0.0092230513065501,5.172356145610735e-07
2020-05-21,1152148.97,161226.SZ,True,9,"161226.SZ:1.8085,513100.SH:1.4609,513520.SH:0.8020,518880.SH:0.6437,159980.SZ:0.6379,513500.SH:0.3430,513030.SH:0.2030",1352120.08,161226.SZ,True,9,"161226.SZ:1.6918,513100.SH:1.3223,513520.SH:0.7758,518880.SH:0.6171,159980.SZ:0.6153,513500.SH:0.3188,513030.SH:0.1892",True,1.173563588743216,-0.009835709497715284,-0.012895945877627768,-0.0030602363799124843
2020-05-22,1133703.27,161226.SZ,True,9,"161226.SZ:1.8455,513520.SH:0.7074,518880.SH:0.6128,159980.SZ:0.4872,513500.SH:0.2824,513030.SH:0.2168",1330473.78,161226.SZ,True,9,"161226.SZ:1.9020,513520.SH:0.6645,518880.SH:0.6474,513500.SH:0.2629,513030.SH:0.1635",True,1.1735643842678516,-0.016009822063200674,-0.01600915504486855,6.67018332123348e-07
2020-05-25,1143635.57,161226.SZ,True,9,"161226.SZ:2.3305,513520.SH:0.8033,518880.SH:0.6296,513500.SH:0.3430,513030.SH:0.3407",1342129.48,161226.SZ,True,9,"161226.SZ:2.2995,513520.SH:0.8825,518880.SH:0.6314,513030.SH:0.3955,159980.SZ:0.3806,513500.SH:0.3756",True,1.1735639527196586,0.00876093441981518,0.00876056347386256,-3.7094595262132657e-07
2020-05-26,1172013.57,161226.SZ,True,9,"161226.SZ:3.2832,518880.SH:0.7017,513030.SH:0.6437,513500.SH:0.4772,513100.SH:0.4771,159980.SZ:0.3510,159985.SZ:0.0004",1375431.48,161226.SZ,True,9,"161226.SZ:3.3373,513030.SH:0.6976,518880.SH:0.6964,513100.SH:0.5405,513500.SH:0.5124,159980.SZ:0.3571,159985.SZ:0.0011",True,1.1735627600284524,0.024813848698322705,0.02481280718161405,-1.0415167086552657e-06
2020-05-27,1160662.37,161226.SZ,True,9,"161226.SZ:3.4627,513520.SH:1.3495,513030.SH:0.9699,513500.SH:0.6234,513100.SH:0.4348,159980.SZ:0.3227,159985.SZ:0.0289",1362110.68,161226.SZ,True,9,"161226.SZ:3.5046,513520.SH:1.4237,513030.SH:0.9989,513500.SH:0.6459,513100.SH:0.4287,159985.SZ:0.0322",True,1.173563230106271,-0.009685212091870232,-0.009684815415159753,3.966767104790492e-07
2020-05-28,1177689.17,161226.SZ,True,9,"161226.SZ:3.9836,513520.SH:1.8136,513030.SH:1.5683,513500.SH:0.8829,513100.SH:0.3768,159985.SZ:0.0466",1382091.88,161226.SZ,True,9,"161226.SZ:4.0054,513520.SH:1.8535,513030.SH:1.5546,513500.SH:0.8804,513100.SH:0.3143,159985.SZ:0.0336",True,1.1735625283876898,0.014669899223147764,0.014669292512998977,-6.067101487872151e-07
2020-05-29,1180526.97,161226.SZ,True,9,"161226.SZ:4.1217,513520.SH:2.0177,513030.SH:1.8754,513500.SH:0.8499,513100.SH:0.1796,159985.SZ:0.0587",1385422.08,161226.SZ,True,9,"161226.SZ:4.2152,513520.SH:2.0425,513030.SH:1.8933,513500.SH:0.8790,159980.SZ:0.3007,513100.SH:0.1762,159985.SZ:0.0606",True,1.1735624134025504,0.0024096341142374467,0.0024095358985831705,-9.821565427614587e-08
2020-06-01,1232148.16,513030.SH,True,9,"513030.SH:2.3044,513520.SH:2.2389,513500.SH:0.8760,518880.SH:0.4336,159980.SZ:0.3336,513100.SH:0.1460,159985.SZ:0.0787",1447290.84,513030.SH,True,9,"513030.SH:2.4087,513520.SH:2.2038,513500.SH:0.8760,518880.SH:0.4479,159980.SZ:0.3509,513100.SH:0.1222,159985.SZ:0.0787",True,1.174607800412574,0.04372724326662358,0.04465697558393189,0.0009297323173083072
2020-06-02,1243341.2,513030.SH,False,44,"513030.SH:2.8545,512690.SH:2.8328,513520.SH:2.4813,513500.SH:0.8694,159981.SZ:0.6528,512170.SH:0.6515,515030.SH:0.5787,518880.SH:0.4235,159980.SZ:0.3533,159992.SZ:0.2632",1460447.94,513030.SH,False,44,"513030.SH:2.9402,512690.SH:2.6854,513520.SH:2.5295,513500.SH:0.8760,159981.SZ:0.6528,512170.SH:0.5889,515030.SH:0.5286,518880.SH:0.4235,159980.SZ:0.3443,512400.SH:0.2395",True,1.174615576158821,0.009084167280662081,0.009090847282637204,6.6800019751234174e-06
2020-06-03,1270720.2,513030.SH,False,44,"513030.SH:3.6713,513520.SH:2.7074,512690.SH:2.5141,513500.SH:0.9437,159981.SZ:0.6517,515030.SH:0.5394,512170.SH:0.5158,159980.SZ:0.3965,518880.SH:0.3144,512100.SH:0.2403",1492609.74,513030.SH,False,44,"513030.SH:3.7121,513520.SH:2.6868,512690.SH:2.5042,513500.SH:0.9712,159981.SZ:0.6668,515030.SH:0.5244,512170.SH:0.5226,159980.SZ:0.3927,518880.SH:0.3191,512100.SH:0.2363",True,1.1746171501798743,0.022020504106193828,0.02202187364515029,1.369538956463856e-06
2020-06-04,1292999.99,161226.SZ,False,44,"161226.SZ:3.9469,513520.SH:2.8925,512690.SH:2.3404,513500.SH:1.0884,515030.SH:0.6221,159981.SZ:0.5106,512170.SH:0.5085,159980.SZ:0.3748,159985.SZ:0.3105,512100.SH:0.2717",1524258.3,161226.SZ,False,44,"161226.SZ:3.7680,513520.SH:2.8241,512690.SH:2.6848,513500.SH:1.0608,515030.SH:0.6896,512170.SH:0.5414,159981.SZ:0.4586,159980.SZ:0.3854,159985.SZ:0.3291,512100.SH:0.2845",True,1.1788540694420269,0.017533198889889468,0.021203506282894802,0.0036703073930053343
2020-06-05,1299245.99,161226.SZ,False,44,"161226.SZ:3.1271,513520.SH:2.8469,512690.SH:2.7259,513500.SH:1.1638,515030.SH:0.7266,512170.SH:0.5427,159981.SZ:0.4513,159980.SZ:0.4282,159985.SZ:0.4148,159928.SZ:0.2757",1531621.5,161226.SZ,False,44,"161226.SZ:3.0410,513520.SH:2.9365,512690.SH:2.9163,513500.SH:1.2308,515030.SH:0.7877,512170.SH:0.5788,159981.SZ:0.5062,159980.SZ:0.4515,159985.SZ:0.4072,159992.SZ:0.3073",True,1.1788541290783587,0.0048306264874757865,0.004830677320241561,5.083276577444451e-08
2020-06-08,1281292.0,513520.SH,False,44,"513520.SH:3.1962,512690.SH:2.8577,161226.SZ:2.1126,513500.SH:1.5407,515030.SH:0.8579,159981.SZ:0.5708,159980.SZ:0.5150,512170.SH:0.4912,159985.SZ:0.3825,159928.SZ:0.3114",1517368.67,513520.SH,False,44,"513520.SH:3.1962,512690.SH:2.8577,161226.SZ:2.2946,513500.SH:1.5373,515030.SH:0.8190,159981.SZ:0.5612,159980.SZ:0.5486,512170.SH:0.4011,159985.SZ:0.3512,159928.SZ:0.3171",True,1.1842489221816728,-0.013818776535150179,-0.00930571293234006,0.004513063602810119
2020-06-09,1297649.64,513520.SH,False,44,"513520.SH:3.4856,512690.SH:2.7753,513500.SH:2.0219,161226.SZ:1.6851,515030.SH:1.1107,159980.SZ:0.6397,159981.SZ:0.4640,159985.SZ:0.3567,159928.SZ:0.3433,512170.SH:0.3422",1536750.27,513520.SH,False,44,"513520.SH:3.6308,512690.SH:2.9563,513500.SH:2.0620,161226.SZ:1.5976,515030.SH:1.0782,159980.SZ:0.6439,159981.SZ:0.4988,512170.SH:0.3860,159985.SZ:0.3738,159928.SZ:0.3710",True,1.1842566919681032,0.01276652004383072,0.012773164744465326,6.644700634605982e-06
2020-06-10,1308170.64,513520.SH,False,44,"513520.SH:3.8053,512690.SH:2.8294,513500.SH:2.3212,515030.SH:1.4599,161226.SZ:1.2092,159980.SZ:0.7639,513090.SH:0.6331,159981.SZ:0.4803,159928.SZ:0.4086,512170.SH:0.4044",1549209.87,513520.SH,False,44,"513520.SH:3.9111,512690.SH:2.9841,513500.SH:2.3164,515030.SH:1.4680,161226.SZ:1.2449,159980.SZ:0.7593,513090.SH:0.6072,512170.SH:0.4858,159981.SZ:0.4531,159928.SZ:0.4337",True,1.1842567189858353,0.008107735459318643,0.008107758458373304,2.2999054660743923e-08
2020-06-11,1270762.64,513520.SH,False,44,"513520.SH:3.2371,512690.SH:2.6011,161226.SZ:0.9451,159980.SZ:0.8442,513090.SH:0.6985,512170.SH:0.4732,159992.SZ:0.4449,512010.SH:0.4341,159981.SZ:0.4000,159949.SZ:0.3993",1504909.07,513520.SH,False,44,"513520.SH:2.9475,512690.SH:2.4555,161226.SZ:0.9451,159980.SZ:0.7792,513090.SH:0.6104,512170.SH:0.4784,159992.SZ:0.4381,512010.SH:0.4228,159949.SZ:0.4165,159981.SZ:0.3656",True,1.1842566208902712,-0.028595657826413268,-0.028595738290771444,-8.046435817643527e-08
2020-06-12,1253227.64,513520.SH,False,44,"513520.SH:2.0969,512690.SH:1.9207,515030.SH:1.7126,159980.SZ:0.7796,513090.SH:0.5336,159949.SZ:0.5185,512010.SH:0.4860,161226.SZ:0.4619,159992.SZ:0.4539,159915.SZ:0.3290",1504084.55,512690.SH,False,44,"512690.SH:2.2987,513520.SH:2.1689,515030.SH:1.7859,159980.SZ:0.8412,512170.SH:0.6719,159949.SZ:0.6631,513090.SH:0.5941,512010.SH:0.5932,159992.SZ:0.5803,161226.SZ:0.5276",False,1.2001686700749754,-0.013798800380218967,-0.0005478869231614336,0.013250913457057534
2020-06-15,1222122.14,513030.SH,False,44,"513030.SH:4.0504,512690.SH:1.7475,515030.SH:1.6993,513520.SH:1.3525,512170.SH:0.8734,159949.SZ:0.8133,159980.SZ:0.7482,159992.SZ:0.6872,512010.SH:0.6699,159967.SZ:0.6067",1465045.61,513030.SH,False,44,"513030.SH:3.6033,515030.SH:1.7495,512690.SH:1.5714,513520.SH:1.0791,512170.SH:0.8443,159949.SZ:0.7946,159980.SZ:0.7312,159992.SZ:0.6585,512010.SH:0.6308,159967.SZ:0.5755",True,1.198771842886342,-0.024820311176666943,-0.025955282899488563,-0.0011349717228216205
2020-06-16,1285785.44,513030.SH,False,44,"513030.SH:3.6877,515030.SH:2.1383,512690.SH:1.4313,513520.SH:1.2484,159949.SZ:1.1634,512170.SH:1.0692,512980.SH:1.0608,159980.SZ:0.8632,159992.SZ:0.8378,159915.SZ:0.8334",1541362.01,513030.SH,False,44,"513030.SH:3.8920,515030.SH:2.2631,512690.SH:1.5769,513520.SH:1.4595,512170.SH:1.2010,159949.SZ:1.1985,512980.SH:1.0608,159992.SZ:0.9223,159980.SZ:0.9213,512010.SH:0.8801",True,1.1987707762501962,0.052092420156957475,0.052091484032363855,-9.361245936201357e-07
2020-06-17,1295771.84,513030.SH,False,44,"513030.SH:3.1519,515030.SH:2.2036,159949.SZ:1.5194,512980.SH:1.4202,512690.SH:1.2843,159992.SZ:1.2776,513520.SH:1.2142,159967.SZ:1.1761,159915.SZ:1.1648,159980.SZ:0.8675",1553333.21,513030.SH,False,44,"513030.SH:3.2564,515030.SH:2.0967,159949.SZ:1.5105,512980.SH:1.4464,159992.SZ:1.4130,513520.SH:1.2757,512690.SH:1.1882,159967.SZ:1.1800,159915.SZ:1.1766,159980.SZ:0.8983",True,1.1987706184446791,0.007766770169679527,0.00776663750782336,-1.3266185616700454e-07
2020-06-18,1294523.54,513030.SH,False,44,"513030.SH:2.2629,512170.SH:2.0746,515030.SH:1.9555,159949.SZ:1.8226,512980.SH:1.7716,512010.SH:1.6344,159915.SZ:1.4119,159967.SZ:1.3379,515210.SH:0.9923,512690.SH:0.9416",1551836.81,513030.SH,False,44,"513030.SH:2.3889,515030.SH:2.1336,512170.SH:1.8971,159949.SZ:1.8764,512980.SH:1.7398,512010.SH:1.6134,159915.SZ:1.4296,159967.SZ:1.2846,515210.SH:1.0698,512690.SH:0.9753",True,1.1987706380372194,-0.0009633640440898095,-0.0009633477159739501,1.6328115859387538e-08
2020-06-19,1319380.2,159949.SZ,False,44,"159949.SZ:2.3827,512170.SH:2.2331,512980.SH:1.9492,512010.SH:1.9356,159992.SZ:1.8607,159915.SZ:1.7778,513030.SH:1.6336,159967.SZ:1.6106,515050.SH:1.3890,515210.SH:1.2439",1586870.63,159949.SZ,False,44,"159949.SZ:2.6575,512170.SH:2.5345,512010.SH:2.1951,159992.SZ:2.0662,512980.SH:1.9990,159915.SZ:1.9497,159967.SZ:1.8722,513030.SH:1.7110,515050.SH:1.4456,515210.SH:1.1998",True,1.2027394605436703,0.01920139667757592,0.02257571142419268,0.003374314746616758
2020-06-22,1337112.42,159949.SZ,False,44,"159949.SZ:3.3027,512170.SH:3.2615,515030.SH:3.1564,512010.SH:2.8640,159992.SZ:2.6063,159915.SZ:2.4396,159967.SZ:2.3241,515050.SH:2.0499,512980.SH:2.0476,515210.SH:1.2846",1608218.63,159949.SZ,False,44,"159949.SZ:3.3857,512170.SH:3.2752,515030.SH:3.1979,512010.SH:2.9082,159992.SZ:2.6505,159915.SZ:2.4795,159967.SZ:2.3300,515050.SH:2.0961,512980.SH:2.0344,512100.SH:1.1979",True,1.20275498600185,0.013439810601978186,0.01345289250201831,1.3081900040123884e-05
2020-06-23,1363736.22,159949.SZ,False,44,"159949.SZ:4.2563,512170.SH:4.0683,512010.SH:3.6990,159992.SZ:3.4252,515030.SH:3.4110,159915.SZ:3.1067,159967.SZ:3.0916,515050.SH:2.7325,512980.SH:2.3557,513090.SH:1.9222",1640240.63,159949.SZ,False,44,"159949.SZ:4.5933,512170.SH:4.5498,512010.SH:4.0655,159992.SZ:3.7945,515030.SH:3.5344,159967.SZ:3.4467,159915.SZ:3.3755,515050.SH:2.7943,512980.SH:2.7084,513090.SH:2.0037",True,1.202755053319622,0.019911414778422287,0.019911471862504193,5.708408190585601e-08
2020-06-24,1360867.5,512010.SH,False,44,"512010.SH:4.7845,159992.SZ:4.3671,159967.SZ:4.0651,159915.SZ:3.9611,515030.SH:3.8775,515050.SH:3.4752,512980.SH:3.0423,513090.SH:2.3659,512690.SH:1.6679,159998.SZ:1.5283",1629848.71,512010.SH,False,44,"512010.SH:4.7212,159992.SZ:4.1974,159967.SZ:3.9700,159915.SZ:3.9353,515030.SH:3.8093,515050.SH:3.5992,512980.SH:3.0567,513090.SH:2.3106,512690.SH:1.6976,159998.SZ:1.5346",True,1.1976542242356438,-0.002103573959486127,-0.006335606989567144,-0.004232033030081017
2020-06-29,1361529.85,159992.SZ,False,44,"159992.SZ:4.8729,159967.SZ:4.3539,159915.SZ:4.1344,515050.SH:3.5814,515030.SH:3.5041,512980.SH:2.8484,512690.SH:1.7348,159998.SZ:1.6825,510500.SH:1.3368,159928.SZ:1.2540",1631300.56,159992.SZ,False,44,"159992.SZ:4.9191,159967.SZ:4.4050,159915.SZ:4.0894,515030.SH:3.4337,515050.SH:3.4304,512980.SH:2.6788,512690.SH:1.8010,159998.SZ:1.5519,510500.SH:1.3131,512100.SH:1.2989",True,1.1981379328554567,0.0004867116012396977,0.0008907882008264423,0.0004040765995867446
2020-06-30,1390922.79,159967.SZ,False,44,"159967.SZ:4.8656,159915.SZ:4.4450,515050.SH:3.9590,515030.SH:3.2898,512690.SH:1.9274,159998.SZ:1.7463,159928.SZ:1.4011,515980.SH:1.3714,510500.SH:1.3199,512100.SH:1.2357",1679028.94,159915.SZ,False,44,"159915.SZ:4.8291,515050.SH:4.3973,515030.SH:3.3385,512690.SH:2.1562,159998.SZ:1.9996,515980.SH:1.5010,159928.SZ:1.4665,510500.SH:1.4136,512100.SH:1.3673,515880.SH:1.3201",False,1.2071331004649077,0.021588171570384507,0.029257870174457468,0.007669698604072961
2020-07-01,1381660.09,159915.SZ,False,44,"159915.SZ:4.8932,515050.SH:4.4632,515030.SH:3.2632,512980.SH:2.6713,159998.SZ:2.1111,512880.SH:1.8126,159928.SZ:1.7707,515980.SH:1.5409,513090.SH:1.5108,510500.SH:1.3961",1637924.3,159967.SZ,False,44,"159967.SZ:4.7446,159915.SZ:4.6872,515050.SH:4.3937,512690.SH:3.2119,515030.SH:3.0231,512980.SH:2.6431,159998.SZ:2.1806,512880.SH:2.0248,159928.SZ:1.9705,513090.SH:1.5198",False,1.1854755824929415,-0.006659391927858138,-0.02448119804295923,-0.01782180611510109
2020-07-02,1386379.29,159915.SZ,False,44,"159915.SZ:4.7454,159967.SZ:4.4646,515050.SH:4.4578,515030.SH:2.7725,159928.SZ:2.4574,512980.SH:2.4132,159998.SZ:2.3065,512480.SH:1.8352,159995.SZ:1.7925,515980.SH:1.6055",1625579.06,512010.SH,False,44,"512010.SH:4.9073,159915.SZ:4.8960,515050.SH:4.6552,159967.SZ:4.2589,515030.SH:2.7295,159928.SZ:2.5862,512980.SH:2.5279,159998.SZ:2.4984,159995.SZ:2.0552,512480.SH:2.0523",False,1.1725355908915807,0.0034156013003168173,-0.007537124884220869,-0.010952726184537687
