date,time,value,weak,pool,target
2021-10-21,15:30:00,2432504.39,False,69,159928
2021-10-22,15:30:00,2475155.32,False,70,501018
2021-10-25,15:30:00,2511888.1,False,70,501018
2021-10-26,15:30:00,2485727.1,False,70,501018
2021-10-27,15:30:00,2475262.7,False,70,501018
2021-10-28,15:30:00,2436017.19,False,69,501018
2021-10-29,15:30:00,2455314.94,True,9,513500
2021-11-01,15:30:00,2446132.97,False,69,515790
2021-11-02,15:30:00,2384619.51,False,69,515790
2021-11-03,15:30:00,2338549.09,False,69,516520
2021-11-04,15:30:00,2371705.72,False,69,516520
2021-11-05,15:30:00,2381977.48,False,68,516520
2021-11-08,15:30:00,2375804.68,False,70,516520
2021-11-09,15:30:00,2381977.48,False,70,516520
2021-11-10,15:30:00,2362674.41,False,69,512670
2021-11-11,15:30:00,2369031.92,False,69,512670
2021-11-12,15:30:00,2460139.07,False,70,512670
2021-11-15,15:30:00,2414612.51,False,70,512660
2021-11-16,15:30:00,2318510.85,False,70,512660
2021-11-17,15:30:00,2350650.24,False,70,512980
2021-11-18,15:30:00,2269493.67,False,69,515880
2021-11-19,15:30:00,2284262.22,True,9,513100
2021-11-22,15:30:00,2306783.4,False,70,512670
2021-11-23,15:30:00,2299538.83,False,69,159869
2021-11-24,15:30:00,2317238.83,False,67,159869
2021-11-25,15:30:00,2264160.58,False,69,515880
2021-11-26,15:30:00,2235642.58,False,70,515880
2021-11-29,15:30:00,2227489.87,False,70,515880
2021-11-30,15:30:00,2251903.66,False,70,516520
2021-12-01,15:30:00,2230215.61,False,70,562800
2021-12-02,15:30:00,2248140.11,False,70,562800
2021-12-03,15:30:00,2246042.62,True,9,159985
2021-12-06,15:30:00,2208207.6,False,69,562800
2021-12-07,15:30:00,2124675.39,True,9,159985
2021-12-08,15:30:00,2116881.71,True,9,159980
2021-12-09,15:30:00,2127399.71,False,70,562800
2021-12-10,15:30:00,2165617.42,False,70,512690
2021-12-13,15:30:00,2179551.35,False,70,512690
2021-12-14,15:30:00,2195061.35,False,70,512690
2021-12-15,15:30:00,2165588.04,False,71,512690
2021-12-16,15:30:00,2134566.04,False,71,512690
2021-12-17,15:30:00,2083374.43,False,71,512690
2021-12-20,15:30:00,2083015.23,True,9,159985
2021-12-21,15:30:00,2076447.48,True,9,159985
2021-12-22,15:30:00,2095327.88,True,9,159985
2021-12-23,15:30:00,2141670.68,True,9,159985
2021-12-24,15:30:00,2153685.48,True,9,159985
2021-12-27,15:30:00,2131372.28,True,9,159985
2021-12-28,15:30:00,2148536.28,True,9,159985
2021-12-29,15:30:00,2120209.98,False,70,512980
2021-12-30,15:30:00,2218425.09,True,9,159985
2021-12-31,15:30:00,2191634.06,True,9,513500
2022-01-04,15:30:00,2223829.35,False,72,512980
2022-01-05,15:30:00,2213724.99,True,9,159985
2022-01-06,15:30:00,2168516.36,True,9,501018
2022-01-07,15:30:00,2212017.23,True,9,501018
2022-01-10,15:30:00,2185883.43,True,9,501018
2022-01-11,15:30:00,2178756.03,True,9,501018
2022-01-12,15:30:00,2219144.63,True,9,501018
2022-01-13,15:30:00,2235775.23,True,9,501018
2022-01-14,15:30:00,2240526.83,True,9,501018
2022-01-17,15:30:00,2278534.72,True,9,501018
2022-01-18,15:30:00,2307043.12,True,9,501018
2022-01-19,15:30:00,2326043.62,False,73,501018
2022-01-20,15:30:00,2328419.22,True,9,501018
2022-01-21,15:30:00,2290409.62,True,9,501018
2022-01-24,15:30:00,2328419.22,True,9,501018
2022-01-25,15:30:00,2284970.9,True,9,518880
2022-01-26,15:30:00,2301448.04,True,9,501018
2022-01-27,15:30:00,2322709.64,True,9,501018
2022-01-28,15:30:00,2346333.64,True,9,501018
2022-02-07,15:30:00,2440824.53,True,9,501018
