date,value,action,line
2020-08-21,1281292.532900001,open,2020-08-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395882 security=513100.XSHG mode=OrderTargetValue: _value=1281292.532900001 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-08-21 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-08-24,1348481.7329000006,open,2020-08-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395883 security=513100.XSHG mode=OrderTargetValue: _value=1348481.7329000006 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-08-24 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-08-25,1389592.9329000008,open,2020-08-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395884 security=513100.XSHG mode=OrderTargetValue: _value=1389592.9329000008 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-08-25 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-08-26,1383763.7329000009,open,2020-08-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395885 security=513100.XSHG mode=OrderTargetValue: _value=1383763.7329000009 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-08-26 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-08-27,1434078.932900001,open,2020-08-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395886 security=513100.XSHG mode=OrderTargetValue: _value=1434078.932900001 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-08-27 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-09-03,1490759.7054100009,close,2020-09-03 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395895 security=512690.XSHG mode=OrderTargetValue: _value=1490759.7054100009 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-03 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-07,1441186.264780001,close,2020-09-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395898 security=159980.XSHE mode=OrderTargetValue: _value=1441186.264780001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-08,1437212.164780001,close,2020-09-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395899 security=159980.XSHE mode=OrderTargetValue: _value=1437212.164780001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-11,1448342.674950001,close,2020-09-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395903 security=159985.XSHE mode=OrderTargetValue: _value=1448342.674950001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-14,1487892.874950001,close,2020-09-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395904 security=159985.XSHE mode=OrderTargetValue: _value=1487892.874950001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-16,1535805.8163300008,open,2020-09-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395907 security=513100.XSHG mode=OrderTargetValue: _value=1535805.8163300008 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-09-16 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-09-18,1484530.6261700012,close,2020-09-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395910 security=159985.XSHE mode=OrderTargetValue: _value=1484530.6261700012 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-21,1475100.226170001,close,2020-09-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395911 security=159985.XSHE mode=OrderTargetValue: _value=1475100.226170001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-22,1462975.4261700013,close,2020-09-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395912 security=159985.XSHE mode=OrderTargetValue: _value=1462975.4261700013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-23,1462975.4261700013,close,2020-09-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395913 security=159985.XSHE mode=OrderTargetValue: _value=1462975.4261700013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-24,1445461.826170001,close,2020-09-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395914 security=159985.XSHE mode=OrderTargetValue: _value=1445461.826170001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-29,1461912.9198800009,close,2020-09-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395919 security=513520.XSHG mode=OrderTargetValue: _value=1461912.9198800009 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-09-30,1450143.6198800008,close,2020-09-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395920 security=513520.XSHG mode=OrderTargetValue: _value=1450143.6198800008 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-09-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-13,1431950.4826000012,close,2020-10-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395924 security=159985.XSHE mode=OrderTargetValue: _value=1431950.4826000012 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-14,1428138.6826000013,close,2020-10-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395925 security=159985.XSHE mode=OrderTargetValue: _value=1428138.6826000013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-16,1384745.600180001,close,2020-10-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395928 security=515030.XSHG mode=OrderTargetValue: _value=1384745.600180001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-19,1391811.200180001,close,2020-10-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395929 security=515030.XSHG mode=OrderTargetValue: _value=1391811.200180001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-20,1397699.200180001,close,2020-10-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395930 security=515030.XSHG mode=OrderTargetValue: _value=1397699.200180001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-21,1390633.6001800012,close,2020-10-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395931 security=515030.XSHG mode=OrderTargetValue: _value=1390633.6001800012 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-22,1401232.0001800011,close,2020-10-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395932 security=515030.XSHG mode=OrderTargetValue: _value=1401232.0001800011 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-10-26,1412901.9146600016,close,2020-10-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395935 security=159985.XSHE mode=OrderTargetValue: _value=1412901.9146600016 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-10-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-06,1452707.9388200021,open,2020-11-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395952 security=512690.XSHG mode=OrderTargetValue: _value=1452707.9388200021 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-11-06 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-11-09,1480603.9388200021,open,2020-11-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395953 security=512690.XSHG mode=OrderTargetValue: _value=1480603.9388200021 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-11-09 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-11-10,1527329.738820002,open,2020-11-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395954 security=512690.XSHG mode=OrderTargetValue: _value=1527329.738820002 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-11-10 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-11-11,1537790.738820002,open,2020-11-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395955 security=512690.XSHG mode=OrderTargetValue: _value=1537790.738820002 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-11-11 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-11-12,1537790.738820002,open,2020-11-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395956 security=512690.XSHG mode=OrderTargetValue: _value=1537790.738820002 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2020-11-12 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2020-11-17,1574790.6870600018,close,2020-11-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395961 security=513520.XSHG mode=OrderTargetValue: _value=1574790.6870600018 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-18,1565588.4870600018,close,2020-11-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395962 security=513520.XSHG mode=OrderTargetValue: _value=1565588.4870600018 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-19,1555071.6870600018,close,2020-11-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395963 security=513520.XSHG mode=OrderTargetValue: _value=1555071.6870600018 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-20,1555071.6870600018,close,2020-11-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395964 security=513520.XSHG mode=OrderTargetValue: _value=1555071.6870600018 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-24,1567765.1310600017,close,2020-11-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395967 security=512690.XSHG mode=OrderTargetValue: _value=1567765.1310600017 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-27,1510706.702600002,close,2020-11-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395972 security=513520.XSHG mode=OrderTargetValue: _value=1510706.702600002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-11-30,1515599.902600002,close,2020-11-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395973 security=513520.XSHG mode=OrderTargetValue: _value=1515599.902600002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-11-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-01,1533949.4026000018,close,2020-12-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395974 security=513520.XSHG mode=OrderTargetValue: _value=1533949.4026000018 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-07,1467913.506390002,close,2020-12-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395980 security=513520.XSHG mode=OrderTargetValue: _value=1467913.506390002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-11,1518883.6394400024,close,2020-12-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395986 security=159980.XSHE mode=OrderTargetValue: _value=1518883.6394400024 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-14,1529296.4394400024,close,2020-12-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395987 security=159980.XSHE mode=OrderTargetValue: _value=1529296.4394400024 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-15,1525391.6394400024,close,2020-12-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395988 security=159980.XSHE mode=OrderTargetValue: _value=1525391.6394400024 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-16,1534502.8394400026,close,2020-12-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395989 security=159980.XSHE mode=OrderTargetValue: _value=1534502.8394400026 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-17,1542312.4394400024,close,2020-12-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395990 security=159980.XSHE mode=OrderTargetValue: _value=1542312.4394400024 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2020-12-21,1560225.3259600026,close,2020-12-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783395993 security=159981.XSHE mode=OrderTargetValue: _value=1560225.3259600026 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2020-12-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-01-14,1839136.247640003,open,2021-01-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396024 security=159915.XSHE mode=OrderTargetValue: _value=1839136.247640003 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2021-01-14 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2021-01-27,1842556.4647300038,close,2021-01-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396040 security=159995.XSHE mode=OrderTargetValue: _value=1842556.4647300038 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-01-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-02-01,1755622.1282500036,open,2021-02-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396045 security=511880.XSHG mode=OrderTargetValue: _value=1755622.1282500036 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2021-02-01 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2021-02-04,1797434.8278200035,close,2021-02-04 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396049 security=501018.XSHG mode=OrderTargetValue: _value=1797434.8278200035 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-02-04 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-02-05,1817064.2278200036,close,2021-02-05 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396050 security=501018.XSHG mode=OrderTargetValue: _value=1817064.2278200036 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-02-05 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-02-08,1836693.6278200035,close,2021-02-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396051 security=501018.XSHG mode=OrderTargetValue: _value=1836693.6278200035 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-02-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-02-18,1892118.8577000035,close,2021-02-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396055 security=512800.XSHG mode=OrderTargetValue: _value=1892118.8577000035 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-02-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
