date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,target_match,top10_overlap,top1_match
2024-12-04,13:10:00,513500,"['513500', '513400', '159518', '513350', '516190', '513100', '512980']",13:10:00,513500,"['513500', '513400', '159518', '513100', '512980']",True,5,True
2024-12-05,13:10:00,513500,"['513500', '513400', '516190', '513100', '512980']",13:10:00,513500,"['513500', '513400', '513100', '512980']",True,4,True
2024-12-06,13:10:00,513500,"['513500', '513400', '516190', '512980', '513100', '159518', '513350', '513520']",13:10:00,513500,"['513500', '513400', '516190', '512980', '513100', '159518', '513350', '513520']",True,8,True
2024-12-09,13:10:00,513500,"['513500', '513400', '512980', '516190', '513100', '513520', '513030']",13:10:00,513500,"['513500', '513400', '512980', '516190', '513100', '513520', '513030']",True,7,True
2024-12-10,13:10:00,159529,"['159529', '513500', '512980', '513400', '516190', '513100', '513030', '513520']",13:10:00,159529,"['159529', '513500', '512980', '513400', '516190', '513100', '513030', '513520']",True,8,True
2024-12-11,13:10:00,159529,"['159529', '512980', '513500', '516190', '513400', '513100', '513030', '513520', '510880', '511380']",13:10:00,159529,"['159529', '512980', '513500', '516190', '513400', '513100', '513030', '513520', '510880', '511380']",True,10,True
2024-12-12,13:10:00,159529,"['159529', '512980', '516190', '513500', '513400', '513030', '513100', '563300', '159869', '513520']",13:10:00,159529,"['159529', '512980', '516190', '513500', '513400', '513030', '513100', '563300', '159869', '513520']",True,10,True
2024-12-13,13:10:00,512980,"['512980', '159529', '516190', '562500', '513500', '159869', '563300', '513030', '513100', '513400']",13:10:00,512980,"['512980', '159529', '516190', '562500', '513500', '159869', '563300', '513030', '513100', '513400']",True,10,True
2024-12-16,13:10:00,516190,"['516190', '512980', '159529', '513500', '513100', '563300', '513030', '562500', '159869', '159766']",13:10:00,159529,"['159529', '513500', '513100', '513030', '513400', '520830', '501018', '159509']",False,4,False
2024-12-17,13:10:00,159529,"['159529', '513100', '513500', '159509', '520830', '501018']",13:10:00,159529,"['159529', '513100', '513500', '159509', '520830', '501018']",True,6,True
2024-12-18,13:10:00,159529,"['159529', '513100', '513400', '159509', '501018']",13:10:00,159529,"['159529', '513100', '513400', '159509', '501018']",True,5,True
2024-12-19,13:10:00,159529,"['159529', '513100', '501018']",13:10:00,159529,"['159529', '513100', '501018']",True,3,True
2024-12-20,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2024-12-23,13:10:00,513100,"['513100', '501018']",13:10:00,513100,['513100'],True,1,True
2024-12-24,13:10:00,513100,"['513100', '159529', '159509', '501018', '513310']",13:10:00,513100,"['513100', '159529', '159509', '513310']",True,4,True
2024-12-25,13:10:00,159529,"['159529', '513100', '159509', '513310', '501018']",13:10:00,159529,"['159529', '513100', '159509', '513310', '501018']",True,5,True
2024-12-26,13:10:00,159529,"['159529', '513100', '159509', '513310', '501018', '513520', '518880']",13:10:00,159529,"['159529', '513100', '159509', '513310', '513520', '518880']",True,6,True
2024-12-27,13:10:00,159529,"['159529', '159509', '513100', '513310', '513520', '518880']",13:10:00,159529,"['159529', '515050', '159509', '513100', '513920', '159732', '513190', '512800', '515880', '159583']",True,3,True
2024-12-30,13:10:00,513310,"['513310', '501018', '513520', '513030']",13:10:00,515050,"['515050', '159509', '513100', '513190', '159732', '512800', '513920', '515880', '159583', '159819']",False,0,False
2024-12-31,13:10:00,501018,"['501018', '513520', '520830']",13:10:00,515050,"['515050', '513190', '159509', '512800', '513920', '159732', '513100', '513630', '515880', '159995']",False,0,False
2025-01-02,13:10:00,501018,"['501018', '513520', '520830', '518880']",13:10:00,501018,"['501018', '513520', '520830', '518880']",True,4,True
2025-01-03,13:10:00,159509,"['159509', '501018', '513520', '520830', '518880', '513030']",13:10:00,159509,"['159509', '501018', '513520', '520830', '518880', '513030']",True,6,True
2025-01-06,13:10:00,159509,"['159509', '501018', '513100', '513310', '513520', '518880', '520830']",13:10:00,159509,"['159509', '501018', '513100', '513310', '513520', '518880', '520830']",True,7,True
2025-01-07,13:10:00,159509,"['159509', '501018', '513100', '513310', '513520', '520830', '518880']",13:10:00,159509,"['159509', '501018', '513100', '513310', '513520', '520830', '518880']",True,7,True
2025-01-08,13:10:00,159529,"['159529', '159509', '501018', '513310', '513520', '520830', '518880']",13:10:00,159529,"['159529', '159509', '501018', '513310', '513520', '520830', '518880']",True,7,True
2025-01-09,13:10:00,501018,"['501018', '513310', '513520', '520830', '518880', '159518']",13:10:00,501018,"['501018', '513310', '513520', '520830', '518880', '159518']",True,6,True
2025-01-10,13:10:00,501018,"['501018', '513310', '520830', '159509', '513520', '159518', '518880', '513030']",13:10:00,501018,"['501018', '513310', '520830', '159509', '513520', '159518', '518880', '513030']",True,8,True
2025-01-13,13:10:00,501018,"['501018', '159518', '513310', '513520', '518880', '513030', '159985']",13:10:00,501018,"['501018', '159518', '513310', '513520', '518880', '513030', '159985']",True,7,True
2025-01-14,13:10:00,159518,"['159518', '501018', '513310', '518880', '159985', '513030']",13:10:00,159518,"['159518', '501018', '513310', '518880', '159985', '513030']",True,6,True
2025-01-15,13:10:00,159518,"['159518', '513350', '501018', '520830', '513310', '518880']",13:10:00,159518,"['159518', '513350', '501018', '520830', '513310', '518880']",True,6,True
2025-01-16,13:10:00,501018,"['501018', '520830', '513310', '159985', '518880']",13:10:00,501018,"['501018', '520830', '513310', '159985', '518880']",True,5,True
2025-01-17,13:10:00,520830,"['520830', '501018', '513310', '513030', '159985', '518880', '159981']",13:10:00,520830,"['520830', '501018', '513310', '513030', '159985', '518880', '159981']",True,7,True
2025-01-20,13:10:00,520830,"['520830', '501018', '513030', '513310', '159985', '518880', '513520', '159981']",13:10:00,520830,"['520830', '501018', '513030', '513310', '159985', '518880', '513520', '159981']",True,8,True
2025-01-21,13:10:00,513030,"['513030', '501018', '513310', '159985', '518880', '517520', '513520', '159981']",13:10:00,513030,"['513030', '501018', '513310', '159985', '518880', '517520', '513520', '159981']",True,8,True
2025-01-22,13:10:00,513030,"['513030', '501018', '513310', '159985', '517520', '518880', '513520', '159981', '161226']",13:10:00,513030,"['513030', '501018', '513310', '159985', '517520', '518880', '513520', '159981', '161226']",True,9,True
2025-01-23,13:10:00,501018,"['501018', '513310', '159985', '517520', '513520', '518880', '560860', '161226']",13:10:00,501018,"['501018', '513310', '159985', '517520', '513520', '518880', '560860', '161226']",True,8,True
2025-01-24,13:10:00,513310,"['513310', '159985', '501018', '517520', '513520', '518880', '560860', '512400', '161226']",13:10:00,513310,"['513310', '159985', '501018', '517520', '513520', '518880', '560860', '512400', '161226']",True,9,True
2025-01-27,13:10:00,159985,"['159985', '513310', '517520', '501018', '518880', '560860', '513520', '512400', '561330', '161226']",13:10:00,159985,"['159985', '513310', '517520', '501018', '518880', '560860', '513520', '512400', '161226']",True,9,True
2025-02-05,13:10:00,159985,"['159985', '517520', '518880', '513310', '501018', '560860', '512400', '561330', '161226', '511380']",13:10:00,159985,"['159985', '518880', '161226', '513290', '513400']",True,3,True
2025-02-06,13:10:00,159985,"['159985', '517520', '518880', '513310', '560860', '512400', '561330', '501018', '161226', '511380']",13:10:00,159985,"['159985', '518880', '161226', '159980', '513290', '513400']",True,3,True
2025-02-07,13:10:00,562500,"['562500', '517520', '159985', '513180', '518880', '159732', '561330', '560860', '512400', '513310']",13:10:00,562500,"['562500', '517520', '159985', '513180', '518880', '159732', '560860', '512400', '513310', '161226']",True,9,True
2025-02-10,13:10:00,513030,"['513030', '562500', '520830', '513180', '517520', '159985', '516520', '513330', '159732', '518880']",13:10:00,513030,"['513030', '562500', '520830', '513180', '517520', '159985', '516520', '513330', '159732', '518880']",True,10,True
2025-02-11,13:10:00,562500,"['562500', '513180', '159852', '516520', '159869', '516510', '513330', '515400', '517520', '159732']",13:10:00,562500,"['562500', '513180', '159852', '516520', '159869', '516510', '513330', '515400', '517520', '159732']",True,10,True
2025-02-12,13:10:00,159998,"['159998', '513330', '159363', '159605', '515980', '159732', '512980', '516190', '159819', '517520']",13:10:00,159998,"['159998', '513330', '159363', '159605', '515980', '159732', '512980', '159819', '517520', '159851']",True,9,True
2025-02-13,13:10:00,159851,"['159851', '159819', '159732', '588220', '510900', '159667', '517520', '512480', '515030', '563300']",13:10:00,159851,"['159851', '159819', '159732', '588220', '510900', '159667', '517520', '512480', '515030', '563300']",True,10,True
2025-02-14,13:10:00,510900,"['510900', '588220', '515030', '159840', '159755', '563300', '159667', '517520', '512100', '513090']",13:10:00,510900,"['510900', '588220', '515030', '159840', '159755', '563300', '159667', '517520', '512100', '513090']",True,10,True
2025-02-17,13:10:00,510900,"['510900', '588220', '563300', '159755', '159840', '513120', '515030', '159892', '513090', '512100']",13:10:00,510900,"['510900', '588220', '563300', '159755', '159840', '513120', '515030', '159892', '513090', '512100']",True,10,True
2025-02-18,13:10:00,159732,"['159732', '588220', '513120', '159892', '159840', '159755', '563300', '513090', '515030', '512170']",13:10:00,159732,"['159732', '588220', '513120', '159892', '159840', '159755', '563300', '513090', '515030', '512170']",True,10,True
2025-02-19,13:10:00,513120,"['513120', '159892', '588220', '159732', '159840', '159755', '512170', '515030', '513090', '513190']",13:10:00,513120,"['513120', '159892', '588220', '159732', '159840', '159755', '512170', '515030', '513090', '513190']",True,10,True
2025-02-20,13:10:00,512170,"['512170', '588220', '159732', '159840', '159755', '515030', '513090', '563300', '513190', '513750']",13:10:00,512170,"['512170', '588220', '159732', '159840', '159755', '515030', '513090', '563300', '513190', '513750']",True,10,True
2025-02-21,13:10:00,512170,"['512170', '588220', '159732', '159755', '159840', '515030', '563300', '159667', '513750', '513090']",13:10:00,512170,"['512170', '588220', '159732', '159755', '159840', '515030', '563300', '159667', '513750', '513090']",True,10,True
2025-02-24,13:10:00,588220,"['588220', '159755', '159840', '159732', '515030', '159667', '563300', '513750', '561980', '512480']",13:10:00,588220,"['588220', '159755', '159840', '159732', '515030', '159667', '563300', '513750', '561980', '512480']",True,10,True
2025-02-25,13:10:00,512170,"['512170', '588220', '159755', '159840', '561980', '159667', '159732', '512480', '515030', '563300']",13:10:00,512170,"['512170', '588220', '159755', '159840', '561980', '159667', '159732', '512480', '515030', '563300']",True,10,True
2025-02-26,13:10:00,588220,"['588220', '512170', '159667', '561980', '159840', '159755', '512480', '515030', '159995', '563300']",13:10:00,588220,"['588220', '512170', '159667', '561980', '159840', '159755', '512480', '515030', '159995', '563300']",True,10,True
2025-02-27,13:10:00,588220,"['588220', '561980', '512170', '512480', '159755', '588200', '159840', '159995', '588080', '515030']",13:10:00,588220,"['588220', '561980', '512170', '512480', '159755', '588200', '159840', '159995', '588080', '515030']",True,10,True
2025-02-28,13:10:00,561980,"['561980', '159840', '159755', '512170', '515030', '562590', '159516', '563300', '512100', '159732']",13:10:00,561980,"['561980', '159840', '159755', '512170', '515030', '562590', '159516', '563300', '512100', '159732']",True,10,True
2025-03-03,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2025-03-04,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2025-03-05,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-03-06,13:10:00,518880,"['518880', '159980', '161226']",13:10:00,518880,"['518880', '159980', '161226']",True,3,True
2025-03-07,13:10:00,159323,"['159323', '513120', '513330', '510900', '588200', '588790', '588220', '562500', '515400', '588080']",13:10:00,159323,"['159323', '513120', '513330', '510900', '588200', '588790', '588220', '562500', '515400', '588080']",True,10,True
2025-03-10,13:10:00,159892,"['159892', '513180', '159323', '513120', '513330', '510900', '588200', '588790', '588220', '562500']",13:10:00,159892,"['159892', '513180', '159323', '513120', '513330', '510900', '588200', '588790', '588220', '562500']",True,10,True
2025-03-11,13:10:00,159892,"['159892', '159323', '513180', '159605', '588200', '513330', '513120', '510900', '159667', '588220']",13:10:00,159892,"['159892', '159323', '513180', '159605', '588200', '513330', '513120', '510900', '159667', '588220']",True,10,True
2025-03-12,13:10:00,159323,"['159323', '159892', '513180', '588200', '159605', '159667', '513330', '588220', '510900', '513120']",13:10:00,159323,"['159323', '159892', '513180', '588200', '159605', '159667', '513330', '588220', '510900', '513120']",True,10,True
2025-03-13,13:10:00,159323,"['159323', '159892', '512670', '513180', '512690', '515210', '588200', '159605', '513330', '510900']",13:10:00,159323,"['159323', '159892', '512670', '513180', '512690', '515210', '588200', '159605', '513330', '510900']",True,10,True
2025-03-14,13:10:00,159323,"['159323', '512670', '512690', '159892', '515210', '513180', '159638', '562800', '159605', '510900']",13:10:00,513030,"['513030', '159980', '518880']",False,0,False
2025-03-17,13:10:00,159323,"['159323', '512670', '512690', '515210', '159892', '562800', '159638', '515170', '512710', '159928']",13:10:00,159323,"['159323', '512670', '512690', '515210', '159892', '562800', '159638', '515170', '512710', '159928']",True,10,True
2025-03-18,13:10:00,159323,"['159323', '512670', '512690', '562800', '159892', '515210', '512710', '515170', '159638', '159928']",13:10:00,159323,"['159323', '512670', '512690', '562800', '159892', '515210', '512710', '515170', '159638', '159928']",True,10,True
2025-03-19,13:10:00,159323,"['159323', '512670', '512690', '515170', '159892', '562800', '512710', '513970', '513750', '515210']",13:10:00,159323,"['159323', '512670', '512690', '515170', '159892', '562800', '512710', '513970', '513750', '515210']",True,10,True
2025-03-20,13:10:00,159323,"['159323', '512670', '512690', '517520', '512710', '561330', '159892', '512400', '515170', '562800']",13:10:00,159323,"['159323', '512670', '512690', '517520', '512710', '159892', '512400', '515170', '562800', '513970']",True,9,True
2025-03-21,13:10:00,517520,"['517520', '512670', '512690', '561330', '512710', '512400', '515170', '515210', '513970', '560860']",13:10:00,517520,"['517520', '512670', '512690', '512710', '512400', '515170', '515210', '513970', '560860', '513750']",True,9,True
2025-03-24,13:10:00,513030,"['513030', '159980', '518880']",13:10:00,513030,"['513030', '159980', '518880']",True,3,True
2025-03-25,13:10:00,159980,"['159980', '513030', '518880']",13:10:00,159980,"['159980', '513030', '518880']",True,3,True
2025-03-26,13:10:00,513030,"['513030', '159980', '518880', '161226']",13:10:00,513030,"['513030', '159980', '518880', '161226']",True,4,True
2025-03-27,13:10:00,159980,"['159980', '518880', '161226']",13:10:00,159980,"['159980', '518880', '161226']",True,3,True
2025-03-28,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,2,True
2025-03-31,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,2,True
2025-04-01,13:10:00,518880,"['518880', '161226', '520830']",13:10:00,518880,"['518880', '161226', '520830']",True,3,True
2025-04-02,13:10:00,518880,"['518880', '161226', '159518']",13:10:00,518880,"['518880', '161226', '159518']",True,3,True
2025-04-03,13:10:00,518880,"['518880', '501018']",13:10:00,518880,"['518880', '501018']",True,2,True
2025-04-07,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2025-04-08,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2025-04-09,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2025-04-10,13:10:00,518880,"['518880', '159985']",13:10:00,518880,"['518880', '159985']",True,2,True
2025-04-11,13:10:00,518880,"['518880', '159985']",13:10:00,518880,"['518880', '159985']",True,2,True
2025-04-14,13:10:00,518880,"['518880', '159985']",13:10:00,518880,"['518880', '159985']",True,2,True
2025-04-15,13:10:00,518880,"['518880', '159985']",13:10:00,518880,"['518880', '159985']",True,2,True
2025-04-16,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-04-17,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-04-18,13:10:00,518880,"['518880', '159865']",13:10:00,518880,"['518880', '159865']",True,2,True
2025-04-21,13:10:00,518880,"['518880', '159865']",13:10:00,518880,"['518880', '159865']",True,2,True
2025-04-22,13:10:00,518880,"['518880', '159865']",13:10:00,518880,"['518880', '159865']",True,2,True
2025-04-23,13:10:00,159865,['159865'],13:10:00,159865,['159865'],True,1,True
2025-04-24,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2025-04-25,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2025-04-28,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-04-29,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-04-30,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-05-06,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-05-07,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2025-05-08,13:10:00,513030,"['513030', '518880', '513520']",13:10:00,513030,"['513030', '518880', '513520']",True,3,True
2025-05-09,13:10:00,513030,"['513030', '513520', '518880', '512800', '159611']",13:10:00,513030,"['513030', '513520', '518880', '512800', '159611']",True,5,True
2025-05-12,13:10:00,513030,"['513030', '513520', '159509', '513100', '518880', '513630', '512800', '159611']",13:10:00,513030,"['513030', '513520', '159509', '513100', '518880', '513630', '512800', '159611']",True,8,True
2025-05-13,13:10:00,513030,"['513030', '159509', '513520', '513100', '159667', '513750', '515880', '562500', '563300', '513500']",13:10:00,513030,"['513030', '159509', '513520', '513100', '159667', '513750', '515880', '562500', '563300', '513500']",True,10,True
2025-05-14,13:10:00,513030,"['513030', '159509', '159667', '515880', '513750', '159363', '513100', '562500', '159605', '159323']",13:10:00,513030,"['513030', '159509', '159667', '515880', '513750', '159363', '513100', '562500', '159605', '159323']",True,10,True
2025-05-15,13:10:00,513030,"['513030', '513750', '159509', '515880', '159667', '159605', '159323', '159949', '513100', '562500']",13:10:00,513030,"['513030', '513750', '159509', '515880', '159667', '159605', '159323', '159949', '513100', '562500']",True,10,True
2025-05-16,13:10:00,513750,"['513750', '159667', '159509', '513030', '515880', '159605', '159323', '159518', '513100', '513350']",13:10:00,513750,"['513750', '159667', '159509', '513030', '515880', '159605', '159323', '159518', '513100', '513350']",True,10,True
2025-05-19,13:10:00,513750,"['513750', '159518', '159509', '159667', '159605', '513350', '159323', '513030', '515880', '513100']",13:10:00,513750,"['513750', '159518', '159509', '159667', '159605', '513350', '159323', '513030', '515880', '513100']",True,10,True
2025-05-20,13:10:00,513750,"['513750', '159509', '159518', '159605', '159323', '513350', '513100', '515880', '513030', '159949']",13:10:00,513750,"['513750', '159509', '159518', '159605', '159323', '513350', '159667', '513100', '515880', '513030']",True,9,True
2025-05-21,13:10:00,513750,"['513750', '159509', '159518', '159323', '513350', '513100', '159605', '159667', '513030', '159949']",13:10:00,513750,"['513750', '159509', '159518', '159323', '513350', '513100', '159605', '159667', '513030', '159949']",True,10,True
2025-05-22,13:10:00,159323,"['159323', '513750', '159509', '513100', '159518', '513350', '159605', '159949', '159755', '159840']",13:10:00,159323,"['159323', '513750', '159509', '513100', '159518', '513350', '159605', '159949', '159755', '159840']",True,10,True
2025-05-23,13:10:00,159323,"['159323', '159509', '513750', '513100', '159529', '159755', '159840', '159605', '159949', '513500']",13:10:00,159323,"['159323', '159509', '513750', '513100', '159529', '159755', '159840', '159605', '159949', '513500']",True,10,True
2025-05-26,13:10:00,159529,"['159529', '513030', '513520', '513290', '159502']",13:10:00,159529,"['159529', '513030', '513520', '513290', '159502']",True,5,True
2025-05-27,13:10:00,513030,"['513030', '513520', '513290']",13:10:00,513030,"['513030', '513520', '513290']",True,3,True
2025-05-28,13:10:00,159529,"['159529', '159509', '513100', '513500', '513030', '159518', '513400', '513520', '513290']",13:10:00,159529,"['159529', '159509', '513100', '513500', '513030', '159518', '513400', '513520', '513290']",True,9,True
2025-05-29,13:10:00,159529,"['159529', '159509', '513100', '513500', '513030', '159518', '513400', '513520', '513310', '513290']",13:10:00,159529,"['159529', '159509', '513100', '513500', '513030', '159518', '513400', '513520', '513310', '513290']",True,10,True
2025-05-30,13:10:00,159509,"['159509', '513100', '513520', '513290']",13:10:00,159509,"['159509', '513100', '513520', '513290']",True,4,True
2025-06-03,13:10:00,159509,"['159509', '513100', '513500', '513520', '513310', '161226']",13:10:00,159509,"['159509', '513100', '513500', '513520', '513310', '161226']",True,6,True
2025-06-04,13:10:00,159509,"['159509', '513100', '513500', '513030', '159518', '513400', '513520', '161226', '513310', '513290']",13:10:00,159509,"['159509', '513100', '513500', '513030', '159518', '513400', '513520', '161226', '513310', '513290']",True,10,True
2025-06-05,13:10:00,513120,"['513120', '515120', '159992', '159892', '513750', '159509', '159529', '512010', '513100', '513920']",13:10:00,513120,"['513120', '515120', '159992', '159892', '513750', '159509', '159529', '512010', '513100', '513920']",True,10,True
2025-06-06,13:10:00,513120,"['513120', '159892', '515120', '159992', '513750', '159509', '513920', '513090', '159529', '512010']",13:10:00,513120,"['513120', '159892', '515120', '159992', '513750', '159509', '513920', '513090', '159529', '512010']",True,10,True
2025-06-09,13:10:00,159892,"['159892', '515120', '159992', '513750', '159509', '513090', '513920', '512010', '513190', '513100']",13:10:00,159892,"['159892', '515120', '159992', '513750', '159509', '513090', '513920', '512010', '513190', '513100']",True,10,True
2025-06-10,13:10:00,515120,"['515120', '159992', '513750', '513090', '159509', '513920', '512010', '161226', '513190', '517520']",13:10:00,515120,"['515120', '159992', '513750', '513090', '159509', '513920', '512010', '161226', '513190', '517520']",True,10,True
2025-06-11,13:10:00,515120,"['515120', '159992', '513750', '513090', '161226', '513920', '159509', '513190', '512010', '159869']",13:10:00,515120,"['515120', '159992', '513750', '513090', '161226', '513920', '159509', '513190', '512010', '159869']",True,10,True
2025-06-12,13:10:00,515120,"['515120', '159992', '513750', '513090', '161226', '159869', '513920', '159502', '513190', '517520']",13:10:00,515120,"['515120', '159992', '513750', '513090', '161226', '159869', '513920', '159502', '513190', '517520']",True,10,True
2025-06-13,13:10:00,515120,"['515120', '159992', '513750', '161226', '513090', '159869', '517520', '513920', '513190', '159502']",13:10:00,515120,"['515120', '159992', '513750', '161226', '513090', '159869', '517520', '513920', '513190', '159502']",True,10,True
2025-06-16,13:10:00,515120,"['515120', '159992', '513750', '159869', '513090', '161226', '517520', '513920', '159502', '513190']",13:10:00,161226,"['161226', '159502', '513290', '513310', '501018', '159985', '513500', '159518', '518880', '513520']",False,2,False
2025-06-17,13:10:00,159869,"['159869', '513750', '513090', '515120', '159992', '161226', '517520', '513920', '513190', '515880']",13:10:00,161226,"['161226', '501018', '513290', '513310', '159985', '159509', '159518', '518880', '513500', '513520']",False,1,False
2025-06-18,13:10:00,159869,"['159869', '513090', '161226', '513750', '517520', '501018', '515880', '513920', '515120', '159992']",13:10:00,161226,"['161226', '501018', '513310', '159985', '159518', '518880', '159509', '513520', '513500', '159980']",False,2,False
2025-06-19,13:10:00,501018,"['501018', '159869', '161226', '515880', '513750', '517520', '159583', '513920', '513190', '159851']",13:10:00,501018,"['501018', '159518', '159985', '518880', '513520']",True,1,True
2025-06-20,13:10:00,159518,"['159518', '513310', '159985']",13:10:00,159518,"['159518', '513310', '159985']",True,3,True
2025-06-23,13:10:00,159518,"['159518', '513310']",13:10:00,159518,"['159518', '513310']",True,2,True
2025-06-24,13:10:00,513310,"['513310', '513500', '159509', '513520', '513100', '513400']",13:10:00,513310,"['513310', '513500', '159509', '513520', '513100', '513400']",True,6,True
2025-06-25,13:10:00,513120,"['513120', '159851', '515880', '159892', '513090', '513750', '513190', '159583', '515050', '159869']",13:10:00,513120,"['513120', '159851', '515880', '159892', '513090', '513750', '513190', '515050', '159869', '159363']",True,9,True
2025-06-26,13:10:00,159851,"['159851', '513090', '513120', '515880', '513750', '159583', '513190', '515050', '159363', '159892']",13:10:00,159851,"['159851', '513090', '513120', '515880', '513750', '513190', '515050', '159363', '159892', '513310']",True,9,True
2025-06-27,13:10:00,159851,"['159851', '513090', '515880', '159583', '513750', '515050', '513190', '159363', '513310', '512800']",13:10:00,159851,"['159851', '513090', '515880', '513750', '515050', '513190', '159363', '513310', '512800', '159869']",True,9,True
2025-06-30,13:10:00,513090,"['513090', '515880', '159583', '515050', '159363', '513750', '513190', '513310', '159869', '501018']",13:10:00,513090,"['513090', '515880', '515050', '159363', '513750', '513190', '513310', '159869', '501018', '512800']",True,9,True
2025-07-01,13:10:00,513090,"['513090', '515880', '159583', '515050', '159363', '513750', '513190', '513310', '159869', '512800']",13:10:00,513090,"['513090', '515880', '159583', '515050', '159363', '513750', '513190', '513310', '159869', '512800']",True,10,True
2025-07-02,13:10:00,159851,"['159851', '513090', '515880', '159583', '515050', '159363', '513750', '513190', '159869', '513310']",13:10:00,159851,"['159851', '513090', '515880', '159583', '515050', '159363', '513750', '513190', '159869', '513310']",True,10,True
2025-07-03,13:10:00,513090,"['513090', '159851', '515880', '159583', '515050', '159363', '513750', '513190', '159869', '159227']",13:10:00,513090,"['513090', '159851', '515880', '159583', '515050', '159363', '513750', '513190', '159869', '159227']",True,10,True
2025-07-04,13:10:00,513090,"['513090', '159851', '515880', '159583', '515050', '159363', '159869', '513750', '159227', '513190']",13:10:00,513090,"['513090', '159851', '515880', '159583', '515050', '159363', '159869', '513750', '159227', '513190']",True,10,True
2025-07-07,13:10:00,513090,"['513090', '159851', '515050', '515880', '159583', '159869', '159363', '159227', '513750', '512800']",13:10:00,513090,"['513090', '159851', '515050', '515880', '159869', '159363', '159227', '513750', '512800', '512670']",True,9,True
2025-07-08,13:10:00,513090,"['513090', '159851', '515050', '515880', '159583', '159869', '159227', '159363', '512800', '513750']",13:10:00,513090,"['513090', '159851', '515050', '515880', '159869', '159227', '159363', '512800', '516160', '513750']",True,9,True
2025-07-09,13:10:00,159851,"['159851', '515050', '515880', '159583', '159869', '159227', '159363', '512800', '159949', '512670']",13:10:00,159851,"['159851', '515050', '515880', '159869', '159227', '159363', '516160', '512800', '159949', '512670']",True,9,True
2025-07-10,13:10:00,159851,"['159851', '515050', '515880', '159583', '159869', '515790', '512800', '159363', '159227', '159949']",13:10:00,159851,"['159851', '515050', '515880', '159869', '515790', '516160', '512800', '159363', '159227', '159949']",True,9,True
2025-07-11,13:10:00,159851,"['159851', '515050', '515880', '515790', '159869', '159583', '159949', '159363', '512800', '159509']",13:10:00,159851,"['159851', '515050', '515880', '515790', '159869', '516160', '159949', '159363', '512800', '159509']",True,9,True
2025-07-14,13:10:00,515050,"['515050', '515880', '515790', '159583', '159509', '159363', '159949', '515210', '512800', '159566']",13:10:00,515050,"['515050', '515880', '515790', '516160', '159509', '159363', '159949', '515210', '512800', '159227']",True,8,True
2025-07-15,13:10:00,515050,"['515050', '159851', '515880', '515790', '159583', '159363', '515210', '159509', '159949', '159869']",13:10:00,515050,"['515050', '159851', '515880', '515790', '159363', '516160', '515210', '159509', '159949', '159869']",True,9,True
2025-07-16,13:10:00,515050,"['515050', '515880', '515790', '159363', '159851', '159509', '159949', '515210', '159915', '159967']",13:10:00,515050,"['515050', '515880', '515790', '159363', '159851', '159509', '159949', '515210', '516160', '159915']",True,9,True
2025-07-17,13:10:00,515050,"['515050', '515880', '159583', '159363', '515790', '159851', '159509', '159949', '515210', '159915']",13:10:00,515050,"['515050', '515880', '159583', '159363', '515790', '159851', '159509', '159949', '515210', '516160']",True,9,True
2025-07-18,13:10:00,159363,"['159363', '159583', '513120', '515790', '159509', '515210', '159949', '159892', '516510', '159851']",13:10:00,159363,"['159363', '159583', '513120', '515790', '159509', '515210', '159949', '159892', '516510', '159851']",True,10,True
2025-07-21,13:10:00,159583,"['159583', '159892', '515210', '515790', '159949', '159509', '562800', '516510', '159915', '515980']",13:10:00,159583,"['159583', '159892', '515210', '515790', '516150', '159949', '159509', '562800', '516510', '159915']",True,9,True
2025-07-22,13:10:00,515210,"['515210', '562800', '515790', '159949', '159509', '516510', '560860', '515120', '159992', '159915']",13:10:00,516150,"['516150', '515210', '562800', '515790', '159949', '159509', '516510', '560860', '515120', '159992']",False,9,False
2025-07-23,13:10:00,515210,"['515210', '562800', '515790', '560860', '159949', '516510', '515120', '159509', '159992', '159915']",13:10:00,515210,"['515210', '562800', '515790', '560860', '159949', '516510', '515120', '159509', '159992', '159915']",True,10,True
