date,time,value,weak,pool,target,target_raw,top10_raw
2023-10-11,15:30:00,1993563.75,True,12,511880,511880.SH,
2023-10-12,15:30:00,1993583.35,True,12,511880,511880.SH,
2023-10-13,15:30:00,2002386.72,False,86,515120,515120.SH,"515120.SH:2.1387,159992.SZ:2.0343,512010.SH:0.7356,512170.SH:0.5317,513120.SH:0.4512,159883.SZ:0.1796"
2023-10-16,15:30:00,1971769.72,False,87,515120,515120.SH,"515120.SH:2.1190,159992.SZ:2.0265,512010.SH:0.6424,512170.SH:0.5099,513120.SH:0.4484,159883.SZ:0.1242"
2023-10-17,15:30:00,1946712.34,True,12,511880,511880.SH,
2023-10-18,15:30:00,1947113.44,True,12,511880,511880.SH,
2023-10-19,15:30:00,1947323.54,True,12,511880,511880.SH,
2023-10-20,15:30:00,1947266.24,True,12,511880,511880.SH,
2023-10-23,15:30:00,1947323.54,True,12,511880,511880.SH,
2023-10-24,15:30:00,1947323.54,True,12,511880,511880.SH,
2023-10-25,15:30:00,1947094.34,True,12,511880,511880.SH,
2023-10-26,15:30:00,1947075.24,True,12,511880,511880.SH,
2023-10-27,15:30:00,1945567.15,True,12,518880,518880.SH,518880.SH:0.0107
2023-10-30,15:30:00,1956968.71,False,89,561980,561980.SH,561980.SH:0.2922
2023-10-31,15:30:00,1945985.11,False,88,561980,561980.SH,561980.SH:0.3817
2023-11-01,15:30:00,1954272.41,False,89,513120,513120.SH,"513120.SH:0.6816,561980.SH:0.4296"
2023-11-02,15:30:00,1938832.51,False,89,513120,513120.SH,"513120.SH:0.9163,561980.SH:0.3292"
2023-11-03,15:30:00,1969712.31,False,90,513120,513120.SH,"513120.SH:1.1015,561980.SH:0.3646,518880.SH:0.2611"
2023-11-06,15:30:00,2062351.71,False,91,513120,513120.SH,"513120.SH:2.0175,159892.SZ:1.1608,561980.SH:0.5558,518880.SH:0.2877"
2023-11-07,15:30:00,2029266.21,False,91,513120,513120.SH,"513120.SH:2.3718,159892.SZ:1.5517,513310.SH:0.6833,512480.SH:0.5898,561980.SH:0.5864,159995.SZ:0.4988,159985.SZ:0.4688,588200.SH:0.4257,518880.SH:0.3070"
2023-11-08,15:30:00,2044706.11,False,91,513120,513120.SH,"513120.SH:2.9020,159892.SZ:2.1789,513310.SH:0.8350,561980.SH:0.8200,512480.SH:0.8117,159985.SZ:0.7113,588200.SH:0.6956,159995.SZ:0.6893,159516.SZ:0.3924,518880.SH:0.2772"
2023-11-09,15:30:00,2022649.11,False,91,513120,513120.SH,"513120.SH:3.0263,159892.SZ:2.4674,159985.SZ:0.9810,513310.SH:0.8928,512480.SH:0.7659,561980.SH:0.7222,588200.SH:0.6705,159995.SZ:0.6416,159516.SZ:0.3986,512880.SH:0.3793"
2023-11-10,15:30:00,1987357.91,False,91,513120,513120.SH,"513120.SH:2.6974,159892.SZ:2.3800,159985.SZ:0.9518,513310.SH:0.9509,512480.SH:0.7922,588200.SH:0.7843,561980.SH:0.7473,159995.SZ:0.6533,512880.SH:0.5100,159516.SZ:0.5079"
2023-11-13,15:30:00,1970915.1,False,91,159892,159892.SZ,"159892.SZ:2.1000,513120.SH:2.0854,159985.SZ:0.9602,588200.SH:0.9336,513310.SH:0.9121,512480.SH:0.8351,561980.SH:0.7236,588220.SH:0.6799,159995.SZ:0.6580,159516.SZ:0.6221"
2023-11-14,15:30:00,1980529.2,False,91,159892,159892.SZ,"159892.SZ:1.9537,513120.SH:1.7391,159869.SZ:1.3440,588200.SH:1.2308,159985.SZ:1.0053,512480.SH:1.0028,588220.SH:0.9551,513310.SH:0.9089,159995.SZ:0.7968,561980.SH:0.7639"
2023-11-15,15:30:00,2002962.1,False,90,159892,159892.SZ,"159892.SZ:2.2151,159869.SZ:1.9511,513120.SH:1.8594,588200.SH:1.6337,588220.SH:1.3107,512480.SH:1.2404,512980.SH:1.1825,513310.SH:1.1769,159985.SZ:1.0146,159995.SZ:0.9823"
2023-11-16,15:30:00,1949323.0,False,90,159869,159869.SZ,"159869.SZ:2.2830,159892.SZ:1.8116,512980.SH:1.6411,588200.SH:1.5434,513310.SH:1.2982,588220.SH:1.2887,513120.SH:1.2793,563300.SH:1.1538,512480.SH:1.0986,159985.SZ:0.9258"
2023-11-17,15:30:00,1965329.5,False,91,159869,159869.SZ,"159869.SZ:2.6854,512980.SH:2.1769,159892.SZ:1.7120,516190.SH:1.7062,588200.SH:1.6549,563300.SH:1.4693,588220.SH:1.4472,513310.SH:1.4259,513120.SH:1.1959,159819.SZ:1.1135"
2023-11-20,15:30:00,1974222.0,False,92,159869,159869.SZ,"159869.SZ:2.9418,512980.SH:2.7673,516190.SH:2.0490,563300.SH:1.8915,515980.SH:1.6629,588200.SH:1.6532,159819.SZ:1.6228,588220.SH:1.5602,159892.SZ:1.5349,516510.SH:1.4492"
2023-11-21,15:30:00,1978683.3,False,92,512980,512980.SH,"512980.SH:3.4431,159869.SZ:3.0259,516190.SH:2.4326,159509.SZ:2.2028,563300.SH:2.0440,515980.SH:1.9036,516510.SH:1.8958,515400.SH:1.7623,159819.SZ:1.7346,588220.SH:1.4554"
2023-11-22,15:30:00,1981147.4,False,92,512980,512980.SH,"512980.SH:3.6419,159869.SZ:2.5680,516190.SH:2.5243,159509.SZ:2.5185,516510.SH:1.8341,563300.SH:1.8075,515400.SH:1.6450,515980.SH:1.6324,513030.SH:1.5127,159819.SZ:1.4018"
2023-11-23,15:30:00,1936212.94,True,13,159509,159509.SZ,"159509.SZ:2.8816,513030.SH:1.6207,513100.SH:1.4846,513500.SH:0.9324,513520.SH:0.9322"
2023-11-24,15:30:00,1930615.54,True,13,159509,159509.SZ,"159509.SZ:2.9501,513030.SH:1.7235,513100.SH:1.4732,513500.SH:0.9522"
2023-11-27,15:30:00,1912338.97,True,13,513030,513030.SH,"513030.SH:1.7717,513520.SH:0.9002"
2023-11-28,15:30:00,1901420.37,True,13,513030,513030.SH,"513030.SH:1.7040,513520.SH:0.8640,513500.SH:0.8203,513310.SH:0.2439,161226.SZ:0.0914"
2023-11-29,15:30:00,1913898.77,True,13,513030,513030.SH,"513030.SH:1.6602,513520.SH:0.8617,513310.SH:0.1832,161226.SZ:0.1824"
2023-11-30,15:30:00,1942962.14,True,13,513520,513520.SH,"513520.SH:0.8097,161226.SZ:0.2999,513310.SH:0.1274"
2023-12-01,15:30:00,1934578.76,True,13,513030,513030.SH,"513030.SH:1.6301,513520.SH:0.7630,513500.SH:0.4951,161226.SZ:0.4825"
2023-12-04,15:30:00,1943939.36,True,13,513030,513030.SH,"513030.SH:1.5544,513520.SH:0.7360,161226.SZ:0.7210,513500.SH:0.4475,513310.SH:0.0132"
2023-12-05,15:30:00,1929898.46,True,13,513030,513030.SH,"513030.SH:1.3085,513500.SH:0.3162,513290.SH:0.0002"
2023-12-06,15:30:00,1966803.36,True,13,513520,513520.SH,"513520.SH:0.5271,513500.SH:0.2930,513100.SH:0.1470,513290.SH:0.0051"
2023-12-07,15:30:00,1944247.38,True,13,513030,513030.SH,"513030.SH:1.2177,513520.SH:0.4341,513290.SH:0.0267"
2023-12-08,15:30:00,1955117.68,True,13,513030,513030.SH,"513030.SH:1.2197,513520.SH:0.3503,513500.SH:0.1917,513290.SH:0.0951,159509.SZ:0.0545,513100.SH:0.0519,518880.SH:0.0304"
2023-12-11,15:30:00,1979964.08,True,13,513030,513030.SH,"513030.SH:1.3607,513520.SH:0.3698,513500.SH:0.2261,513290.SH:0.2175,513100.SH:0.0577,159509.SZ:0.0407"
2023-12-12,15:30:00,1975305.38,True,13,513030,513030.SH,"513030.SH:1.3059,513290.SH:0.4022,513520.SH:0.3323,513100.SH:0.0868,159509.SZ:0.0424"
2023-12-13,15:30:00,1978411.18,True,13,513030,513030.SH,"513030.SH:1.1911,513290.SH:0.7322,513520.SH:0.3797,513500.SH:0.2971,513100.SH:0.1360"
2023-12-14,15:30:00,2006363.38,True,13,513030,513030.SH,"513030.SH:1.3020,513520.SH:0.4869,513100.SH:0.2080,518880.SH:0.0147"
2023-12-15,15:30:00,1988439.7,True,13,513290,513290.SH,"513290.SH:1.7135,513030.SH:1.1761,513520.SH:0.5626,513500.SH:0.3724,513100.SH:0.1981,159509.SZ:0.0886,518880.SH:0.0199,161226.SZ:0.0053"
2023-12-18,15:30:00,1997434.81,True,13,513290,513290.SH,"513290.SH:2.0447,513030.SH:0.9931,513520.SH:0.5998,513500.SH:0.4258,513100.SH:0.2879,159509.SZ:0.1410,518880.SH:0.0138"
2023-12-19,15:30:00,1966845.01,True,13,513290,513290.SH,"513290.SH:2.1279,513520.SH:0.6845,513500.SH:0.5010,513100.SH:0.3876,159509.SZ:0.2177,518880.SH:0.0202,161226.SZ:0.0005"
2023-12-20,15:30:00,2001033.61,True,13,513290,513290.SH,"513290.SH:2.7110,513030.SH:0.9035,513500.SH:0.6391,513100.SH:0.5715,159509.SZ:0.3462,518880.SH:0.0425,161226.SZ:0.0003"
2023-12-21,15:30:00,1921562.57,True,13,513520,513520.SH,"513520.SH:1.0098,513100.SH:0.5932,159509.SZ:0.3582,518880.SH:0.0525,159980.SZ:0.0026,161226.SZ:0.0001,513310.SH:0.0000"
2023-12-22,15:30:00,1925989.97,True,13,513520,513520.SH,"513520.SH:1.0611,513100.SH:0.7126,513500.SH:0.6915,159509.SZ:0.5162,518880.SH:0.0961,159980.SZ:0.0416,161226.SZ:0.0000"
2023-12-25,15:30:00,1938660.19,True,13,513290,513290.SH,"513290.SH:2.8611,513520.SH:1.2909,513100.SH:0.7316,513500.SH:0.7033,513030.SH:0.6807,159509.SZ:0.6286,518880.SH:0.1043,159980.SZ:0.0916,513310.SH:0.0006"
2023-12-26,15:30:00,1942112.79,True,13,513290,513290.SH,"513290.SH:2.9507,513520.SH:1.6948,159509.SZ:0.8748,513100.SH:0.8561,513500.SH:0.7430,513030.SH:0.6967,159980.SZ:0.1773,518880.SH:0.1203,159518.SZ:0.0144"
2023-12-27,15:30:00,1968007.29,True,13,513290,513290.SH,"513290.SH:3.1676,513520.SH:1.6726,159509.SZ:0.9936,513100.SH:0.9282,513500.SH:0.7434,513030.SH:0.6702,159980.SZ:0.2434,518880.SH:0.1344,159518.SZ:0.0923,513310.SH:0.0104"
2023-12-28,15:30:00,1978365.09,True,13,513290,513290.SH,"513290.SH:3.3618,159509.SZ:0.9959,513100.SH:0.9300,513500.SH:0.7142,513030.SH:0.6179,159518.SZ:0.1516,518880.SH:0.1495"
2023-12-29,15:30:00,1969733.59,False,94,513290,513290.SH,"513290.SH:3.1821,513520.SH:1.3466,159509.SZ:0.9752,513100.SH:0.8871,513500.SH:0.6637,513030.SH:0.4414,159980.SZ:0.3057,518880.SH:0.1158"
2024-01-02,15:30:00,1962828.39,False,94,513290,513290.SH,"513290.SH:2.8729,513520.SH:1.1949,159509.SZ:0.8819,513100.SH:0.7905,513500.SH:0.6177,513030.SH:0.4162,159980.SZ:0.3208,518880.SH:0.1374"
2024-01-03,15:30:00,2007712.19,False,93,513290,513290.SH,"513290.SH:3.1538,513520.SH:0.8450,513500.SH:0.4748,159509.SZ:0.4277,159980.SZ:0.3189,513030.SH:0.2340,518880.SH:0.1552"
2024-01-04,15:30:00,1986996.59,False,94,513290,513290.SH,"513290.SH:2.6118,513520.SH:0.5738,513350.SH:0.3612,513500.SH:0.3253,159518.SZ:0.3201,513100.SH:0.2576,159509.SZ:0.2390,159980.SZ:0.2304,518880.SH:0.1506"
2024-01-05,15:30:00,1993901.79,True,13,513290,513290.SH,"513290.SH:2.4935,513520.SH:0.6408,518880.SH:0.1833"
2024-01-08,15:30:00,1995628.09,True,13,513290,513290.SH,"513290.SH:2.1543,513520.SH:0.5620"
2024-01-09,15:30:00,2059594.31,True,13,159509,159509.SZ,159509.SZ:0.0600
2024-01-10,15:30:00,2066588.25,True,13,513290,513290.SH,"513290.SH:2.3709,513500.SH:0.1347,159509.SZ:0.0543,513100.SH:0.0442,513030.SH:0.0010"
2024-01-11,15:30:00,2066588.25,True,13,513290,513290.SH,"513290.SH:2.2386,513500.SH:0.1581,513100.SH:0.0593,513030.SH:0.0033"
2024-01-12,15:30:00,2033370.55,True,13,513290,513290.SH,"513290.SH:1.6999,513500.SH:0.1213,159509.SZ:0.0696,513100.SH:0.0363,159980.SZ:0.0021,513030.SH:0.0000"
2024-01-15,15:30:00,2057846.75,True,14,513290,513290.SH,"513290.SH:1.5557,518880.SH:0.1433,513500.SH:0.1262,513100.SH:0.0390,501018.SH:0.0012,513030.SH:0.0003"
2024-01-16,15:30:00,2041497.42,True,14,518880,518880.SH,"518880.SH:0.1344,513500.SH:0.1050,513100.SH:0.0211,501018.SH:0.0014"
2024-01-17,15:30:00,2016732.42,True,14,159509,159509.SZ,"159509.SZ:0.0954,518880.SH:0.0664,513100.SH:0.0143"
2024-01-18,15:30:00,2042357.52,True,14,159509,159509.SZ,"159509.SZ:0.1324,513100.SH:0.0109,501018.SH:0.0000"
2024-01-19,15:30:00,2120996.88,True,14,513520,513520.SH,"513520.SH:2.5366,159509.SZ:0.3300,513500.SH:0.0874,513100.SH:0.0647"
2024-01-22,15:30:00,2149290.27,True,14,518880,518880.SH,518880.SH:0.0023
2024-01-23,15:30:00,2148620.56,True,14,159509,159509.SZ,"159509.SZ:0.8599,513100.SH:0.2925,513500.SH:0.2124,501018.SH:0.0008"
2024-01-24,15:30:00,2165119.36,True,14,159509,159509.SZ,"159509.SZ:1.3157,513100.SH:0.4774,513500.SH:0.3463,513290.SH:0.2091,501018.SH:0.0053"
2024-01-25,15:30:00,2172452.16,True,14,159509,159509.SZ,"159509.SZ:1.6682,513100.SH:0.5987,513500.SH:0.4248,501018.SH:0.0441,513030.SH:0.0242"
2024-01-26,15:30:00,2144954.16,True,14,159509,159509.SZ,"159509.SZ:1.7517,513100.SH:0.6139,513500.SH:0.4305,513290.SH:0.0294,513030.SH:0.0167"
2024-01-29,15:30:00,2172452.16,True,14,159509,159509.SZ,"159509.SZ:2.0147,513100.SH:0.7168,513500.SH:0.4771,501018.SH:0.4463,513030.SH:0.0175"
2024-01-30,15:30:00,2212782.56,True,14,159509,159509.SZ,"159509.SZ:2.7737,513100.SH:0.9927,513500.SH:0.6137,501018.SH:0.5637,513030.SH:0.0651,513290.SH:0.0100"
2024-01-31,15:30:00,2141202.74,True,14,501018,501018.SH,"501018.SH:0.7560,513500.SH:0.6606,513030.SH:0.0738,513290.SH:0.0011"
2024-02-01,15:30:00,2105057.54,True,14,501018,501018.SH,501018.SH:0.8162
2024-02-02,15:30:00,2064893.95,True,14,159509,159509.SZ,"159509.SZ:2.3719,513100.SH:1.0121,513500.SH:0.7579"
2024-02-05,15:30:00,2103068.35,True,14,159509,159509.SZ,"159509.SZ:2.7967,513100.SH:1.1281,513500.SH:0.8729"
2024-02-06,15:30:00,2134301.95,True,14,159509,159509.SZ,"159509.SZ:3.1831,513100.SH:1.1756,513500.SH:0.9009"
2024-02-07,15:30:00,2113479.55,True,16,159509,159509.SZ,"159509.SZ:2.8376,513100.SH:0.9878,513500.SH:0.9464"
2024-02-08,15:30:00,2184622.75,True,16,159509,159509.SZ,"159509.SZ:3.3479,513500.SH:1.1666,513100.SH:1.0923,518880.SH:0.0004"
2024-02-19,15:30:00,2184622.75,False,97,159509,159509.SZ,"159509.SZ:3.2433,512800.SH:1.2875,513500.SH:1.2388,513100.SH:0.9918,512070.SH:0.5189,510880.SH:0.4901,512890.SH:0.4611,159981.SZ:0.2737"
2024-02-20,15:30:00,2179417.15,False,97,159509,159509.SZ,"159509.SZ:2.9913,512800.SH:1.4461,513500.SH:1.1847,510880.SH:0.8341,513100.SH:0.8316,512890.SH:0.7040,512070.SH:0.6215,159981.SZ:0.1539"
2024-02-21,15:30:00,2141242.75,False,99,159509,159509.SZ,"159509.SZ:2.4182,512800.SH:1.8813,510880.SH:1.2364,512890.SH:1.0526,513500.SH:1.0519,512070.SH:1.0309,515220.SH:0.8274,513100.SH:0.6070,513920.SH:0.5798,513630.SH:0.5551"
2024-02-22,15:30:00,2219326.75,False,99,159509,159509.SZ,"159509.SZ:2.8606,512800.SH:1.9539,510880.SH:1.6563,515220.SH:1.6516,512890.SH:1.3193,513500.SH:1.1795,512070.SH:1.1027,513190.SH:0.9189,513920.SH:0.8292,513630.SH:0.7369"
2024-02-23,15:30:00,2299145.95,False,99,159509,159509.SZ,"159509.SZ:3.7045,512800.SH:2.1732,510880.SH:1.9728,512890.SH:1.6062,513190.SH:1.4915,513500.SH:1.4239,512070.SH:1.3613,513920.SH:1.2654,513630.SH:1.1285,510900.SH:0.9365"
2024-02-26,15:30:00,2267912.35,False,99,159509,159509.SZ,"159509.SZ:3.7930,515220.SH:2.5063,510880.SH:1.8567,512800.SH:1.8043,513920.SH:1.5021,512890.SH:1.4266,510900.SH:1.3991,513500.SH:1.3680,513970.SH:1.2466,512070.SH:1.2432"
2024-02-27,15:30:00,2271382.75,False,99,159509,159509.SZ,"159509.SZ:3.8200,515880.SH:2.7932,515220.SH:2.7031,510900.SH:1.9523,510880.SH:1.8603,513190.SH:1.8212,513970.SH:1.7652,513920.SH:1.7126,512800.SH:1.5289,512890.SH:1.4280"
2024-02-28,15:30:00,2314762.75,False,99,159509,159509.SZ,"159509.SZ:3.9453,515220.SH:2.9889,510900.SH:2.2852,513970.SH:2.1407,510880.SH:1.9421,513190.SH:1.8700,513920.SH:1.8100,513630.SH:1.5885,513500.SH:1.5074,513180.SH:1.4760"
2024-02-29,15:30:00,2302616.35,False,99,159509,159509.SZ,"159509.SZ:3.9354,513360.SH:3.0887,515220.SH:2.7703,513970.SH:2.1715,510900.SH:2.0185,510880.SH:1.8025,513190.SH:1.5724,513180.SH:1.5538,513920.SH:1.5371,513500.SH:1.3878"
2024-03-01,15:30:00,2378965.15,False,99,159509,159509.SZ,"159509.SZ:4.5474,159998.SZ:4.4401,562500.SH:3.2635,515220.SH:3.0854,159967.SZ:2.7024,513180.SH:2.1280,513970.SH:2.0529,510900.SH:2.0236,512980.SH:2.0051,516190.SH:1.7770"
2024-03-04,15:30:00,2471272.3,False,100,159967,159967.SZ,"159967.SZ:4.2854,159852.SZ:4.1312,512980.SH:3.4041,515220.SH:3.3191,516190.SH:2.8769,561980.SH:2.8306,159667.SZ:2.8036,159995.SZ:2.7436,588200.SH:2.3404,513180.SH:2.2845"
2024-03-05,15:30:00,2461170.03,False,100,159995,159995.SZ,"159995.SZ:4.2982,561980.SH:3.9759,512980.SH:3.8787,159667.SZ:3.7759,588200.SH:3.3096,512480.SH:3.2468,159502.SZ:3.2403,516190.SH:3.2079,515220.SH:3.0052,159869.SZ:2.7752"
2024-03-06,15:30:00,2428056.88,False,99,561980,561980.SH,"561980.SH:4.8196,512480.SH:4.0308,512980.SH:3.9186,588200.SH:3.8561,159516.SZ:3.6208,159502.SZ:3.4397,562590.SH:3.4358,516520.SH:3.3293,516190.SH:3.3022,159869.SZ:3.1987"
2024-03-07,15:30:00,2400251.25,False,99,159516,159516.SZ,"159516.SZ:4.3389,512480.SH:4.1139,562590.SH:4.0715,513310.SH:3.6228,588200.SH:3.6092,516520.SH:3.4966,159502.SZ:3.4398,512980.SH:3.1214,515220.SH:2.9931,588080.SH:2.9176"
2024-03-08,15:30:00,2442829.13,False,99,513310,513310.SH,"513310.SH:4.9467,588200.SH:4.5285,516520.SH:4.4865,512400.SH:3.3970,512980.SH:3.3663,159732.SZ:3.3210,588080.SH:3.2867,561330.SH:3.2385,159502.SZ:2.8315,512660.SH:2.7486"
2024-03-11,15:30:00,2461879.63,False,99,588200,588200.SH,"588200.SH:4.9621,512400.SH:4.7152,561330.SH:4.6199,159732.SZ:4.0827,588080.SH:3.9495,512980.SH:3.9379,159851.SZ:3.7542,560860.SH:3.6372,562800.SH:3.6238,159869.SZ:3.5941"
2024-03-12,15:30:00,2465371.57,False,99,159949,159949.SZ,"159949.SZ:4.7960,561330.SH:4.6946,159851.SZ:4.6686,512400.SH:4.6636,159732.SZ:4.5183,512980.SH:4.5163,159869.SZ:4.4492,562800.SH:4.1817,588080.SH:4.1204,512660.SH:4.1187"
2024-03-13,15:30:00,2464245.79,False,98,561330,561330.SH,"561330.SH:4.8610,512400.SH:4.7109,588200.SH:4.5567,562800.SH:4.5008,159949.SZ:4.4603,159732.SZ:4.2613,159638.SZ:4.1811,512660.SH:4.1392,159840.SZ:3.7874,560860.SH:3.7726"
2024-03-14,15:30:00,2506994.19,False,100,561980,561980.SH,"561980.SH:4.9728,512480.SH:4.9588,512400.SH:4.9194,513310.SH:4.5113,562800.SH:4.0674,159949.SZ:3.9834,159851.SZ:3.8847,159840.SZ:3.8844,560860.SH:3.8236,159755.SZ:3.7850"
2024-03-15,15:30:00,2505542.27,False,100,159509,159509.SZ,"159509.SZ:4.5980,516520.SH:4.5951,159516.SZ:4.3563,159852.SZ:4.2584,562590.SH:4.1803,515790.SH:4.0921,562800.SH:4.0684,560860.SH:4.0289,159967.SZ:3.8277,159995.SZ:3.7218"
2024-03-18,15:30:00,2527937.18,False,100,516520,516520.SH,"516520.SH:4.9085,159998.SZ:4.7297,159840.SZ:4.1280,159755.SZ:4.1198,560860.SH:4.0938,159509.SZ:4.0373,562800.SH:3.9494,515790.SH:3.8742,159967.SZ:3.8553,159852.SZ:3.8362"
2024-03-19,15:30:00,2543989.15,False,100,516510,516510.SH,"516510.SH:4.9489,516520.SH:4.6227,159819.SZ:4.4382,159755.SZ:3.8328,159840.SZ:3.7892,560860.SH:3.7570,562800.SH:3.4786,515400.SH:3.3581,159998.SZ:3.2467,159967.SZ:3.2028"
2024-03-20,15:30:00,2582988.4,False,100,561330,561330.SH,"561330.SH:4.8832,159667.SZ:4.8473,563300.SH:4.4198,512400.SH:4.2922,516510.SH:4.0365,562500.SH:4.0230,516520.SH:3.8152,515980.SH:3.7749,159755.SZ:3.5350,159840.SZ:3.5115"
2024-03-21,15:30:00,2606312.96,False,100,561330,561330.SH,"561330.SH:4.7333,515050.SH:4.4746,512400.SH:4.0344,159667.SZ:3.7647,159566.SZ:3.7463,563300.SH:3.6613,516510.SH:3.2625,159755.SZ:3.2467,516520.SH:3.2367,159840.SZ:3.1421"
2024-03-22,15:30:00,2528045.37,False,100,515880,515880.SH,"515880.SH:3.5143,561330.SH:3.4133,515050.SH:3.3422,512400.SH:2.9473,563300.SH:2.7653,159566.SZ:2.6243,159667.SZ:2.5255,516520.SH:2.5035,159985.SZ:2.5006,516510.SH:2.4666"
2024-03-25,15:30:00,2510557.93,False,100,561330,561330.SH,"561330.SH:3.1871,512400.SH:2.7663,515880.SH:2.5316,515050.SH:2.3269,563300.SH:2.1284,513350.SH:2.0676,560860.SH:1.9991,159566.SZ:1.8213,516520.SH:1.8132,159985.SZ:1.7694"
2024-03-26,15:30:00,2480068.6,True,16,161226,161226.SZ,"161226.SZ:1.3725,513310.SH:1.0856,501018.SH:1.0729,518880.SH:0.9550,513030.SH:0.6627,513500.SH:0.3460,159529.SZ:0.1712,513100.SH:0.0988,513400.SH:0.0367"
2024-03-27,15:30:00,2478585.43,True,16,159518,159518.SZ,"159518.SZ:1.8836,161226.SZ:1.2833,518880.SH:0.9623,513310.SH:0.7686,513500.SH:0.3644,159529.SZ:0.1660,513100.SH:0.0951,513400.SH:0.0353"
2024-03-28,15:30:00,2518637.43,True,16,159518,159518.SZ,"159518.SZ:2.1071,161226.SZ:1.2660,501018.SH:1.0075,518880.SH:0.9770,513310.SH:0.8911,513030.SH:0.7451,513500.SH:0.4655,159529.SZ:0.2106,513100.SH:0.0926,513400.SH:0.0660"
2024-03-29,15:30:00,2575181.43,True,16,159518,159518.SZ,"159518.SZ:2.4868,161226.SZ:1.3913,501018.SH:1.1816,513310.SH:0.8353,513030.SH:0.7751,513100.SH:0.1016,513400.SH:0.0998"
2024-04-01,15:30:00,2586961.43,True,16,159518,159518.SZ,"159518.SZ:2.6704,161226.SZ:1.3659,518880.SH:1.2980,501018.SH:1.1682,513310.SH:0.9957,513030.SH:0.8034,513500.SH:0.5455,159980.SZ:0.2944,159529.SZ:0.2342,513400.SH:0.1627"
2024-04-02,15:30:00,2616208.81,False,100,517520,517520.SH,"517520.SH:4.5878,561330.SH:2.1717,512400.SH:1.8021,518880.SH:1.3334,501018.SH:1.2867,513310.SH:1.0465,560860.SH:0.9277,513970.SH:0.7785,513030.SH:0.7598,159605.SZ:0.5023"
2024-04-03,15:30:00,2724624.31,False,100,561330,561330.SH,"561330.SH:2.5958,518880.SH:1.4980,560860.SH:1.1868,513310.SH:0.9404,513970.SH:0.6405,159865.SZ:0.5869,561360.SH:0.5336,513030.SH:0.4994,159605.SZ:0.4145,513330.SH:0.3169"
2024-04-08,15:30:00,2741338.23,False,100,159518,159518.SZ,"159518.SZ:3.6423,561330.SH:3.2319,560860.SH:1.4817,501018.SH:1.4044,561360.SH:0.6324,159865.SZ:0.6236,513310.SH:0.6121,513970.SH:0.4562,159605.SZ:0.3491,513030.SH:0.3462"
2024-04-09,15:30:00,2716862.23,True,16,159518,159518.SZ,"159518.SZ:3.2921,161226.SZ:2.8611,518880.SH:2.0005,501018.SH:1.5292,159980.SZ:0.5573,159985.SZ:0.0294"
2024-04-10,15:30:00,2698351.21,True,16,161226,161226.SZ,"161226.SZ:3.3164,159518.SZ:2.9687,518880.SH:2.1959,501018.SH:1.4914,159980.SZ:0.7197,159985.SZ:0.0106"
2024-04-11,15:30:00,2683276.71,True,16,161226,161226.SZ,"161226.SZ:3.6813,159518.SZ:2.7385,518880.SH:2.2705,501018.SH:1.6202,159980.SZ:0.8188"
2024-04-12,15:30:00,2785783.31,True,16,161226,161226.SZ,"161226.SZ:4.8442,518880.SH:2.7934,501018.SH:1.6530,159980.SZ:0.9153,513100.SH:0.0242"
2024-04-15,15:30:00,2759349.71,True,16,518880,518880.SH,"518880.SH:2.8546,501018.SH:1.5537,159980.SZ:1.0018,159985.SZ:0.0000"
2024-04-16,15:30:00,2777175.21,True,16,518880,518880.SH,"518880.SH:3.2020,159980.SZ:1.0540"
2024-04-17,15:30:00,2781758.91,True,16,518880,518880.SH,"518880.SH:3.1921,501018.SH:1.5386,159980.SZ:0.9814"
2024-04-18,15:30:00,2773610.11,True,16,518880,518880.SH,"518880.SH:2.9749,159980.SZ:1.1610,513310.SH:0.0072"
2024-04-19,15:30:00,2786851.91,True,16,518880,518880.SH,"518880.SH:2.9243,159980.SZ:1.4338"
2024-04-22,15:30:00,2720205.26,True,16,159980,159980.SZ,159980.SZ:1.7315
2024-04-23,15:30:00,2645059.18,True,16,159980,159980.SZ,159980.SZ:1.4167
2024-04-24,15:30:00,2688907.18,True,16,159980,159980.SZ,"159980.SZ:1.5130,159518.SZ:0.0020"
2024-04-25,15:30:00,2713963.18,True,16,159980,159980.SZ,"159980.SZ:1.5171,159985.SZ:0.0015,159518.SZ:0.0001"
2024-04-26,15:30:00,2748415.18,True,16,159980,159980.SZ,"159980.SZ:1.7893,159985.SZ:0.0261"
2024-04-29,15:30:00,2732755.18,False,99,159980,159980.SZ,"159980.SZ:1.8136,513920.SH:0.6028,161226.SZ:0.5403,510900.SH:0.5357,512800.SH:0.5218,513190.SH:0.4274,159981.SZ:0.1678,511380.SH:0.1190"
2024-04-30,15:30:00,2760943.18,False,99,159980,159980.SZ,"159980.SZ:1.8591,513920.SH:0.7221,510900.SH:0.6781,513190.SH:0.5871,512800.SH:0.5345,513630.SH:0.3501,159985.SZ:0.1857,511380.SH:0.1534,159981.SZ:0.1484"
2024-05-06,15:30:00,2770339.18,False,99,159980,159980.SZ,"159980.SZ:1.8451,159605.SZ:1.4703,510900.SH:1.1397,513190.SH:0.9161,513920.SH:0.8501,513630.SH:0.5438,512800.SH:0.5371,159985.SZ:0.3654,511380.SH:0.2080,510760.SH:0.1557"
