trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2020-01-16,512400,1,4.85376598264491,5.464993166941448,0.8881559106068163,0.755,False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 4.85376598264491, ""annualized_return"": 5.464993166941448, ""r_squared"": 0.8881559106068163, ""close"": 0.755}]"
2020-01-17,512400,1,3.8538087016592635,4.534511263845612,0.8498840288227533,0.753,False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 3.8538087016592635, ""annualized_return"": 4.534511263845612, ""r_squared"": 0.8498840288227533, ""close"": 0.753}, {""symbol"": ""512980"", ""rank"": 2, ""momentum_score"": 3.6599579389239953, ""annualized_return"": 4.322815213602001, ""r_squared"": 0.8466607426122946, ""close"": 0.912}]"
2020-01-20,512400,1,3.0483197889400544,3.7490050926599423,0.8131009997581126,0.757,False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 3.0483197889400544, ""annualized_return"": 3.7490050926599423, ""r_squared"": 0.8131009997581126, ""close"": 0.757}, {""symbol"": ""512980"", ""rank"": 2, ""momentum_score"": 3.0182530590117556, ""annualized_return"": 3.6723772730239954, ""r_squared"": 0.8218798981201608, ""close"": 0.916}]"
2020-01-21,512220,1,2.397608821135083,2.979789755566027,0.8046234861558695,1.563,False,"[{""symbol"": ""512220"", ""rank"": 1, ""momentum_score"": 2.397608821135083, ""annualized_return"": 2.979789755566027, ""r_squared"": 0.8046234861558695, ""close"": 1.563}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 2.189881443025631, ""annualized_return"": 2.5085882940625925, ""r_squared"": 0.8729537039651795, ""close"": 1.892}]"
2020-01-22,512720,1,2.553417960885136,3.1706404055309907,0.8053319311867888,1.295,False,"[{""symbol"": ""512720"", ""rank"": 1, ""momentum_score"": 2.553417960885136, ""annualized_return"": 3.1706404055309907, ""r_squared"": 0.8053319311867888, ""close"": 1.295}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 2.4616917085596315, ""annualized_return"": 2.746576839717655, ""r_squared"": 0.8962762930793119, ""close"": 1.918}, {""symbol"": ""159949"", ""rank"": 3, ""momentum_score"": 2.4547416763249874, ""annualized_return"": 2.6937369887286584, ""r_squared"": 0.911277413717934, ""close"": 0.733}]"
2020-01-23,518880,1,0.11320776617713586,0.3132807884684461,0.36136198051141666,3.43,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.11320776617713586, ""annualized_return"": 0.3132807884684461, ""r_squared"": 0.36136198051141666, ""close"": 3.43}]"
2020-02-03,518880,1,0.14873657252804295,0.37821878087756367,0.3932553856340405,3.52,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.14873657252804295, ""annualized_return"": 0.37821878087756367, ""r_squared"": 0.3932553856340405, ""close"": 3.52}]"
2020-02-04,518880,1,0.15470068780760116,0.38870133924148,0.39799370928200906,3.492,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.15470068780760116, ""annualized_return"": 0.38870133924148, ""r_squared"": 0.39799370928200906, ""close"": 3.492}]"
2020-02-05,518880,1,0.13643068571507022,0.3626481460265134,0.37620676462825675,3.469,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.13643068571507022, ""annualized_return"": 0.3626481460265134, ""r_squared"": 0.37620676462825675, ""close"": 3.469}]"
2020-02-06,518880,1,0.10362543908856767,0.3146682438820596,0.32931648205151387,3.452,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.10362543908856767, ""annualized_return"": 0.3146682438820596, ""r_squared"": 0.32931648205151387, ""close"": 3.452}]"
2020-02-07,518880,1,0.08935297033132636,0.2925683198825131,0.30540890540441257,3.468,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.08935297033132636, ""annualized_return"": 0.2925683198825131, ""r_squared"": 0.30540890540441257, ""close"": 3.468}]"
2020-02-10,159949,1,1.4120244369308956,2.2097032845905153,0.6390108784187107,0.759,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 1.4120244369308956, ""annualized_return"": 2.2097032845905153, ""r_squared"": 0.6390108784187107, ""close"": 0.759}]"
2020-02-11,159949,1,1.5591293323954072,2.3705366375326347,0.6577115526120794,0.753,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 1.5591293323954072, ""annualized_return"": 2.3705366375326347, ""r_squared"": 0.6577115526120794, ""close"": 0.753}]"
2020-02-12,512290,1,3.2987556598911865,3.9175937551182782,0.842036174777288,1.358,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 3.2987556598911865, ""annualized_return"": 3.9175937551182782, ""r_squared"": 0.842036174777288, ""close"": 1.358}]"
2020-02-13,512290,1,2.8189428048525755,3.4472167477515567,0.8177445780545212,1.341,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.8189428048525755, ""annualized_return"": 3.4472167477515567, ""r_squared"": 0.8177445780545212, ""close"": 1.341}]"
2020-02-14,512290,1,2.7089122332686637,3.318365335900449,0.816339359612311,1.364,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.7089122332686637, ""annualized_return"": 3.318365335900449, ""r_squared"": 0.816339359612311, ""close"": 1.364}]"
2020-02-17,512290,1,2.751398297801655,3.3447224958263844,0.8226088416108983,1.387,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.751398297801655, ""annualized_return"": 3.3447224958263844, ""r_squared"": 0.8226088416108983, ""close"": 1.387}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.6246291582353716, ""annualized_return"": 3.6775364702850935, ""r_squared"": 0.7136922174511848, ""close"": 0.801}]"
2020-02-18,159949,1,3.1399646660094067,4.292329290374818,0.7315293057898679,0.807,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 3.1399646660094067, ""annualized_return"": 4.292329290374818, ""r_squared"": 0.7315293057898679, ""close"": 0.807}]"
2020-02-19,159949,1,3.2877409909850375,4.409986703733594,0.7455217468573232,0.789,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 3.2877409909850375, ""annualized_return"": 4.409986703733594, ""r_squared"": 0.7455217468573232, ""close"": 0.789}, {""symbol"": ""515070"", ""rank"": 2, ""momentum_score"": 3.200081188281319, ""annualized_return"": 5.007986775034913, ""r_squared"": 0.6389955349390892, ""close"": 0.6191830495356037}]"
2020-02-20,515070,1,4.001306182338541,5.962759888925192,0.6710493558142906,0.631080882352941,False,"[{""symbol"": ""515070"", ""rank"": 1, ""momentum_score"": 4.001306182338541, ""annualized_return"": 5.962759888925192, ""r_squared"": 0.6710493558142906, ""close"": 0.631080882352941}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 3.84956455556995, ""annualized_return"": 4.995914251791902, ""r_squared"": 0.7705425596904938, ""close"": 0.813}]"
2020-02-21,159949,1,4.42558418896183,5.644614282751021,0.7840365997169481,0.828,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 4.42558418896183, ""annualized_return"": 5.644614282751021, ""r_squared"": 0.7840365997169481, ""close"": 0.828}]"
