date,time,value,positions,symbol
2021-05-06,15:10:00,1948401.86,159949.XSHE:1497900:1944274.20,159949
2021-05-07,15:10:00,1918889.64,159980.XSHE:1363800:1914775.20,159980
2021-05-10,15:10:00,1977525.44,159980.XSHE:1363600:1973129.20,159980
2021-05-11,15:10:00,1931158.34,159980.XSHE:1363700:1926908.10,159980
2021-05-12,15:10:00,1943426.24,159980.XSHE:1363600:1939039.20,159980
2021-05-13,15:10:00,1903876.64,159980.XSHE:1363700:1899634.10,159980
2021-05-14,15:10:00,1886801.7,518880.XSHG:503500:1882586.50,518880
2021-05-17,15:10:00,1896860.67,159992.XSHE:1189700:1892812.70,159992
2021-05-18,15:10:00,1867112.67,159992.XSHE:1189600:1862913.60,159992
2021-05-19,15:10:00,1858828.4,515120.XSHG:1603200:1854902.40,515120
2021-05-20,15:10:00,1862030.4,515120.XSHG:1603000:1857877.00,515120
2021-05-21,15:10:00,1828367.4,515120.XSHG:1603000:1824214.00,515120
2021-05-24,15:10:00,1812332.9,515120.XSHG:1603100:1808296.80,515120
2021-05-25,15:10:00,1864655.22,512010.XSHG:565000:1860545.00,512010
2021-05-26,15:10:00,1862395.22,512010.XSHG:565000:1858285.00,512010
2021-05-27,15:10:00,1883436.61,512170.XSHG:2065400:1879514.00,512170
2021-05-28,15:10:00,1840020.83,159949.XSHE:1308600:1835965.80,159949
2021-05-31,15:10:00,1894510.09,515030.XSHG:999200:1890486.40,515030
2021-06-01,15:10:00,1877518.19,515030.XSHG:999100:1873312.50,515030
2021-06-02,15:10:00,1863530.79,515030.XSHG:999100:1859325.10,515030
2021-06-03,15:10:00,1854392.76,512670.XSHG:1064600:1850274.80,512670
2021-06-04,15:10:00,1881430.18,501018.XSHG:2394700:1877444.80,501018
2021-06-07,15:10:00,1915341.58,512690.XSHG:1229100:1911250.50,512690
2021-06-08,15:10:00,1800521.69,501018.XSHG:2303500:1796730.00,501018
2021-06-09,15:10:00,1841979.29,501018.XSHG:2303100:1837873.80,501018
2021-06-10,15:10:00,1825852.79,501018.XSHG:2303200:1821831.20,501018
2021-06-11,15:10:00,1825996.23,159995.XSHE:1365900:1822110.60,159995
2021-06-15,15:10:00,1857041.27,501018.XSHG:2304800:1853059.20,501018
2021-06-16,15:10:00,1891607.97,501018.XSHG:2304500:1887385.50,501018
2021-06-17,15:10:00,1886998.97,501018.XSHG:2304500:1882776.50,501018
2021-06-18,15:10:00,1852426.67,501018.XSHG:2304600:1848289.20,501018
2021-06-21,15:10:00,1882381.47,501018.XSHG:2304500:1878167.50,501018
