date,time,weak,threshold,pool
2022-07-27,09:40:00,True,1002800.0,9
2022-07-28,09:40:00,True,950578.0,9
2022-07-29,09:40:00,True,1018017.0,9
2022-08-01,09:40:00,True,1148741.0,9
2022-08-02,09:40:00,False,1210686.0,73
2022-08-03,09:40:00,True,1304730.0,9
2022-08-04,09:40:00,True,1287768.0,9
2022-08-05,09:40:00,True,1305476.0,9
2022-08-08,09:40:00,True,1232675.0,9
2022-08-09,09:40:00,True,1112520.0,9
2022-08-10,09:40:00,False,1053196.0,73
2022-08-11,09:40:00,False,984415.0,73
2022-08-12,09:40:00,False,1063414.0,73
2022-08-15,09:40:00,False,1048207.0,73
2022-08-16,09:40:00,False,1056652.0,73
2022-08-17,09:40:00,False,1003231.0,74
2022-08-18,09:40:00,False,1034319.0,74
2022-08-19,09:40:00,False,996586.0,74
2022-08-22,09:40:00,True,1002641.0,9
2022-08-23,09:40:00,False,975747.0,74
2022-08-24,09:40:00,False,973999.0,74
2022-08-25,09:40:00,True,1038493.0,9
2022-08-26,09:40:00,True,1094006.0,9
2022-08-29,09:40:00,True,1133966.0,9
2022-08-30,09:40:00,True,1062254.0,9
2022-08-31,09:40:00,True,1001470.0,9
2022-09-01,09:40:00,True,1095050.0,10
2022-09-02,09:40:00,True,1107827.0,10
2022-09-05,09:40:00,True,1099480.0,10
2022-09-06,09:40:00,True,1011578.0,10
2022-09-07,09:40:00,True,1018532.0,10
2022-09-08,09:40:00,True,1064809.0,10
2022-09-09,09:40:00,True,1017698.0,10
2022-09-13,09:40:00,False,1037543.0,76
2022-09-14,09:40:00,False,990631.0,76
2022-09-15,09:40:00,False,1034080.0,76
2022-09-16,09:40:00,True,1058058.0,10
2022-09-19,09:40:00,True,1159117.0,10
2022-09-20,09:40:00,True,1153178.0,10
2022-09-21,09:40:00,True,1059725.0,10
2022-09-22,09:40:00,True,976133.0,10
2022-09-23,09:40:00,True,960662.0,10
2022-09-26,09:40:00,True,996457.0,10
2022-09-27,09:40:00,True,1064506.0,10
2022-09-28,09:40:00,True,1122068.0,10
2022-09-29,09:40:00,True,1120353.0,10
2022-09-30,09:40:00,True,1099142.0,10
2022-10-10,09:40:00,True,1074961.0,10
2022-10-11,09:40:00,True,1076913.0,10
2022-10-12,09:40:00,True,1034954.0,10
2022-10-13,09:40:00,True,1163606.0,10
2022-10-14,09:40:00,True,1169923.0,10
2022-10-17,09:40:00,False,1331095.0,76
2022-10-18,09:40:00,False,1219481.0,76
2022-10-19,09:40:00,False,1264140.0,75
2022-10-20,09:40:00,False,1106070.0,75
2022-10-21,09:40:00,False,1212036.0,75
2022-10-24,09:40:00,False,1156490.0,75
2022-10-25,09:40:00,True,1356041.0,10
2022-10-26,09:40:00,True,1414934.0,10
2022-10-27,09:40:00,True,1611253.0,10
2022-10-28,09:40:00,True,1541449.0,10
2022-10-31,09:40:00,True,1502568.0,10
2022-11-01,09:40:00,True,1411016.0,10
2022-11-02,09:40:00,True,1587695.0,10
2022-11-03,09:40:00,False,1703765.0,77
2022-11-04,09:40:00,False,1666879.0,78
2022-11-07,09:40:00,False,1731532.0,78
2022-11-08,09:40:00,False,1695885.0,78
2022-11-09,09:40:00,False,1722610.0,78
2022-11-10,09:40:00,False,1405591.0,78
2022-11-11,09:40:00,False,1296317.0,78
2022-11-14,09:40:00,False,1623452.0,78
2022-11-15,09:40:00,False,1835954.0,78
2022-11-16,09:40:00,False,2106151.0,78
2022-11-17,09:40:00,False,1885966.0,78
2022-11-18,09:40:00,False,1827679.0,78
2022-11-21,09:40:00,False,1703881.0,78
2022-11-22,09:40:00,False,1590608.0,79
2022-11-23,09:40:00,True,1541382.0,10
2022-11-24,09:40:00,True,1438230.0,10
2022-11-25,09:40:00,True,1356315.0,10
2022-11-28,09:40:00,True,1228389.0,10
2022-11-29,09:40:00,True,1197199.0,10
2022-11-30,09:40:00,True,1455908.0,10
2022-12-01,09:40:00,True,1517655.0,9
2022-12-02,09:40:00,False,1667547.0,79
2022-12-05,09:40:00,False,1495415.0,77
2022-12-06,09:40:00,False,1653962.0,77
2022-12-07,09:40:00,False,1590027.0,77
2022-12-08,09:40:00,False,1749833.0,77
2022-12-09,09:40:00,False,1620397.0,78
2022-12-12,09:40:00,False,1622251.0,78
2022-12-13,09:40:00,False,1443053.0,78
2022-12-14,09:40:00,True,1377080.0,9
2022-12-15,09:40:00,True,1273606.0,9
2022-12-16,09:40:00,True,1244758.0,9
2022-12-19,09:40:00,True,1301827.0,9
2022-12-20,09:40:00,True,1341412.0,9
2022-12-21,09:40:00,True,1388416.0,9
2022-12-22,09:40:00,True,1270458.0,9
2022-12-23,09:40:00,True,1197367.0,9
2022-12-26,09:40:00,True,1173536.0,9
2022-12-27,09:40:00,True,1158829.0,10
2022-12-28,09:40:00,True,1080669.0,10
2022-12-29,09:40:00,True,1016848.0,10
2022-12-30,09:40:00,True,1055340.0,10
2023-01-03,09:40:00,False,1058249.0,78
2023-01-04,09:40:00,False,1156751.0,78
2023-01-05,09:40:00,False,1266415.0,78
2023-01-06,09:40:00,False,1476176.0,79
2023-01-09,09:40:00,False,1527652.0,79
2023-01-10,09:40:00,False,1523696.0,79
2023-01-11,09:40:00,False,1408545.0,79
2023-01-12,09:40:00,False,1325109.0,79
2023-01-13,09:40:00,False,1264836.0,79
2023-01-16,09:40:00,False,1256833.0,80
2023-01-17,09:40:00,False,1517670.0,80
2023-01-18,09:40:00,False,1573392.0,80
2023-01-19,09:40:00,False,1520715.0,79
2023-01-20,09:40:00,False,1263561.0,80
2023-01-30,09:40:00,False,1251533.0,80
2023-01-31,09:40:00,False,1505536.0,79
2023-02-01,09:40:00,False,1592613.0,79
2023-02-02,09:40:00,False,1689960.0,79
2023-02-03,09:40:00,False,1601625.0,79
2023-02-06,09:40:00,False,1611470.0,79
2023-02-07,09:40:00,False,1588752.0,79
2023-02-08,09:40:00,False,1535419.0,79
2023-02-09,09:40:00,True,1440569.0,11
2023-02-10,09:40:00,True,1449582.0,11
2023-02-13,09:40:00,True,1445594.0,11
2023-02-14,09:40:00,False,1538789.0,80
2023-02-15,09:40:00,False,1345209.0,80
2023-02-16,09:40:00,False,1276332.0,80
2023-02-17,09:40:00,True,1362710.0,11
2023-02-20,09:40:00,True,1527504.0,11
2023-02-21,09:40:00,True,1707932.0,11
2023-02-22,09:40:00,False,1578991.0,80
2023-02-23,09:40:00,True,1487324.0,11
2023-02-24,09:40:00,True,1336211.0,11
2023-02-27,09:40:00,True,1294449.0,11
2023-02-28,09:40:00,True,1304224.0,11
2023-03-01,09:40:00,True,1251879.0,11
2023-03-02,09:40:00,False,1391791.0,80
2023-03-03,09:40:00,False,1400733.0,80
2023-03-06,09:40:00,False,1497041.0,80
2023-03-07,09:40:00,False,1425193.0,80
2023-03-08,09:40:00,True,1550788.0,11
2023-03-09,09:40:00,True,1492417.0,11
2023-03-10,09:40:00,True,1369622.0,11
2023-03-13,09:40:00,True,1291165.0,11
2023-03-14,09:40:00,True,1358625.0,11
2023-03-15,09:40:00,True,1506670.0,11
2023-03-16,09:40:00,True,1491184.0,11
2023-03-17,09:40:00,True,1492177.0,11
2023-03-20,09:40:00,True,1597639.0,11
2023-03-21,09:40:00,True,1666993.0,11
2023-03-22,09:40:00,False,1691277.0,81
2023-03-23,09:40:00,False,1537624.0,81
2023-03-24,09:40:00,False,1568272.0,81
2023-03-27,09:40:00,False,1550211.0,81
2023-03-28,09:40:00,False,1630929.0,81
2023-03-29,09:40:00,False,1535902.0,81
2023-03-30,09:40:00,False,1560363.0,81
2023-03-31,09:40:00,False,1516487.0,81
2023-04-03,09:40:00,False,1559109.0,81
2023-04-04,09:40:00,False,1652525.0,81
2023-04-06,09:40:00,False,1721364.0,81
2023-04-07,09:40:00,False,1768772.0,81
2023-04-10,09:40:00,False,1620294.0,81
2023-04-11,09:40:00,False,1540991.0,81
2023-04-12,09:40:00,False,1546949.0,81
2023-04-13,09:40:00,False,1567857.0,80
2023-04-14,09:40:00,True,1596633.0,11
2023-04-17,09:40:00,True,1608942.0,11
2023-04-18,09:40:00,False,1667738.0,81
2023-04-19,09:40:00,False,1640915.0,81
2023-04-20,09:40:00,True,1527244.0,11
2023-04-21,09:40:00,True,1501860.0,11
2023-04-24,09:40:00,True,1561736.0,11
2023-04-25,09:40:00,True,1658401.0,11
2023-04-26,09:40:00,True,1808580.0,11
2023-04-27,09:40:00,True,1865238.0,11
2023-04-28,09:40:00,True,1800763.0,11
2023-05-04,09:40:00,True,1654255.0,11
2023-05-05,09:40:00,True,1468856.0,11
2023-05-08,09:40:00,True,1460804.0,11
2023-05-09,09:40:00,True,1480782.0,11
2023-05-10,09:40:00,True,1627948.0,11
2023-05-11,09:40:00,True,1686604.0,11
2023-05-12,09:40:00,True,1552203.0,11
2023-05-15,09:40:00,True,1405828.0,11
2023-05-16,09:40:00,True,1415502.0,11
2023-05-17,09:40:00,True,1417021.0,11
2023-05-18,09:40:00,True,1391967.0,11
2023-05-19,09:40:00,True,1312251.0,11
2023-05-22,09:40:00,False,1356969.0,82
2023-05-23,09:40:00,False,1390191.0,82
2023-05-24,09:40:00,True,1321715.0,11
2023-05-25,09:40:00,True,1324029.0,11
2023-05-26,09:40:00,True,1363602.0,11
2023-05-29,09:40:00,True,1359742.0,11
2023-05-30,09:40:00,True,1358318.0,11
2023-05-31,09:40:00,True,1369854.0,11
2023-06-01,09:40:00,True,1465475.0,11
2023-06-02,09:40:00,True,1543454.0,11
2023-06-05,09:40:00,False,1554316.0,82
2023-06-06,09:40:00,False,1492797.0,82
2023-06-07,09:40:00,True,1440853.0,11
2023-06-08,09:40:00,True,1351717.0,11
2023-06-09,09:40:00,True,1382543.0,11
2023-06-12,09:40:00,True,1346648.0,11
2023-06-13,09:40:00,True,1325797.0,11
2023-06-14,09:40:00,False,1345101.0,82
2023-06-15,09:40:00,False,1375510.0,82
2023-06-16,09:40:00,False,1580878.0,82
2023-06-19,09:40:00,False,1665556.0,82
2023-06-20,09:40:00,False,1653164.0,82
2023-06-21,09:40:00,False,1501744.0,82
2023-06-26,09:40:00,False,1441977.0,82
2023-06-27,09:40:00,True,1500758.0,11
2023-06-28,09:40:00,True,1501174.0,11
2023-06-29,09:40:00,True,1464076.0,11
2023-06-30,09:40:00,True,1340276.0,11
2023-07-03,09:40:00,True,1351679.0,11
2023-07-04,09:40:00,False,1352469.0,82
2023-07-05,09:40:00,False,1392804.0,82
2023-07-06,09:40:00,False,1285442.0,82
2023-07-07,09:40:00,False,1215443.0,82
2023-07-10,09:40:00,True,1183453.0,11
2023-07-11,09:40:00,True,1185609.0,11
2023-07-12,09:40:00,False,1155676.0,82
2023-07-13,09:40:00,True,1151262.0,11
2023-07-14,09:40:00,False,1321440.0,82
2023-07-17,09:40:00,False,1333227.0,82
2023-07-18,09:40:00,True,1229076.0,11
2023-07-19,09:40:00,True,1033432.0,11
2023-07-20,09:40:00,True,1085236.0,11
2023-07-21,09:40:00,True,1291689.0,11
2023-07-24,09:40:00,True,1398373.0,11
2023-07-25,09:40:00,True,1352915.0,11
2023-07-26,09:40:00,False,1507007.0,82
2023-07-27,09:40:00,False,1491501.0,82
2023-07-28,09:40:00,True,1579191.0,11
2023-07-31,09:40:00,False,1687513.0,82
2023-08-01,09:40:00,False,2094877.0,83
2023-08-02,09:40:00,False,2224004.0,83
2023-08-03,09:40:00,False,1982159.0,83
2023-08-04,09:40:00,False,1723643.0,83
2023-08-07,09:40:00,False,1846043.0,83
2023-08-08,09:40:00,False,1922480.0,83
2023-08-09,09:40:00,False,1907088.0,83
2023-08-10,09:40:00,True,1723843.0,11
2023-08-11,09:40:00,True,1599147.0,12
2023-08-14,09:40:00,True,1604282.0,12
2023-08-15,09:40:00,True,1600692.0,12
2023-08-16,09:40:00,True,1670003.0,12
2023-08-17,09:40:00,True,1605666.0,12
2023-08-18,09:40:00,True,1665464.0,12
2023-08-21,09:40:00,True,1674043.0,12
2023-08-22,09:40:00,True,1712216.0,12
2023-08-23,09:40:00,True,1788818.0,12
2023-08-24,09:40:00,True,1754684.0,12
2023-08-25,09:40:00,True,1843157.0,12
2023-08-28,09:40:00,True,1708213.0,12
2023-08-29,09:40:00,True,2156144.0,12
2023-08-30,09:40:00,False,2402939.0,84
2023-08-31,09:40:00,False,2503142.0,84
2023-09-01,09:40:00,False,2050050.0,83
2023-09-04,09:40:00,False,1556198.0,84
2023-09-05,09:40:00,False,1467043.0,83
2023-09-06,09:40:00,False,1406933.0,84
2023-09-07,09:40:00,False,1501369.0,84
2023-09-08,09:40:00,True,1457210.0,12
2023-09-11,09:40:00,True,1414025.0,12
2023-09-12,09:40:00,True,1466313.0,12
2023-09-13,09:40:00,True,1303856.0,12
2023-09-14,09:40:00,True,1362605.0,12
2023-09-15,09:40:00,True,1266231.0,12
2023-09-18,09:40:00,True,1451162.0,12
2023-09-19,09:40:00,True,1479177.0,12
2023-09-20,09:40:00,True,1443304.0,12
2023-09-21,09:40:00,True,1266124.0,12
2023-09-22,09:40:00,True,1194705.0,12
2023-09-25,09:40:00,True,1405520.0,12
2023-09-26,09:40:00,True,1434433.0,12
2023-09-27,09:40:00,True,1375583.0,12
2023-09-28,09:40:00,True,1264556.0,12
2023-10-09,09:40:00,False,1305466.0,86
2023-10-10,09:40:00,False,1358290.0,86
2023-10-11,09:40:00,False,1266030.0,86
2023-10-12,09:40:00,False,1304865.0,86
2023-10-13,09:40:00,False,1317292.0,86
2023-10-16,09:40:00,False,1346546.0,87
2023-10-17,09:40:00,True,1292754.0,12
2023-10-18,09:40:00,True,1231357.0,12
2023-10-19,09:40:00,True,1206595.0,12
2023-10-20,09:40:00,True,1286721.0,12
2023-10-23,09:40:00,True,1405614.0,12
2023-10-24,09:40:00,True,1535644.0,12
2023-10-25,09:40:00,True,1581597.0,12
2023-10-26,09:40:00,True,1671001.0,12
2023-10-27,09:40:00,True,1591396.0,12
2023-10-30,09:40:00,False,1696129.0,89
2023-10-31,09:40:00,False,1780205.0,88
2023-11-01,09:40:00,False,1764608.0,89
2023-11-02,09:40:00,False,1528570.0,89
2023-11-03,09:40:00,False,1304322.0,90
2023-11-06,09:40:00,False,1397868.0,91
2023-11-07,09:40:00,False,1681949.0,91
2023-11-08,09:40:00,False,1726304.0,91
2023-11-09,09:40:00,False,1751237.0,91
2023-11-10,09:40:00,False,1495914.0,91
2023-11-13,09:40:00,False,1461982.0,91
2023-11-14,09:40:00,False,1336837.0,91
2023-11-15,09:40:00,False,1343416.0,90
2023-11-16,09:40:00,False,1440400.0,90
2023-11-17,09:40:00,False,1525848.0,91
2023-11-20,09:40:00,False,1530615.0,92
2023-11-21,09:40:00,False,1474269.0,92
2023-11-22,09:40:00,False,1453282.0,92
2023-11-23,09:40:00,True,1422496.0,13
2023-11-24,09:40:00,True,1355885.0,13
2023-11-27,09:40:00,True,1260197.0,13
2023-11-28,09:40:00,True,1224247.0,13
2023-11-29,09:40:00,True,1200295.0,13
2023-11-30,09:40:00,True,1219621.0,13
2023-12-01,09:40:00,True,1219663.0,13
2023-12-04,09:40:00,True,1259262.0,13
2023-12-05,09:40:00,True,1285511.0,13
2023-12-06,09:40:00,True,1373293.0,13
2023-12-07,09:40:00,True,1440030.0,13
2023-12-08,09:40:00,True,1427214.0,13
2023-12-11,09:40:00,True,1404595.0,13
2023-12-12,09:40:00,True,1461868.0,13
2023-12-13,09:40:00,False,1450216.0,93
2023-12-14,09:40:00,True,1374344.0,13
2023-12-15,09:40:00,True,1261808.0,13
2023-12-18,09:40:00,True,1395754.0,13
2023-12-19,09:40:00,True,1406028.0,13
2023-12-20,09:40:00,True,1381426.0,13
2023-12-21,09:40:00,True,1258738.0,13
2023-12-22,09:40:00,True,1396850.0,13
2023-12-25,09:40:00,True,1663337.0,13
2023-12-26,09:40:00,True,1610061.0,13
2023-12-27,09:40:00,True,1426483.0,13
2023-12-28,09:40:00,True,1195419.0,13
2023-12-29,09:40:00,False,1568718.0,94
2024-01-02,09:40:00,False,1775533.0,94
2024-01-03,09:40:00,False,1761892.0,93
2024-01-04,09:40:00,False,1481481.0,94
2024-01-05,09:40:00,True,1392098.0,13
2024-01-08,09:40:00,True,1475065.0,13
2024-01-09,09:40:00,True,1509399.0,13
2024-01-10,09:40:00,True,1526177.0,13
2024-01-11,09:40:00,True,1439822.0,13
2024-01-12,09:40:00,True,1508942.0,13
2024-01-15,09:40:00,True,1455446.0,14
2024-01-16,09:40:00,True,1427542.0,14
2024-01-17,09:40:00,True,1460048.0,14
2024-01-18,09:40:00,True,1577233.0,14
2024-01-19,09:40:00,True,2049448.0,14
2024-01-22,09:40:00,True,2143733.0,14
2024-01-23,09:40:00,True,2416835.0,14
2024-01-24,09:40:00,True,2301000.0,14
2024-01-25,09:40:00,True,2415486.0,14
2024-01-26,09:40:00,True,2323116.0,14
2024-01-29,09:40:00,True,2266530.0,14
2024-01-30,09:40:00,True,2028208.0,14
2024-01-31,09:40:00,True,1866432.0,14
2024-02-01,09:40:00,True,1817449.0,14
2024-02-02,09:40:00,True,1929536.0,14
2024-02-05,09:40:00,True,2142034.0,14
2024-02-06,09:40:00,True,2782947.0,14
2024-02-07,09:40:00,True,3156133.0,16
2024-02-08,09:40:00,True,3416646.0,16
2024-02-19,09:40:00,False,3051401.0,97
2024-02-20,09:40:00,False,2858102.0,97
2024-02-21,09:40:00,False,2336092.0,99
2024-02-22,09:40:00,False,2163703.0,99
2024-02-23,09:40:00,False,1906612.0,99
2024-02-26,09:40:00,False,1973116.0,99
2024-02-27,09:40:00,False,1764591.0,99
2024-02-28,09:40:00,False,1817401.0,99
2024-02-29,09:40:00,False,2127862.0,99
2024-03-01,09:40:00,False,2318544.0,99
2024-03-04,09:40:00,False,2384247.0,100
2024-03-05,09:40:00,False,2109206.0,100
2024-03-06,09:40:00,False,2316536.0,99
2024-03-07,09:40:00,False,2258029.0,99
2024-03-08,09:40:00,True,2213689.0,16
2024-03-11,09:40:00,False,1767502.0,99
2024-03-12,09:40:00,False,1777258.0,99
2024-03-13,09:40:00,False,1898925.0,98
2024-03-14,09:40:00,False,1946923.0,100
2024-03-15,09:40:00,False,1868533.0,100
2024-03-18,09:40:00,False,1709658.0,100
2024-03-19,09:40:00,False,1756742.0,100
2024-03-20,09:40:00,False,1678547.0,100
2024-03-21,09:40:00,False,1561840.0,100
2024-03-22,09:40:00,False,1471298.0,100
2024-03-25,09:40:00,False,1597464.0,100
2024-03-26,09:40:00,True,1675836.0,16
2024-03-27,09:40:00,True,1669937.0,16
2024-03-28,09:40:00,True,1522957.0,16
2024-03-29,09:40:00,True,1571608.0,16
2024-04-01,09:40:00,True,1436139.0,16
2024-04-02,09:40:00,False,1448837.0,100
2024-04-03,09:40:00,False,1320614.0,100
2024-04-08,09:40:00,False,1371728.0,100
2024-04-09,09:40:00,True,1370286.0,16
2024-04-10,09:40:00,True,1326636.0,16
2024-04-11,09:40:00,True,1355994.0,16
2024-04-12,09:40:00,True,1303876.0,16
2024-04-15,09:40:00,True,1363120.0,16
2024-04-16,09:40:00,True,1424035.0,16
2024-04-17,09:40:00,True,1519185.0,16
2024-04-18,09:40:00,True,1622519.0,16
2024-04-19,09:40:00,True,1633753.0,16
2024-04-22,09:40:00,True,1640725.0,16
2024-04-23,09:40:00,True,1558403.0,16
2024-04-24,09:40:00,True,1517632.0,16
2024-04-25,09:40:00,True,1464367.0,16
2024-04-26,09:40:00,False,1449999.0,99
2024-04-29,09:40:00,False,1702574.0,99
2024-04-30,09:40:00,False,2027540.0,99
2024-05-06,09:40:00,False,2069166.0,99
2024-05-07,09:40:00,False,1992508.0,99
2024-05-08,09:40:00,False,1665327.0,99
2024-05-09,09:40:00,False,1675288.0,99
2024-05-10,09:40:00,False,1553396.0,99
2024-05-13,09:40:00,False,1711302.0,99
2024-05-14,09:40:00,False,1764676.0,99
2024-05-15,09:40:00,False,1706060.0,99
2024-05-16,09:40:00,True,1485027.0,16
2024-05-17,09:40:00,True,1523426.0,16
2024-05-20,09:40:00,False,1640951.0,99
2024-05-21,09:40:00,False,1857679.0,99
2024-05-22,09:40:00,False,1734733.0,99
2024-05-23,09:40:00,False,1624307.0,99
2024-05-24,09:40:00,True,1510960.0,16
2024-05-27,09:40:00,True,1585858.0,16
2024-05-28,09:40:00,True,1605542.0,16
2024-05-29,09:40:00,True,1554764.0,16
2024-05-30,09:40:00,True,1466132.0,16
2024-05-31,09:40:00,True,1416271.0,16
2024-06-03,09:40:00,True,1404188.0,15
2024-06-04,09:40:00,True,1453649.0,16
2024-06-05,09:40:00,True,1456773.0,16
2024-06-06,09:40:00,True,1451085.0,16
2024-06-07,09:40:00,True,1509467.0,16
2024-06-11,09:40:00,True,1579631.0,16
2024-06-12,09:40:00,True,1647742.0,16
2024-06-13,09:40:00,True,1512819.0,16
2024-06-14,09:40:00,True,1455954.0,16
2024-06-17,09:40:00,True,1444858.0,16
2024-06-18,09:40:00,True,1443126.0,16
2024-06-19,09:40:00,False,1439518.0,99
2024-06-20,09:40:00,True,1420145.0,16
2024-06-21,09:40:00,True,1503688.0,16
2024-06-24,09:40:00,True,1587011.0,16
2024-06-25,09:40:00,True,1724149.0,16
2024-06-26,09:40:00,True,1833967.0,16
2024-06-27,09:40:00,True,1853942.0,16
2024-06-28,09:40:00,True,1768559.0,16
2024-07-01,09:40:00,True,1707543.0,16
2024-07-02,09:40:00,True,1574009.0,16
2024-07-03,09:40:00,True,1471326.0,16
2024-07-04,09:40:00,True,1419748.0,16
2024-07-05,09:40:00,True,1526554.0,16
2024-07-08,09:40:00,True,1662667.0,16
2024-07-09,09:40:00,True,1622653.0,16
2024-07-10,09:40:00,True,1694564.0,16
2024-07-11,09:40:00,True,1602564.0,16
2024-07-12,09:40:00,False,1730110.0,101
2024-07-15,09:40:00,False,1631489.0,101
2024-07-16,09:40:00,False,1675499.0,101
2024-07-17,09:40:00,False,1626045.0,101
2024-07-18,09:40:00,False,1778670.0,101
2024-07-19,09:40:00,False,2155460.0,102
2024-07-22,09:40:00,False,2387781.0,102
2024-07-23,09:40:00,False,2289566.0,101
2024-07-24,09:40:00,True,1969930.0,17
2024-07-25,09:40:00,True,1731996.0,17
2024-07-26,09:40:00,True,1717615.0,17
2024-07-29,09:40:00,True,1754864.0,17
2024-07-30,09:40:00,True,1595767.0,17
2024-07-31,09:40:00,True,1492672.0,17
2024-08-01,09:40:00,False,1748576.0,100
2024-08-02,09:40:00,False,1896157.0,101
2024-08-05,09:40:00,False,2013161.0,101
2024-08-06,09:40:00,True,2059149.0,17
2024-08-07,09:40:00,True,2146454.0,17
2024-08-08,09:40:00,True,2049311.0,17
2024-08-09,09:40:00,True,1714555.0,17
2024-08-12,09:40:00,True,1500295.0,17
2024-08-13,09:40:00,True,1357853.0,17
2024-08-14,09:40:00,True,1258069.0,17
2024-08-15,09:40:00,True,1223048.0,17
2024-08-16,09:40:00,True,1492159.0,17
2024-08-19,09:40:00,True,1668597.0,17
2024-08-20,09:40:00,True,1719573.0,17
2024-08-21,09:40:00,True,1572668.0,17
2024-08-22,09:40:00,True,1377524.0,17
2024-08-23,09:40:00,True,1390592.0,17
2024-08-26,09:40:00,True,1320171.0,17
2024-08-27,09:40:00,True,1331939.0,17
2024-08-28,09:40:00,True,1300145.0,17
2024-08-29,09:40:00,True,1339092.0,17
2024-08-30,09:40:00,True,1520936.0,17
2024-09-02,09:40:00,False,1880008.0,100
2024-09-03,09:40:00,False,1939928.0,100
2024-09-04,09:40:00,False,1844296.0,100
2024-09-05,09:40:00,False,1515870.0,100
2024-09-06,09:40:00,False,1457234.0,99
2024-09-09,09:40:00,True,1350727.0,17
2024-09-10,09:40:00,True,1330853.0,17
2024-09-11,09:40:00,True,1348371.0,17
2024-09-12,09:40:00,True,1403317.0,17
2024-09-13,09:40:00,True,1414136.0,17
2024-09-18,09:40:00,True,1359842.0,17
2024-09-19,09:40:00,True,1308155.0,17
2024-09-20,09:40:00,True,1513439.0,17
2024-09-23,09:40:00,True,1725857.0,17
2024-09-24,09:40:00,False,1802470.0,102
2024-09-25,09:40:00,False,2330525.0,102
2024-09-26,09:40:00,False,2833417.0,102
2024-09-27,09:40:00,False,3848589.0,102
2024-09-30,09:40:00,False,3889315.0,103
2024-10-08,09:40:00,False,5848604.0,101
2024-10-09,09:40:00,False,8997019.0,99
2024-10-10,09:40:00,False,11984796.0,99
2024-10-11,09:40:00,False,11618283.0,99
2024-10-14,09:40:00,False,8892911.0,99
2024-10-15,09:40:00,False,6729935.0,99
2024-10-16,09:40:00,False,5644671.0,98
2024-10-17,09:40:00,True,5254901.0,17
2024-10-18,09:40:00,True,4651275.0,17
2024-10-21,09:40:00,False,5962148.0,100
2024-10-22,09:40:00,False,6794280.0,100
2024-10-23,09:40:00,False,6923038.0,101
2024-10-24,09:40:00,False,5602383.0,102
2024-10-25,09:40:00,False,4442163.0,102
2024-10-28,09:40:00,False,4359346.0,103
2024-10-29,09:40:00,False,3908820.0,103
2024-10-30,09:40:00,False,4131753.0,103
2024-10-31,09:40:00,False,3825474.0,103
2024-11-01,09:40:00,False,4105318.0,102
2024-11-04,09:40:00,True,3952781.0,17
2024-11-05,09:40:00,False,3762728.0,102
2024-11-06,09:40:00,False,4337483.0,102
2024-11-07,09:40:00,False,5120551.0,102
2024-11-08,09:40:00,False,6249027.0,101
2024-11-11,09:40:00,False,6239106.0,100
2024-11-12,09:40:00,False,5993919.0,101
2024-11-13,09:40:00,False,5671708.0,101
2024-11-14,09:40:00,False,5050387.0,103
2024-11-15,09:40:00,True,4621351.0,17
2024-11-18,09:40:00,True,4210808.0,17
2024-11-19,09:40:00,True,4136187.0,17
2024-11-20,09:40:00,True,4267258.0,17
2024-11-21,09:40:00,True,4068716.0,17
2024-11-22,09:40:00,True,3672455.0,17
2024-11-25,09:40:00,True,3487717.0,17
2024-11-26,09:40:00,True,3324749.0,17
2024-11-27,09:40:00,True,3174507.0,17
2024-11-28,09:40:00,True,3214481.0,17
2024-11-29,09:40:00,True,3090892.0,17
2024-12-02,09:40:00,False,3749800.0,103
2024-12-03,09:40:00,False,3634954.0,104
2024-12-04,09:40:00,False,3824593.0,103
2024-12-05,09:40:00,False,3324918.0,104
2024-12-06,09:40:00,False,3042836.0,104
2024-12-09,09:40:00,False,3329511.0,104
2024-12-10,09:40:00,False,3310479.0,104
2024-12-11,09:40:00,False,4331696.0,103
2024-12-12,09:40:00,False,3953151.0,103
2024-12-13,09:40:00,False,4246239.0,103
2024-12-16,09:40:00,False,3645768.0,103
2024-12-17,09:40:00,True,3486550.0,17
2024-12-18,09:40:00,True,3306117.0,17
2024-12-19,09:40:00,True,2945852.0,17
2024-12-20,09:40:00,True,3066244.0,17
2024-12-23,09:40:00,True,3049066.0,17
2024-12-24,09:40:00,True,3186429.0,17
2024-12-25,09:40:00,True,3219073.0,17
2024-12-26,09:40:00,True,3002936.0,17
2024-12-27,09:40:00,True,2712796.0,17
2024-12-30,09:40:00,True,2790394.0,17
2024-12-31,09:40:00,True,2883060.0,17
2025-01-02,09:40:00,True,3260403.0,17
2025-01-03,09:40:00,True,3406243.0,17
2025-01-06,09:40:00,True,3663566.0,17
2025-01-07,09:40:00,True,3555148.0,17
2025-01-08,09:40:00,True,3447347.0,17
2025-01-09,09:40:00,True,3499374.0,17
2025-01-10,09:40:00,True,3392949.0,17
2025-01-13,09:40:00,True,3377222.0,17
2025-01-14,09:40:00,True,3217778.0,17
2025-01-15,09:40:00,False,3947943.0,106
2025-01-16,09:40:00,False,3820795.0,106
2025-01-17,09:40:00,False,4005940.0,106
2025-01-20,09:40:00,False,3440197.0,106
2025-01-21,09:40:00,False,3540764.0,106
2025-01-22,09:40:00,False,3326479.0,106
2025-01-23,09:40:00,False,3259287.0,106
2025-01-24,09:40:00,False,3457424.0,106
