trade_date,target_symbol,held_symbol,shares,cash,position_value,equity,value_before_rebalance
2025-11-03,159502,159502,3183600,7356.415074526332,3839421.6,3846778.0150745264,3848698.2517429586
2025-11-04,159502,159502,3183600,7356.415074526332,3689792.4,3697148.8150745262,3697148.8150745262
2025-11-05,513400,513400,2992600,7095.259815825615,3665935.0000000005,3673030.259815826,3674863.615074526
2025-11-06,511880,511880,36300,8847.702569169924,3668332.8,3677180.5025691697,3679015.459815826
2025-11-07,159509,159509,1634700,7152.068083833903,3668266.8000000003,3675418.868083834,3677253.1025691703
2025-11-10,513520,513520,1881400,7182.960829557385,3700713.8000000003,3707896.7608295577,3709747.568083834
2025-11-11,513310,513310,1359300,7096.003844241146,3678265.8,3685361.803844241,3687201.3608295573
2025-11-12,513310,513310,1359300,7096.003844241146,3656517.0,3663613.003844241,3663613.003844241
2025-11-13,513290,513290,2432500,6966.13267979119,3631722.5000000005,3638688.6326797917,3640504.903844241
2025-11-14,513310,513310,1404100,7038.752038363833,3586071.4,3593110.1520383637,3594903.632679791
2025-11-17,513290,513290,2365900,6860.9701867285185,3553581.8,3560442.7701867283,3562219.952038364
2025-11-18,513290,513290,2365900,6860.9701867285185,3501532.0,3508392.9701867285,3508392.9701867285
2025-11-19,513290,513290,2365900,6860.9701867285185,3477873.0,3484733.9701867285,3484733.9701867285
2025-11-20,159518,159518,3787700,6787.075981263071,3518773.3000000003,3525560.3759812634,3527320.1701867287
2025-11-21,513290,513290,2351600,6660.849395638797,3426281.2,3432942.049395639,3434655.575981263
2025-11-24,159502,159502,2864800,6829.078863190953,3546622.4,3553451.478863191,3555225.2493956387
2025-11-25,513290,513290,2332600,7104.326152810361,3650519.0,3657623.3261528104,3659449.0788631905
2025-11-26,513290,513290,2332600,7104.326152810361,3720497.0,3727601.3261528104,3727601.3261528104
2025-11-27,513290,513290,2332600,7104.326152810361,3718164.4000000004,3725268.7261528107,3725268.7261528107
2025-11-28,513290,513290,2332600,7104.326152810361,3753153.4,3760257.7261528103,3760257.7261528103
2025-12-01,513290,513290,2332600,7104.326152810361,3713499.2,3720603.5261528105,3720603.5261528105
2025-12-02,159502,159502,2827100,7003.742940172553,3644131.9,3651135.6429401725,3652958.12615281
2025-12-03,161226,161226,2184400,7137.672148020938,3667607.6,3674745.272148021,3676579.542940173
2025-12-04,159502,159502,2735600,7156.231436245143,3687588.8000000003,3694745.0314362454,3696589.272148021
2025-12-05,159502,159502,2735600,7156.231436245143,3701266.8,3708423.031436245,3708423.031436245
2025-12-08,159502,159502,2735600,7156.231436245143,3652026.0,3659182.231436245,3659182.231436245
2025-12-09,159502,159502,2735600,7156.231436245143,3660232.8000000003,3667389.0314362454,3667389.0314362454
2025-12-10,159502,159502,2735600,7156.231436245143,3594578.4000000004,3601734.6314362455,3601734.6314362455
2025-12-11,159502,159502,2735600,7156.231436245143,3580900.4,3588056.631436245,3588056.631436245
2025-12-12,159509,159509,1543200,6932.86798930075,3620347.2,3627280.067989301,3629090.6314362455
2025-12-15,159206,159206,2570800,6814.356760973111,3555416.4,3562230.756760973,3564008.867989301
2025-12-16,159502,159502,2713800,6818.362522172742,3527940.0,3534758.3625221727,3536522.756760973
2025-12-17,518880,518880,376700,6930.780600632075,3507077.0,3514007.780600632,3515761.7625221726
2025-12-18,515880,515880,7296200,6697.514106318355,3508569.207440697,3515266.7215470155,3517021.3806006317
2025-12-19,518880,518880,378900,7604.569043496158,3528695.7,3536300.2690434963,3538065.221868963
2025-12-22,159980,159980,1862700,7059.1148742605,3602461.8,3609520.9148742603,3611322.469043496
2025-12-23,515880,515880,7115300,6892.285475921817,3597104.2788925855,3603996.5643685074,3605795.5148742604
2025-12-24,515880,515880,7115300,6892.285475921817,3668484.6826051585,3675376.9680810804,3675376.9680810804
2025-12-25,159363,159363,3705700,7042.475680358242,3672348.7,3679391.1756803584,3681227.820844406
2025-12-26,159363,159363,3705700,7042.475680358242,3646408.8,3653451.275680358,3653451.275680358
2025-12-29,159638,159638,3504100,6965.026715241838,3637255.8000000003,3644220.826715242,3646039.875680358
2025-12-30,515880,515880,7041900,6904.5179761596955,3607479.34818504,3614383.8661611998,3616188.026715242
2025-12-31,159227,159227,2611900,6823.856809553225,3565243.5,3572067.356809553,3573850.390338896
2026-01-05,512660,512660,2566000,6913.924462313764,3610362.0,3617275.9244623138,3619081.5568095534
2026-01-06,512660,512660,2566000,6913.924462313764,3728398.0,3735311.9244623138,3735311.9244623138
2026-01-07,561330,561330,3648100,7049.2979184016585,3693057.6273945407,3700106.9253129424,3701953.9244623138
2026-01-08,588170,588170,6222300,6912.608800991904,3618343.0772841573,3625255.686085149,3627065.264568526
2026-01-09,159516,159516,3903400,6913.104310920462,3606177.253012048,3613090.3573229685,3614893.878876432
2026-01-12,159870,159870,4314800,7022.868405902293,3650320.8,3657343.668405902,3659169.2888892335
2026-01-13,516150,516150,1787600,7139.433207046241,3669942.8,3677082.233207046,3678917.668405902
2026-01-14,159870,159870,4241500,7002.862752566114,3630724.0,3637726.862752566,3639542.6332070464
2026-01-15,159870,159870,4241500,7002.862752566114,3668897.5,3675900.362752566,3675900.362752566
2026-01-16,159667,159667,6379400,6994.8877500919625,3641635.221903199,3648630.109653291,3650451.362752566
2026-01-19,159995,159995,1860200,7167.157433899585,3683196.0,3690363.1574338996,3692205.2319666627
2026-01-20,159870,159870,4057500,7023.672838899307,3651750.0,3658773.6728388993,3660599.9574338994
2026-01-21,518880,518880,354000,7823.342969738878,3673458.0000000005,3681281.3429697393,3683118.6728388993
2026-01-22,159980,159980,1734400,7123.251778058708,3659584.0,3666707.2517780587,3668537.3429697384
2026-01-23,518880,518880,350000,7868.281739058904,3715950.0000000005,3723818.2817390594,3725676.851778059
2026-01-26,510500,510500,446200,8100.348273922689,3821256.8,3829357.1482739225,3831268.281739059
2026-01-27,159998,159998,3396300,7363.928341690917,3844611.5999999996,3851975.5283416905,3853898.1482739225
2026-01-28,516150,516150,1787000,7293.087233831175,3822392.9999999995,3829686.0872338307,3831597.7283416907
2026-01-29,516190,516190,2608700,7416.198513702955,3840006.4,3847422.598513703,3849343.087233831
2026-01-30,588220,588220,2429500,7365.723384583369,3809456.0,3816821.7233845834,3818726.898513703
2026-02-02,513520,513520,1969100,7091.347474792972,3632989.5,3640080.847474793,3641897.7233845834
2026-02-03,511880,511880,37600,16488.08980575297,3765452.0,3781940.089805753,3783825.147474793
2026-02-04,520830,520830,3992700,7254.23333372362,3773101.5,3780355.7333337236,3782240.8898057532
2026-02-05,513520,513520,2009100,7334.005241381936,3779117.1,3786451.105241382,3788341.1333337235
2026-02-06,159518,159518,3866800,7295.992154765874,3793330.8,3800626.7921547657,3802523.905241382
2026-02-09,159518,159518,3866800,7295.992154765874,3866800.0,3874095.992154766,3874095.992154766
2026-02-10,501018,501018,2806400,7478.421776204836,3914928.0,3922406.421776205,3924364.3921547653
2026-02-11,513310,513310,1105000,7304.547710004728,3781310.0,3788614.5477100047,3790505.621776205
2026-02-12,513310,513310,1105000,7304.547710004728,3910595.0,3917899.5477100047,3917899.5477100047
2026-02-13,513310,513310,1105000,7304.547710004728,3981315.0,3988619.5477100047,3988619.5477100047
2026-02-24,513310,513310,1105000,7304.547710004728,4255355.0,4262659.547710005,4262659.547710005
2026-02-25,513310,513310,1105000,7304.547710004728,4354805.0,4362109.547710005,4362109.547710005
2026-02-26,513310,513310,1105000,7304.547710004728,4774705.0,4782009.547710005,4782009.547710005
2026-02-27,513350,513350,4100200,9005.02897342015,4698829.199999999,4707834.228973419,4710184.547710005
2026-03-02,513350,513350,4100200,9005.02897342015,5170352.199999999,5179357.228973419,5179357.228973419
2026-03-03,513520,513520,2844000,10828.226247180253,5682312.0,5693140.22624718,5695982.4289734205
2026-03-04,518880,518880,495800,10481.700169499032,5443884.0,5454365.700169499,5457088.22624718
2026-03-05,518880,518880,495800,10481.700169499032,5435951.2,5446432.900169499,5446432.900169499
2026-03-06,159985,159985,2534500,10273.32162255887,5388347.0,5398620.321622559,5401315.1001694985
2026-03-09,159985,159985,2534500,10273.32162255887,5657004.000000001,5667277.32162256,5667277.32162256
2026-03-10,511880,511880,55000,16660.11725195963,5513530.0,5530190.11725196,5532948.821622559
2026-03-11,159985,159985,2458600,10718.69438999053,5517098.4,5527817.094389991,5530575.11725196
2026-03-12,159667,159667,8495400,10479.837229345925,5485090.901148482,5495570.738377828,5498313.894389991
2026-03-13,159611,159611,4477000,10066.017946739681,5278383.0,5288449.01794674,5291088.760198994
2026-03-16,515220,515220,3985100,9809.248850563541,5132808.8,5142618.048850563,5145185.01794674
2026-03-17,515220,515220,3985100,9809.248850563541,5021226.0,5031035.248850564,5031035.248850564
2026-03-18,159985,159985,2213700,9638.56555979047,4983038.7,4992677.265559791,4995169.348850563
2026-03-19,159985,159985,2213700,9638.56555979047,4967542.800000001,4977181.365559791,4977181.365559791
2026-03-20,159985,159985,2213700,9638.56555979047,4881208.5,4890847.0655597905,4890847.0655597905
2026-03-23,511880,511880,49200,9995.238645254634,4933726.8,4943722.038645254,4946189.5655597905
2026-03-24,511880,511880,49200,9995.238645254634,4933923.6,4943918.838645254,4943918.838645254
2026-03-25,511880,511880,49200,9995.238645254634,4934022.0,4944017.238645255,4944017.238645255
2026-03-26,511880,511880,49200,9995.238645254634,4934661.6,4944656.838645254,4944656.838645254
2026-03-27,511880,511880,49200,9995.238645254634,4934563.2,4944558.438645255,4944558.438645255
2026-03-30,511880,511880,49200,9995.238645254634,4934563.2,4944558.438645255,4944558.438645255
2026-03-31,511880,511880,49200,9995.238645254634,4935350.399999999,4945345.638645254,4945345.638645254
2026-04-01,520830,520830,5237200,9436.037176406011,4933442.399999999,4942878.437176405,4945345.638645254
2026-04-02,512800,512800,6047600,9279.325210046023,4868318.0,4877597.325210046,4880032.037176406
2026-04-03,520830,520830,5197000,9188.15571766533,4817619.0,4826807.155717665,4829216.525210046
2026-04-07,520830,520830,5197000,9188.15571766533,4796831.0,4806019.155717665,4806019.155717665
2026-04-08,520830,520830,5197000,9188.15571766533,4859195.0,4868383.155717665,4868383.155717665
2026-04-09,513120,513120,3789900,9264.203879417852,4835912.4,4845176.603879418,4847595.155717665
2026-04-10,513120,513120,3789900,9264.203879417852,4858651.8,4867916.003879418,4867916.003879418
2026-04-13,513120,513120,3789900,9264.203879417852,4820752.8,4830017.003879418,4830017.003879418
2026-04-14,515880,515880,8169100,9269.426259690896,4852429.87922736,4861699.305487051,4864126.103879417
2026-04-15,515880,515880,8169100,9269.426259690896,4778018.121595947,4787287.547855638,4787287.547855638
2026-04-16,515880,515880,8169100,9269.426259690896,4950340.086637112,4959609.512896803,4959609.512896803
2026-04-17,515880,515880,8169100,9269.426259690896,5193157.401013301,5202426.827272992,5202426.827272992
2026-04-20,159967,159967,6657100,10010.455409444869,5252451.9,5262462.355409445,5265089.360015234
2026-04-21,159363,159363,4092200,10043.905212813057,5229831.600000001,5239875.505212814,5242491.055409445
2026-04-22,562800,562800,4820000,10510.984006013721,5480340.0,5490850.984006014,5493591.905212813
2026-04-23,159819,159819,2980500,10043.626673193648,5251641.0,5261684.626673194,5264310.984006014
2026-04-24,588200,588200,1840900,10081.816341885366,5165565.4,5175647.216341886,5178230.626673194
2026-04-27,159949,159949,3092400,10427.340831581503,5405515.2,5415942.540831582,5418646.016341886
2026-04-28,159995,159995,2680400,10231.94692774117,5307192.0,5317423.946927741,5320078.140831581
2026-04-29,513520,513520,2603800,10077.792989687994,5277902.600000001,5287980.392989689,5290619.946927741
2026-04-30,588080,588080,3264900,10067.449546995573,5233634.7,5243702.149546996,5246319.592989689
2026-05-06,588220,588220,3236200,10532.733712575398,5517721.0,5528253.733712575,5531013.349546996
2026-05-07,588790,588790,5877700,10826.782978074625,5660225.1,5671051.882978074,5673882.733712575
2026-05-08,159949,159949,3064900,10667.653484416194,5581182.899999999,5591850.553484416,5594641.782978075
2026-05-11,159949,159949,3064900,10667.653484416194,5786531.199999999,5797198.853484415,5797198.853484415
2026-05-12,159363,159363,4225300,11032.681500207633,5780210.4,5791243.081500208,5794133.953484416
2026-05-13,159949,159949,3112800,11577.904534543864,6051283.2,6062861.104534544,6065887.581500208
2026-05-14,159915,159915,1497100,11595.882644281723,5930013.1,5941608.982644281,5944574.704534544
2026-05-15,159949,159949,3139900,11421.059190466069,5940690.8,5952111.859190466,5955082.882644282
2026-05-18,513400,513400,4862200,11290.99460727349,5922159.6,5933450.594607273,5936412.359190466
2026-05-19,511880,511880,59300,12149.998412900604,5957218.7,5969368.698412901,5972348.194607274
2026-05-20,511880,511880,59300,12149.998412900604,5958167.5,5970317.498412901,5970317.498412901
2026-05-21,511880,511880,59300,12149.998412900604,5958523.3,5970673.2984129,5970673.2984129
2026-05-22,159509,159509,2258700,11502.717059061863,5956191.9,5967694.617059062,5970673.2984129
2026-05-25,159509,159509,2258700,11502.717059061863,6105266.1,6116768.8170590615,6116768.8170590615
2026-05-26,159509,159509,2258700,11502.717059061863,6010400.7,6021903.417059062,6021903.417059062
2026-05-27,515980,515980,5337700,11693.27316222433,6122341.9,6134035.173162225,6137097.117059062
2026-05-28,159819,159819,3064900,11954.67243430391,6252396.0,6264350.672434304,6267477.673162224
2026-05-29,515980,515980,5330800,11527.86677160766,6029134.8,6040662.6667716075,6043677.872434304
2026-06-01,515880,515880,8052700,11312.47070762515,5914445.5065231165,5925757.977230742,5928715.866771609
2026-06-02,159509,159509,2217300,12026.691972798668,6308218.5,6320245.191972799,6323400.201233274
2026-06-03,159509,159509,2217300,12026.691972798668,6363651.0,6375677.691972799,6375677.691972799
2026-06-04,159509,159509,2217300,12026.691972798668,6237264.9,6249291.591972799,6249291.591972799
2026-06-05,515050,515050,4878500,11580.164078987204,6015190.500000001,6026770.664078988,6029778.891972799
2026-06-08,513520,513520,2597700,11150.6208976591,5798066.4,5809217.0208976595,5812116.664078987
2026-06-09,511880,511880,60700,16688.78085366264,6101199.8,6117888.580853662,6120941.020897659
2026-06-10,511880,511880,60700,16688.78085366264,6101381.899999999,6118070.680853662,6118070.680853662
2026-06-11,511880,511880,60700,16688.78085366264,6101746.1,6118434.880853662,6118434.880853662
2026-06-12,511880,511880,60700,16688.78085366264,6101381.899999999,6118070.680853662,6118070.680853662
2026-06-15,511880,511880,60700,16688.78085366264,6101503.300000001,6118192.080853663,6118192.080853663
2026-06-16,513520,513520,2485200,11671.426340639591,6103651.2,6115322.62634064,6118374.180853663
2026-06-17,513520,513520,2485200,11671.426340639591,6111106.8,6122778.226340639,6122778.226340639
2026-06-18,513520,513520,2485200,11671.426340639591,6282585.6,6294257.026340639,6294257.026340639
2026-06-22,513520,513520,2485200,11671.426340639591,6476431.199999999,6488102.626340639,6488102.626340639
2026-06-23,515880,515880,7067200,11595.81404415425,6078320.13780874,6089915.951852894,6092955.82634064
2026-06-24,159516,159516,3742700,11947.26185664162,6186683.1,6198630.361856641,6201724.516260748
2026-06-25,588220,588220,3017300,12335.568546581082,6366503.0,6378838.568546581,6382022.661856641
2026-06-26,588220,588220,3017300,12335.568546581082,6248828.300000001,6261163.868546582,6261163.868546582
2026-06-29,513520,513520,2593800,12333.504410968162,6450780.600000001,6463114.104410969,6466340.26854658
2026-06-30,513310,513310,975800,12490.102607475594,6525174.600000001,6537664.702607476,6540928.104410968
2026-07-01,159502,159502,3926400,12034.81029445026,6313651.2,6325686.01029445,6328843.502607475
2026-07-02,159967,159967,6561100,12039.581337664276,6318339.3,6330378.881337664,6333538.81029445
2026-07-03,513290,513290,3525500,12063.680722214282,6328272.5,6340336.180722214,6343501.081337664
2026-07-06,513400,513400,4494500,11646.266151593998,6103531.0,6115177.266151594,6118229.680722214
