date,weak,pool,passed,target,target_raw,top10_raw,top10
2023-01-12,False,80,12,513120,513120.XSHG,513120.XSHG:2.9997:4.0140:0.7473:1.0550:0|513360.XSHG:1.6640:2.9248:0.5689:0.5620:0|513330.XSHG:1.4417:2.4051:0.5994:0.4920:0|159605.XSHE:1.0019:2.0232:0.4952:0.8670:0|512010.XSHG:0.8090:1.4297:0.5658:0.4970:0|510900.XSHG:0.8023:1.2314:0.6515:0.8460:0|159892.XSHE:0.6679:1.5397:0.4338:0.7400:0|512690.XSHG:0.5982:1.1650:0.5135:0.8960:0|512170.XSHG:0.5156:1.1802:0.4368:0.5250:0|159981.XSHE:0.4809:0.7328:0.6563:1.4970:0,"['513120', '513360', '513330', '159605', '512010', '510900', '159892', '512690', '512170', '159981']"
2023-01-13,False,80,17,513120,513120.XSHG,513120.XSHG:3.5040:4.5658:0.7674:1.0860:0|513330.XSHG:1.2897:2.2099:0.5836:0.4920:0|512010.XSHG:1.1283:1.7420:0.6477:0.5080:0|159605.XSHE:1.0388:2.0293:0.5119:0.8710:0|159892.XSHE:0.9097:1.8451:0.4930:0.7590:0|515120.XSHG:0.8735:1.7573:0.4971:0.7460:0|159992.XSHE:0.8567:1.7318:0.4947:1.0070:0|512170.XSHG:0.8413:1.5437:0.5450:0.5400:0|510900.XSHG:0.8384:1.2546:0.6683:0.8490:0|512690.XSHG:0.7478:1.3983:0.5348:0.9240:0,"['513120', '513330', '512010', '159605', '159892', '515120', '159992', '512170', '510900', '512690']"
2023-01-16,False,80,25,512010,512010.XSHG,512010.XSHG:1.8167:2.6878:0.6759:0.5380:0|159892.XSHE:1.6314:2.7704:0.5889:0.7910:0|515120.XSHG:1.5696:2.6916:0.5831:0.7870:0|159992.XSHE:1.5560:2.6626:0.5844:1.0620:0|512170.XSHG:1.4373:2.3318:0.6164:0.5660:0|513330.XSHG:1.3632:2.2315:0.6109:0.4940:0|159605.XSHE:1.3518:2.3171:0.5834:0.8800:0|159869.XSHE:1.0323:1.9219:0.5371:0.8120:0|512690.XSHG:1.0080:1.8153:0.5553:0.9480:0|159851.XSHE:0.9820:2.0253:0.4849:1.0840:0,"['512010', '159892', '515120', '159992', '512170', '513330', '159605', '159869', '512690', '159851']"
2023-01-17,False,80,32,512010,512010.XSHG,512010.XSHG:2.3808:3.1561:0.7544:0.5260:0|159992.XSHE:2.1439:3.1483:0.6810:1.0360:0|515120.XSHG:2.1238:3.1284:0.6789:0.7680:0|512170.XSHG:2.0204:2.7779:0.7273:0.5540:0|159892.XSHE:1.9896:2.8547:0.6970:0.7560:0|159605.XSHE:1.4487:2.2678:0.6388:0.8690:0|159851.XSHE:1.3745:2.3003:0.5976:1.0590:0|513360.XSHG:1.2738:2.3905:0.5328:0.5780:0|512690.XSHG:1.2492:1.9920:0.6271:0.9250:0|515790.XSHG:1.2004:2.2584:0.5315:1.4650:0,"['512010', '159992', '515120', '512170', '159892', '159605', '159851', '513360', '512690', '515790']"
2023-01-18,False,81,37,512010,512010.XSHG,512010.XSHG:3.0529:3.7344:0.8175:0.5240:0|515120.XSHG:2.7545:3.6166:0.7616:0.7630:0|159992.XSHE:2.7471:3.6149:0.7599:1.0290:0|512170.XSHG:2.6827:3.3005:0.8128:0.5520:0|159892.XSHE:2.3667:3.0707:0.7707:0.7540:0|159851.XSHE:2.0637:2.8842:0.7155:1.0790:0|515790.XSHG:1.7575:2.6874:0.6540:1.4750:0|159605.XSHE:1.5803:2.3377:0.6760:0.8760:0|515400.XSHG:1.5781:2.3977:0.6582:0.8150:0|159869.XSHE:1.5023:2.2371:0.6715:0.8260:0,"['512010', '515120', '159992', '512170', '159892', '159851', '515790', '159605', '515400', '159869']"
2023-01-19,False,81,44,512010,512010.XSHG,512010.XSHG:3.9051:4.5168:0.8646:0.5370:0|515120.XSHG:3.7293:4.4644:0.8353:0.7850:0|159992.XSHE:3.6806:4.4232:0.8321:1.0580:0|512170.XSHG:3.3868:3.9187:0.8643:0.5640:0|159892.XSHE:2.8050:3.3499:0.8373:0.7640:0|159851.XSHE:2.6410:3.3709:0.7835:1.0900:0|515400.XSHG:2.1415:2.9745:0.7200:0.8340:0|159852.XSHE:2.0332:2.7667:0.7349:0.9110:0|516510.XSHG:1.9872:2.7842:0.7137:0.8960:0|515790.XSHG:1.9403:2.7533:0.7047:1.4600:0,"['512010', '515120', '159992', '512170', '159892', '159851', '515400', '159852', '516510', '515790']"
2023-01-20,False,81,52,512010,512010.XSHG,512010.XSHG:4.4613:4.9184:0.9071:0.5320:0|515120.XSHG:4.4584:4.9981:0.8920:0.7810:0|159992.XSHE:4.4015:4.9573:0.8879:1.0520:0|512170.XSHG:3.8871:4.2968:0.9047:0.5610:0|159851.XSHE:3.4367:4.0441:0.8498:1.0970:0|159892.XSHE:2.9931:3.3957:0.8814:0.7630:0|159852.XSHE:2.8240:3.5578:0.7937:0.9210:0|515400.XSHG:2.7620:3.5581:0.7762:0.8360:0|516510.XSHG:2.6425:3.4258:0.7714:0.9020:0|512070.XSHG:2.5534:3.0852:0.8276:0.6750:0,"['512010', '515120', '159992', '512170', '159851', '159892', '159852', '515400', '516510', '512070']"
2023-01-30,False,81,63,512010,512010.XSHG,512010.XSHG:4.8407:5.1792:0.9347:0.5310:0|515120.XSHG:4.6688:5.0738:0.9202:0.7720:0|159992.XSHE:4.5821:5.0130:0.9140:1.0390:0|159851.XSHE:4.4300:4.8393:0.9154:1.1100:0|512170.XSHG:4.1656:4.4516:0.9357:0.5580:0|159852.XSHE:4.0075:4.7044:0.8518:0.9420:0|515400.XSHG:3.7710:4.5131:0.8356:0.8550:0|516510.XSHG:3.6670:4.3796:0.8373:0.9210:0|159949.XSHE:3.0632:3.5010:0.8749:1.1600:0|159892.XSHE:2.9844:3.3415:0.8931:0.7640:0,"['512010', '515120', '159992', '159851', '512170', '159852', '515400', '516510', '159949', '159892']"
2023-01-31,False,81,64,159851,159851.XSHE,159851.XSHE:4.7840:5.0524:0.9469:1.1020:0|159852.XSHE:4.6817:5.2882:0.8853:0.9250:0|515400.XSHG:4.3522:5.0077:0.8691:0.8450:0|512010.XSHG:4.2451:4.5940:0.9241:0.5150:0|515120.XSHG:4.2433:4.6009:0.9223:0.7530:0|159992.XSHE:4.1888:4.5681:0.9170:1.0140:0|516510.XSHG:4.1528:4.7727:0.8701:0.9060:0|512170.XSHG:3.6542:3.9605:0.9227:0.5420:0|159949.XSHE:3.4059:3.6921:0.9225:1.1450:0|515790.XSHG:3.1713:3.6868:0.8602:1.5180:0,"['159851', '159852', '515400', '512010', '515120', '159992', '516510', '512170', '159949', '515790']"
2023-02-01,False,81,64,159852,159852.XSHE,159852.XSHE:4.8829:5.4321:0.8989:0.9280:0|515400.XSHG:4.5345:5.1360:0.8829:0.8490:0|516510.XSHG:4.3453:4.9124:0.8845:0.9130:0|512400.XSHG:3.6641:4.2180:0.8687:1.2580:0|159949.XSHE:3.4735:3.6894:0.9415:1.1420:0|561330.XSHG:3.3684:3.9085:0.8618:1.1760:0|512010.XSHG:3.3333:3.8109:0.8747:0.5120:0|159998.XSHE:3.2794:3.6924:0.8881:0.8930:0|515120.XSHG:3.2762:3.7764:0.8675:0.7480:0|159819.XSHE:3.2575:3.7533:0.8679:0.7610:0,"['159852', '515400', '516510', '512400', '159949', '561330', '512010', '159998', '515120', '159819']"
2023-02-02,False,81,63,515400,515400.XSHG,515400.XSHG:4.9922:5.6093:0.8900:0.8630:0|516510.XSHG:4.8326:5.4205:0.8915:0.9320:0|512400.XSHG:4.4724:4.9342:0.9064:1.2490:0|561330.XSHG:4.1061:4.5674:0.8990:1.1650:0|515980.XSHG:4.0283:4.5963:0.8764:0.8690:0|159819.XSHE:3.9705:4.4684:0.8886:0.7800:0|159998.XSHE:3.7347:4.1675:0.8962:0.9150:0|159949.XSHE:3.7039:3.8797:0.9547:1.1530:0|562800.XSHG:3.6592:4.2432:0.8624:0.7860:0|159732.XSHE:3.5312:4.0367:0.8748:0.7160:0,"['515400', '516510', '512400', '561330', '515980', '159819', '159998', '159949', '562800', '159732']"
2023-02-03,False,80,67,515400,515400.XSHG,515400.XSHG:4.5817:5.1782:0.8848:0.8550:0|516510.XSHG:4.4665:5.0249:0.8889:0.9240:0|512400.XSHG:4.4146:4.7946:0.9207:1.2100:0|561330.XSHG:4.1657:4.5283:0.9199:1.1320:0|515980.XSHG:4.0227:4.5443:0.8852:0.8510:0|562800.XSHG:3.7892:4.2581:0.8899:0.7640:0|159819.XSHE:3.7758:4.2361:0.8913:0.7620:0|562500.XSHG:3.6561:4.1458:0.8819:0.7850:0|159732.XSHE:3.4900:3.9202:0.8903:0.6990:0|159998.XSHE:3.4244:3.8353:0.8929:0.9010:0,"['515400', '516510', '512400', '561330', '515980', '562800', '159819', '562500', '159732', '159998']"
2023-02-06,False,81,62,515400,515400.XSHG,515400.XSHG:4.9929:5.5843:0.8941:0.8770:0|515980.XSHG:4.5277:5.0352:0.8992:0.8660:0|562500.XSHG:4.3000:4.7801:0.8996:0.7980:0|159819.XSHE:4.2615:4.7018:0.9063:0.7770:0|512400.XSHG:4.1804:4.5752:0.9137:1.2020:0|561330.XSHG:3.9742:4.3433:0.9150:1.1240:0|562800.XSHG:3.8608:4.3044:0.8969:0.7640:0|159998.XSHE:3.7941:4.2100:0.9012:0.9210:0|159732.XSHE:3.7672:4.1578:0.9061:0.7030:0|516150.XSHG:3.4779:3.9998:0.8695:1.2650:0,"['515400', '515980', '562500', '159819', '512400', '561330', '562800', '159998', '159732', '516150']"
2023-02-07,True,11,4,513030,513030.XSHG,513030.XSHG:1.4329:1.6142:0.8877:1.1130:0|513100.XSHG:1.2032:1.5422:0.7802:0.8660:0|513520.XSHG:0.5174:0.7639:0.6773:1.0620:0|513500.XSHG:0.3752:0.6830:0.5493:1.3120:0,"['513030', '513100', '513520', '513500']"
2023-02-08,True,11,6,513310,513310.XSHG,513310.XSHG:1.9402:2.2268:0.8713:1.0650:0|513100.XSHG:1.4720:1.8131:0.8119:0.8800:0|513030.XSHG:1.3232:1.5115:0.8754:1.1190:0|513520.XSHG:0.6075:0.8024:0.7571:1.0650:0|513500.XSHG:0.5551:0.8450:0.6568:1.3240:0|513290.XSHG:0.0071:0.0763:0.0930:1.0710:0,"['513310', '513100', '513030', '513520', '513500', '513290']"
2023-02-09,True,10,5,513310,513310.XSHG,513310.XSHG:1.9702:2.2155:0.8893:1.0720:0|513100.XSHG:1.6879:1.9794:0.8527:0.8710:0|513030.XSHG:1.2280:1.4214:0.8639:1.1220:0|513500.XSHG:0.7526:0.9847:0.7643:1.3200:0|513520.XSHG:0.6989:0.8432:0.8289:1.0650:0,"['513310', '513100', '513030', '513500', '513520']"
2023-02-10,True,11,3,513310,513310.XSHG,513310.XSHG:1.8933:2.1395:0.8850:1.0690:0|513030.XSHG:1.0832:1.2912:0.8389:1.1170:0|513520.XSHG:0.7239:0.8494:0.8522:1.0670:0,"['513310', '513030', '513520']"
2023-02-13,True,11,3,513310,513310.XSHG,513310.XSHG:1.6614:1.9283:0.8616:1.0660:0|513500.XSHG:0.7683:0.9582:0.8018:1.3080:0|159985.XSHE:0.0003:0.0299:0.0110:1.9860:0,"['513310', '513500', '159985']"
2023-02-14,False,81,46,515980,515980.XSHG,515980.XSHG:4.6834:5.0846:0.9211:0.8960:0|159869.XSHE:4.5446:5.0931:0.8923:0.9220:0|516510.XSHG:4.1718:4.6975:0.8881:0.9640:0|159819.XSHE:4.1656:4.5367:0.9182:0.8010:0|515400.XSHG:3.4569:3.9257:0.8806:0.8890:0|159851.XSHE:3.2073:3.4343:0.9339:1.1510:0|159667.XSHE:3.1793:3.4654:0.9174:1.0470:0|159852.XSHE:2.8776:3.4656:0.8303:0.9480:0|159998.XSHE:2.7181:3.1183:0.8717:0.9250:0|515050.XSHG:2.5979:2.7777:0.9353:0.9050:0,"['515980', '159869', '516510', '159819', '515400', '159851', '159667', '159852', '159998', '515050']"
2023-02-15,False,80,44,159869,159869.XSHE,159869.XSHE:4.9662:5.5280:0.8984:0.9440:0|516510.XSHG:4.6855:5.1838:0.9039:0.9990:0|159819.XSHE:4.4786:4.8234:0.9285:0.8220:0|515400.XSHG:4.0264:4.4802:0.8987:0.9240:0|159851.XSHE:3.0640:3.2849:0.9328:1.1700:0|159998.XSHE:2.9298:3.2927:0.8898:0.9480:0|159667.XSHE:2.9266:3.2229:0.9081:1.0440:0|159852.XSHE:2.9109:3.4581:0.8418:0.9700:0|515050.XSHG:2.7552:2.9205:0.9434:0.9210:0|512980.XSHG:2.5928:2.8606:0.9064:0.7010:0,"['159869', '516510', '159819', '515400', '159851', '159998', '159667', '159852', '515050', '512980']"
2023-02-16,False,81,40,159819,159819.XSHE,159819.XSHE:4.9514:5.2943:0.9352:0.8370:0|562500.XSHG:4.8921:5.1819:0.9441:0.8250:0|515400.XSHG:4.8087:5.2423:0.9173:0.9380:0|159998.XSHE:3.3487:3.7080:0.9031:0.9720:0|159852.XSHE:3.0937:3.6138:0.8561:0.9890:0|512980.XSHG:3.0445:3.3435:0.9106:0.7190:0|159851.XSHE:3.0085:3.2256:0.9327:1.1840:0|515050.XSHG:2.8815:3.0515:0.9443:0.9330:0|159667.XSHE:2.6390:2.9540:0.8934:1.0460:0|515880.XSHG:2.4943:2.6921:0.9265:0.9580:0,"['159819', '562500', '515400', '159998', '159852', '512980', '159851', '515050', '159667', '515880']"
2023-02-17,True,11,1,513030,513030.XSHG,513030.XSHG:0.4508:0.6375:0.7071:1.1270:0,['513030']
2023-02-20,True,10,1,513030,513030.XSHG,513030.XSHG:0.3854:0.5393:0.7146:1.1300:0,['513030']
2023-02-21,True,9,1,513030,513030.XSHG,513030.XSHG:0.3813:0.5207:0.7323:1.1320:0,['513030']
2023-02-22,False,79,27,159869,159869.XSHE,159869.XSHE:4.8385:5.2512:0.9214:0.9330:0|516510.XSHG:2.4310:3.0674:0.7925:0.9750:0|515980.XSHG:2.3884:2.9768:0.8023:0.9020:0|515400.XSHG:2.2993:2.8505:0.8066:0.9040:0|159819.XSHE:2.1486:2.6862:0.7999:0.8080:0|512980.XSHG:2.0792:2.3513:0.8843:0.6890:0|562500.XSHG:1.6028:2.2250:0.7203:0.8130:0|515880.XSHG:1.5399:1.7667:0.8716:0.9320:0|159998.XSHE:1.3325:1.8280:0.7289:0.9340:0|515050.XSHG:0.8060:1.2128:0.6646:0.8890:0,"['159869', '516510', '515980', '515400', '159819', '512980', '562500', '515880', '159998', '515050']"
2023-02-23,True,9,1,513030,513030.XSHG,513030.XSHG:0.2260:0.3645:0.6200:1.1260:0,['513030']
2023-02-24,True,9,1,513030,513030.XSHG,513030.XSHG:0.2160:0.3506:0.6159:1.1320:0,['513030']
2023-02-27,True,9,0,511880,511880.XSHG,,[]
2023-02-28,True,9,0,511880,511880.XSHG,,[]
2023-03-01,True,10,0,511880,511880.XSHG,,[]
2023-03-02,False,79,10,515880,515880.XSHG,515880.XSHG:0.8960:1.1928:0.7511:0.9700:0|159869.XSHE:0.7369:1.3787:0.5345:0.9490:0|515400.XSHG:0.7332:1.2326:0.5948:0.9520:0|516510.XSHG:0.6651:1.1931:0.5574:1.0290:0|512890.XSHG:0.6531:0.7778:0.8396:0.8870:0|515980.XSHG:0.6445:1.0531:0.6120:0.9410:0|159819.XSHE:0.5582:0.9512:0.5868:0.8390:0|510880.XSHG:0.4895:0.6896:0.7097:2.9310:0|515210.XSHG:0.4418:0.6927:0.6379:1.4410:0|159998.XSHE:0.2659:0.6221:0.4274:0.9760:0,"['515880', '159869', '515400', '516510', '512890', '515980', '159819', '510880', '515210', '159998']"
2023-03-03,False,79,10,515880,515880.XSHG,515880.XSHG:0.8128:1.0874:0.7475:0.9500:0|159869.XSHE:0.7193:1.3537:0.5313:0.9480:0|512890.XSHG:0.7167:0.8426:0.8506:0.8900:0|515400.XSHG:0.6725:1.1468:0.5864:0.9220:0|516510.XSHG:0.5930:1.0904:0.5438:0.9960:0|510880.XSHG:0.5631:0.7556:0.7452:2.9330:0|515980.XSHG:0.5574:0.9340:0.5967:0.9160:0|159819.XSHE:0.4715:0.8411:0.5606:0.8160:0|515210.XSHG:0.4316:0.6759:0.6385:1.4420:0|159998.XSHE:0.2259:0.5492:0.4113:0.9470:0,"['515880', '159869', '512890', '515400', '516510', '510880', '515980', '159819', '515210', '159998']"
2023-03-06,False,79,11,515880,515880.XSHG,515880.XSHG:0.9369:1.2226:0.7663:0.9680:0|512890.XSHG:0.8351:0.9564:0.8732:0.8940:0|515400.XSHG:0.6868:1.1626:0.5907:0.9250:0|510880.XSHG:0.6861:0.8542:0.8032:2.9370:0|159869.XSHE:0.5867:1.1783:0.4979:0.9400:0|516510.XSHG:0.5779:1.0689:0.5406:0.9990:0|515980.XSHG:0.5493:0.9218:0.5958:0.9180:0|159819.XSHE:0.4668:0.8313:0.5615:0.8200:0|515210.XSHG:0.4173:0.6644:0.6280:1.4320:0|159998.XSHE:0.2782:0.6243:0.4455:0.9570:0,"['515880', '512890', '515400', '510880', '159869', '516510', '515980', '159819', '515210', '159998']"
2023-03-07,False,81,12,512890,512890.XSHG,512890.XSHG:0.9357:1.0599:0.8828:0.9020:0|515880.XSHG:0.8235:1.1125:0.7403:0.9480:0|510880.XSHG:0.7730:0.9238:0.8368:2.9560:0|515400.XSHG:0.6420:1.1084:0.5792:0.9180:0|516510.XSHG:0.4956:0.9694:0.5112:0.9890:0|515980.XSHG:0.4400:0.8038:0.5474:0.9060:0|515210.XSHG:0.4109:0.6488:0.6333:1.4350:0|159819.XSHE:0.4029:0.7590:0.5308:0.8130:0|159869.XSHE:0.3970:0.9129:0.4349:0.9320:0|515220.XSHG:0.3229:0.7808:0.4136:2.3060:0,"['512890', '515880', '510880', '515400', '516510', '515980', '515210', '159819', '159869', '515220']"
2023-03-08,True,10,2,501018,501018.XSHG,501018.XSHG:0.0574:0.2433:0.2358:1.1550:0|513030.XSHG:0.0491:0.2050:0.2396:1.1390:0,"['501018', '513030']"
2023-03-09,True,10,1,513030,513030.XSHG,513030.XSHG:0.0498:0.2101:0.2370:1.1440:0,['513030']
2023-03-10,True,10,3,513030,513030.XSHG,513030.XSHG:0.0489:0.2020:0.2421:1.1320:0|518880.XSHG:0.0376:0.1320:0.2851:4.0570:0|513520.XSHG:0.0055:0.1817:0.0300:1.0770:0,"['513030', '518880', '513520']"
2023-03-13,True,10,2,518880,518880.XSHG,518880.XSHG:0.1156:0.2092:0.5528:4.0990:0|513030.XSHG:0.0616:0.2085:0.2956:1.1350:0,"['518880', '513030']"
2023-03-14,True,11,1,518880,518880.XSHG,518880.XSHG:0.1671:0.2801:0.5966:4.1320:0,['518880']
2023-03-15,True,11,1,518880,518880.XSHG,518880.XSHG:0.2302:0.3638:0.6328:4.1390:0,['518880']
2023-03-16,True,11,1,518880,518880.XSHG,518880.XSHG:0.3085:0.4593:0.6716:4.1690:0,['518880']
2023-03-17,True,10,1,518880,518880.XSHG,518880.XSHG:0.4129:0.5753:0.7177:4.1900:0,['518880']
2023-03-20,True,10,2,518880,518880.XSHG,518880.XSHG:0.5448:0.8106:0.6721:4.3020:0|161226.XSHE:0.0026:0.1590:0.0162:0.6850:0,"['518880', '161226']"
2023-03-21,True,10,2,518880,518880.XSHG,518880.XSHG:0.7497:1.0779:0.6955:4.3100:0|161226.XSHE:0.0251:0.2923:0.0858:0.6870:0,"['518880', '161226']"
2023-03-22,False,81,11,588200,588200.XSHG,588200.XSHG:1.7759:2.7755:0.6398:1.2680:0|515880.XSHG:0.9347:1.4718:0.6350:1.0420:0|518880.XSHG:0.8141:1.0917:0.7457:4.2130:0|512980.XSHG:0.7540:1.8498:0.4076:0.7810:0|516510.XSHG:0.6142:1.1272:0.5449:1.0490:0|159998.XSHE:0.5911:1.0192:0.5799:0.9970:0|159852.XSHE:0.4965:0.9703:0.5117:0.9900:0|515400.XSHG:0.4790:0.9286:0.5159:0.9590:0|159819.XSHE:0.4471:0.9374:0.4770:0.8690:0|515980.XSHG:0.3582:0.8121:0.4411:0.9650:0,"['588200', '515880', '518880', '512980', '516510', '159998', '159852', '515400', '159819', '515980']"
2023-03-23,False,81,13,588200,588200.XSHG,588200.XSHG:3.0139:3.9047:0.7719:1.2930:0|515880.XSHG:1.5851:2.4232:0.6541:1.0810:0|512980.XSHG:1.4447:2.8253:0.5113:0.7840:0|516510.XSHG:1.0854:1.6746:0.6481:1.0900:0|159998.XSHE:1.0066:1.5164:0.6638:1.0340:0|512480.XSHG:0.9894:1.6385:0.6038:0.9620:0|518880.XSHG:0.9347:1.1905:0.7852:4.2550:0|159819.XSHE:0.9165:1.6173:0.5667:0.9080:0|159852.XSHE:0.8772:1.3345:0.6573:1.0250:0|515400.XSHG:0.8445:1.3257:0.6370:0.9900:0,"['588200', '515880', '512980', '516510', '159998', '512480', '518880', '159819', '159852', '515400']"
2023-03-24,False,81,16,588200,588200.XSHG,588200.XSHG:4.3193:5.2388:0.8245:1.2950:0|159869.XSHE:2.7116:5.8786:0.4613:1.1470:0|512980.XSHG:2.5574:4.2917:0.5959:0.8100:0|515880.XSHG:2.2970:3.3287:0.6900:1.0790:0|516510.XSHG:1.7306:2.5007:0.6920:1.1200:0|512480.XSHG:1.6676:2.3457:0.7109:0.9680:0|159819.XSHE:1.5993:2.6686:0.5993:0.9340:0|159998.XSHE:1.5828:2.3003:0.6881:1.0630:0|159852.XSHE:1.4790:2.0709:0.7142:1.0630:0|515980.XSHG:1.3896:2.3956:0.5801:1.0380:0,"['588200', '159869', '512980', '515880', '516510', '512480', '159819', '159998', '159852', '515980']"
2023-03-27,False,82,18,159869,159869.XSHE,159869.XSHE:4.9220:9.3588:0.5259:1.1490:0|588200.XSHG:4.6222:5.4558:0.8472:1.2680:0|512980.XSHG:3.7651:5.8629:0.6422:0.8120:0|515880.XSHG:2.8145:3.9723:0.7085:1.0720:0|516510.XSHG:2.1794:3.1468:0.6926:1.1230:0|159819.XSHE:2.1039:3.3921:0.6202:0.9230:0|159998.XSHE:2.0058:2.9164:0.6878:1.0640:0|512480.XSHG:1.9481:2.5818:0.7545:0.9540:0|159852.XSHE:1.9189:2.7232:0.7046:1.0760:0|515980.XSHG:1.7915:2.9733:0.6025:1.0240:0,"['159869', '588200', '512980', '515880', '516510', '159819', '159998', '512480', '159852', '515980']"
2023-03-28,False,82,17,588200,588200.XSHG,588200.XSHG:4.8309:5.5583:0.8691:1.2650:0|515880.XSHG:3.4977:4.7309:0.7393:1.0750:0|516510.XSHG:3.4168:4.8420:0.7057:1.1670:0|159852.XSHE:2.9758:4.1450:0.7179:1.1120:0|159819.XSHE:2.9746:4.4103:0.6745:0.9280:0|159998.XSHE:2.8869:3.9767:0.7260:1.0840:0|515980.XSHG:2.5833:3.9435:0.6551:1.0330:0|515400.XSHG:2.2488:3.1946:0.7040:1.0440:0|512480.XSHG:2.1360:2.6852:0.7955:0.9440:0|515050.XSHG:1.1832:2.2749:0.5201:0.9750:0,"['588200', '515880', '516510', '159852', '159819', '159998', '515980', '515400', '512480', '515050']"
2023-03-29,False,81,17,588200,588200.XSHG,588200.XSHG:4.9042:5.6130:0.8737:1.3030:0|516510.XSHG:4.2418:5.7098:0.7429:1.1700:0|159852.XSHE:3.6709:4.7773:0.7684:1.1040:0|159819.XSHE:3.4398:4.8075:0.7155:0.9270:0|515880.XSHG:3.4352:4.5545:0.7542:1.0570:0|159998.XSHE:3.3910:4.4135:0.7683:1.0800:0|515980.XSHG:3.0274:4.3294:0.6993:1.0330:0|515400.XSHG:2.6016:3.5310:0.7368:1.0390:0|512480.XSHG:2.2334:2.7394:0.8153:0.9630:0|515050.XSHG:1.4481:2.4886:0.5819:0.9730:0,"['588200', '516510', '159852', '159819', '515880', '159998', '515980', '515400', '512480', '515050']"
2023-03-30,False,80,16,516510,516510.XSHG,516510.XSHG:4.6065:5.9233:0.7777:1.1350:0|159852.XSHE:3.9854:4.9370:0.8072:1.0790:0|159819.XSHE:3.6430:4.8886:0.7452:0.9110:0|159998.XSHE:3.4066:4.3154:0.7894:1.0490:0|515980.XSHG:3.2989:4.4843:0.7357:1.0140:0|515880.XSHG:3.2294:4.2917:0.7525:1.0370:0|515400.XSHG:2.5838:3.4205:0.7554:1.0090:0|512480.XSHG:2.4573:2.9023:0.8467:0.9690:0|515050.XSHG:1.6616:2.6482:0.6275:0.9640:0|159851.XSHE:1.5604:2.3658:0.6595:1.2090:0,"['516510', '159852', '159819', '159998', '515980', '515880', '515400', '512480', '515050', '159851']"
2023-03-31,False,80,15,159852,159852.XSHE,159852.XSHE:4.5851:5.5523:0.8258:1.1080:0|159819.XSHE:3.7972:4.9858:0.7616:0.9200:0|159998.XSHE:3.6280:4.5206:0.8025:1.0750:0|515980.XSHG:3.5208:4.6590:0.7557:1.0250:0|515880.XSHG:3.0473:4.0644:0.7498:1.0500:0|512480.XSHG:2.5973:2.9937:0.8676:0.9690:0|515400.XSHG:2.5950:3.4188:0.7590:1.0260:0|515050.XSHG:1.9315:2.8843:0.6696:0.9730:0|159851.XSHE:1.7690:2.5480:0.6943:1.2340:0|159995.XSHE:1.5763:1.9773:0.7972:1.1350:0,"['159852', '159819', '159998', '515980', '515880', '512480', '515400', '515050', '159851', '159995']"
2023-04-03,False,82,16,159819,159819.XSHE,159819.XSHE:4.9505:6.2262:0.7951:0.9630:0|515980.XSHG:4.6569:5.9159:0.7872:1.0760:0|515400.XSHG:3.7368:4.8938:0.7636:1.1000:0|515880.XSHG:3.4714:4.4685:0.7769:1.0860:0|512480.XSHG:3.2700:3.6838:0.8877:1.0110:0|159851.XSHE:2.7177:3.7932:0.7165:1.3230:0|515050.XSHG:2.5717:3.5715:0.7201:1.0080:0|159995.XSHE:2.1347:2.6080:0.8185:1.1860:0|513310.XSHG:1.9659:2.6125:0.7525:1.1450:0|588080.XSHG:1.5379:1.9030:0.8081:1.1350:0,"['159819', '515980', '515400', '515880', '512480', '159851', '515050', '159995', '513310', '588080']"
2023-04-04,False,81,13,512480,512480.XSHG,512480.XSHG:4.3589:5.1190:0.8515:1.0610:0|515880.XSHG:4.1101:5.1626:0.7961:1.1110:0|159851.XSHE:4.0318:5.7244:0.7043:1.3730:0|515050.XSHG:3.3775:4.5290:0.7457:1.0350:0|159995.XSHE:2.9724:3.8239:0.7773:1.2420:0|513310.XSHG:2.5932:3.3523:0.7736:1.1700:0|588080.XSHG:2.0874:2.6882:0.7765:1.1690:0|161226.XSHE:1.3024:1.6026:0.8127:0.7140:0|513100.XSHG:1.0745:1.3332:0.8059:0.9210:0|159732.XSHE:0.8098:1.5708:0.5156:0.7380:0,"['512480', '515880', '159851', '515050', '159995', '513310', '588080', '161226', '513100', '159732']"
2023-04-06,False,80,13,159851,159851.XSHE,159851.XSHE:4.7425:6.3439:0.7476:1.3220:0|515880.XSHG:4.7286:5.8439:0.8092:1.1410:0|515050.XSHG:4.3251:5.5433:0.7802:1.0530:0|159995.XSHE:4.0726:5.3305:0.7640:1.2900:0|513310.XSHG:3.0461:3.7685:0.8083:1.1730:0|588080.XSHG:2.6309:3.2804:0.8020:1.1800:0|161226.XSHE:1.6348:1.9904:0.8214:0.7400:0|159732.XSHE:1.2212:2.0410:0.5983:0.7560:0|513100.XSHG:1.0737:1.3161:0.8158:0.9060:0|518880.XSHG:0.7054:0.9184:0.7682:4.3290:0,"['159851', '515880', '515050', '159995', '513310', '588080', '161226', '159732', '513100', '518880']"
