trade_date,ths_top10_raw,is_weak,candidates_json,local_target,ths_target,target_match,local_top1
2020-11-13,"515030.SH:4.7404,512400.SH:1.5918,515210.SH:0.9318,513520.SH:0.7573,510900.SH:0.5319,510880.SH:0.4797,159980.SZ:0.1418",False,"[{""symbol"": ""159996"", ""rank"": 1, ""momentum_score"": 3.358773423428929, ""annualized_return"": 4.062159610749721, ""r_squared"": 0.8268442762663938, ""close"": 1.402}]",159996,515030,False,159996
2020-11-16,"513520.SH:1.1291,159985.SZ:0.0373,513500.SH:0.0026",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8538611067684251, ""annualized_return"": 1.3741699342299865, ""r_squared"": 0.6213650040647153, ""close"": 1.201}]",513520,513520,True,513520
2020-11-17,"513520.SH:1.4417,159980.SZ:0.2796,513500.SH:0.0401",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.1428475677755967, ""annualized_return"": 1.664015299352465, ""r_squared"": 0.686801117886551, ""close"": 1.199}]",513520,513520,True,513520
2020-11-18,"513520.SH:1.5702,159980.SZ:0.3407,513500.SH:0.0931,159985.SZ:0.0718,513030.SH:0.0139",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.3510979549631241, ""annualized_return"": 1.8103880309835279, ""r_squared"": 0.7463029648009296, ""close"": 1.184}]",513520,513520,True,513520
2020-11-19,"513520.SH:1.6098,159980.SZ:0.3252,159985.SZ:0.1000,513030.SH:0.0547",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.539596266398938, ""annualized_return"": 1.9289158832203297, ""r_squared"": 0.7981666177317065, ""close"": 1.186}]",513520,513520,True,513520
2020-11-20,"513520.SH:1.5937,159980.SZ:0.4286,159985.SZ:0.2088",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.6097559192506963, ""annualized_return"": 1.9507952377264264, ""r_squared"": 0.825179336159751, ""close"": 1.183}]",513520,513520,True,513520
2020-11-23,"513520.SH:1.7884,159980.SZ:0.5407,159985.SZ:0.4061",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 3.3710329287899885, ""annualized_return"": 3.996014198335219, ""r_squared"": 0.8435988366093383, ""close"": 0.744}]",510410,513520,False,510410
2020-11-24,"515220.SH:3.5042,515210.SH:3.4981,512690.SH:3.1578,510880.SH:2.3260,515030.SH:1.9957,512890.SH:1.7585,512480.SH:0.9887,159981.SZ:0.9779,159995.SZ:0.7324,159980.SZ:0.6350",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 4.3618892280374055, ""annualized_return"": 4.994759491537243, ""r_squared"": 0.873293145631511, ""close"": 0.749}]",510410,515220,False,510410
2020-11-25,"515220.SH:4.1964,510880.SH:2.1992,513520.SH:2.1616,515030.SH:1.3635,159981.SZ:1.2317,159980.SZ:0.7919,512480.SH:0.7683,513030.SH:0.7142,159985.SZ:0.6263,159995.SZ:0.5897",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 4.981778105494371, ""annualized_return"": 5.495429816458545, ""r_squared"": 0.9065311125572358, ""close"": 0.736}]",510410,515220,False,510410
2020-11-26,"513520.SH:2.3119,159980.SZ:0.9659,513030.SH:0.8884,159985.SZ:0.6546,501018.SH:0.5295",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.254699000214984, ""annualized_return"": 2.4672890342459803, ""r_squared"": 0.9138365910599667, ""close"": 1.231}]",513520,513520,True,513520
2020-11-27,"513520.SH:2.5107,159980.SZ:1.2027,513030.SH:1.1144,501018.SH:0.8415,159985.SZ:0.6640",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.4209978295404855, ""annualized_return"": 2.6137329598604992, ""r_squared"": 0.9262605884840276, ""close"": 1.237}]",513520,513520,True,513520
2020-11-30,"513520.SH:2.5257,159980.SZ:1.5325,513030.SH:1.3097,501018.SH:1.1174,513500.SH:0.6156",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.520366008800045, ""annualized_return"": 2.6895647178478694, ""r_squared"": 0.9370906719867989, ""close"": 1.237}]",513520,513520,True,513520
2020-12-01,"513520.SH:2.7284,159980.SZ:1.5527,513030.SH:1.4783,501018.SH:1.3295,513500.SH:0.6880",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.650609845490937, ""annualized_return"": 2.808520294392667, ""r_squared"": 0.9437745031727187, ""close"": 1.252}]",513520,513520,True,513520
2020-12-02,"515220.SH:4.9493,512400.SH:4.5037,513520.SH:2.5278,512800.SH:1.8835,159981.SZ:1.6427,159980.SZ:1.6081,513030.SH:1.4699,512670.SH:1.4490,512070.SH:1.4018,501018.SH:1.3942",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 4.788735615430566, ""annualized_return"": 5.1167130038852555, ""r_squared"": 0.9359007651580913, ""close"": 0.747}]",510410,515220,False,510410
2020-12-03,"513520.SH:2.2893,512800.SH:1.9378,512070.SH:1.6201,501018.SH:1.6039,159981.SZ:1.5315,512670.SH:1.5094,159980.SZ:1.3920,513030.SH:1.3833,512660.SH:1.2837,512710.SH:1.0059",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 3.8188730088902023, ""annualized_return"": 4.267952788648946, ""r_squared"": 0.8947786440016119, ""close"": 0.726}]",510410,513520,False,510410
2020-12-04,"513520.SH:1.8721,501018.SH:1.8027,512800.SH:1.6252,159981.SZ:1.5978,512670.SH:1.5014,512070.SH:1.4748,159980.SZ:1.3226,512660.SH:1.2723,513030.SH:1.2054,512710.SH:0.9888",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 3.1515493271617716, ""annualized_return"": 3.641537065072713, ""r_squared"": 0.8654448027975359, ""close"": 0.735}]",510410,513520,False,510410
2020-12-07,"159981.SZ:1.8515,512670.SH:1.8121,501018.SH:1.7391,515220.SH:1.6177,512400.SH:1.5912,513520.SH:1.5187,512660.SH:1.4658,512710.SH:1.1617,512070.SH:1.1542,159980.SZ:1.1437",False,"[{""symbol"": ""510410"", ""rank"": 1, ""momentum_score"": 2.2838941930412413, ""annualized_return"": 2.8095756664119644, ""r_squared"": 0.812896488371834, ""close"": 0.726}]",510410,159981,False,510410
2020-12-08,"512670.SH:1.8803,159981.SZ:1.8704,512660.SH:1.4819,501018.SH:1.3963,512400.SH:1.1924,512710.SH:1.1415,159980.SZ:1.0818,515220.SH:0.9205,512070.SH:0.8436,513030.SH:0.7947",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 1.8601277743960223, ""annualized_return"": 1.9722645681322635, ""r_squared"": 0.9431431281846558, ""close"": 0.97}]",159981,512670,False,159981
2020-12-09,"512670.SH:1.8077,512660.SH:1.2962,501018.SH:1.1126,159980.SZ:0.9982,515220.SH:0.9671,512400.SH:0.8097,513030.SH:0.7318,512800.SH:0.5561,512070.SH:0.5330,512690.SH:0.3515",False,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.2613613824489758, ""annualized_return"": 1.6302164676553974, ""r_squared"": 0.7737385847065361, ""close"": 0.549}, {""symbol"": ""512660"", ""rank"": 2, ""momentum_score"": 1.2139372861355888, ""annualized_return"": 1.7247903127782744, ""r_squared"": 0.7038173145697875, ""close"": 1.114}, {""symbol"": ""515220"", ""rank"": 3, ""momentum_score"": 1.1776494922606888, ""annualized_return"": 1.8257302632453993, ""r_squared"": 0.6450292882626107, ""close"": 0.6385689127105666}]",501018,512670,False,501018
2020-12-10,"512670.SH:1.5735,512660.SH:1.0299,159980.SZ:0.9572,501018.SH:0.8508,513520.SH:0.8499,512710.SH:0.8200,515220.SH:0.6484,513030.SH:0.6210,512690.SH:0.5065,512800.SH:0.2746",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.0696988336180036, ""annualized_return"": 1.249296817328959, ""r_squared"": 0.8562407418159104, ""close"": 1.16}]",159980,512670,False,159980
2020-12-11,"501018.SH:0.9016,512670.SH:0.8764,513520.SH:0.6552,513030.SH:0.5345,512690.SH:0.5268,515220.SH:0.4835,512660.SH:0.4544,512710.SH:0.3513",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.9975565351520639, ""annualized_return"": 1.3737916107475145, ""r_squared"": 0.7261338090492985, ""close"": 0.561}]",501018,501018,True,501018
2020-12-14,"159980.SZ:1.0453,501018.SH:0.8554,513520.SH:0.5416,513500.SH:0.3006",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.059206715660815, ""annualized_return"": 1.2312685765330897, ""r_squared"": 0.860256434581679, ""close"": 1.174}]",159980,159980,True,159980
2020-12-15,"159980.SZ:0.9632,501018.SH:0.7895",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.0328671400605853, ""annualized_return"": 1.2021624669437263, ""r_squared"": 0.8591743366322667, ""close"": 1.173}]",159980,159980,True,159980
2020-12-16,"159980.SZ:0.9620,501018.SH:0.8483,513030.SH:0.4227,513520.SH:0.3748,513500.SH:0.2206",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.0005000756377644, ""annualized_return"": 1.1643894550395384, ""r_squared"": 0.8592486571460674, ""close"": 1.178}]",159980,159980,True,159980
2020-12-17,"159980.SZ:0.9905,513030.SH:0.5575,513520.SH:0.3581,513500.SH:0.2341",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.0284871367990298, ""annualized_return"": 1.1914252443535234, ""r_squared"": 0.8632410146362938, ""close"": 1.191}]",159980,159980,True,159980
2020-12-18,"159980.SZ:1.1417,501018.SH:0.9711,513030.SH:0.6518,513520.SH:0.2850,513500.SH:0.2495,161226.SZ:0.0709",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 3.203914564582516, ""annualized_return"": 3.4361140601762896, ""r_squared"": 0.9324238102905523, ""close"": 1.033}]",159981,159980,False,159981
2020-12-21,"159980.SZ:1.1201,501018.SH:0.7660,513030.SH:0.5919,513500.SH:0.2750",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 3.4303310378869303, ""annualized_return"": 3.634424554384494, ""r_squared"": 0.9438443380943623, ""close"": 1.036}]",159981,159980,False,159981
2020-12-22,"159981.SZ:3.1614,512010.SH:2.7210,512170.SH:2.5435,159992.SZ:1.6068,159949.SZ:1.5433,159928.SZ:1.3189,159915.SZ:1.0834,159980.SZ:0.8285,501018.SH:0.4664",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 3.1236645637352054, ""annualized_return"": 3.3509933197678485, ""r_squared"": 0.9321607850747993, ""close"": 1.01}]",159981,159981,True,159981
2020-12-23,"159967.SZ:3.1166,512010.SH:2.8719,512170.SH:2.4472,159981.SZ:2.2282,159992.SZ:1.7441,159949.SZ:1.6391,159928.SZ:1.3148,159915.SZ:1.1141,159980.SZ:0.5363,513030.SH:0.3517",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.8262557078954247, ""annualized_return"": 3.1578953348645014, ""r_squared"": 0.8949808046810055, ""close"": 0.617}, {""symbol"": ""159981"", ""rank"": 2, ""momentum_score"": 2.647249873987585, ""annualized_return"": 2.9406700245198456, ""r_squared"": 0.9002199675292808, ""close"": 1.002}]",159967,159967,True,159967
2020-12-24,"515030.SH:4.5528,512690.SH:4.4937,512010.SH:3.1245,159967.SZ:3.1206,512170.SH:2.3505,159981.SZ:2.0254,159992.SZ:1.8273,159949.SZ:1.5811,159928.SZ:1.1251,161226.SZ:1.1109",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.017446471898551, ""annualized_return"": 3.3309446127721394, ""r_squared"": 0.905883112054306, ""close"": 0.618}]",159967,515030,False,159967
2020-12-25,"512690.SH:4.1016,512010.SH:3.8521,159967.SZ:3.3445,512170.SH:2.6605,159992.SZ:2.1955,159949.SZ:1.7466,159981.SZ:1.7410,161226.SZ:1.3779,512670.SH:1.3550,159915.SZ:1.1084",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.2750607401694323, ""annualized_return"": 3.5654720517916427, ""r_squared"": 0.9185489866688817, ""close"": 0.624}]",159967,512690,False,159967
2020-12-28,"512010.SH:3.9960,159967.SZ:3.7329,512170.SH:2.7953,159992.SZ:2.2755,161226.SZ:2.2541,159949.SZ:1.9231,512670.SH:1.7014,159928.SZ:1.4044,159915.SZ:1.2256,159981.SZ:1.1616",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.517022233322709, ""annualized_return"": 3.7598292488550307, ""r_squared"": 0.9354207333733938, ""close"": 0.625}]",159967,512010,False,159967
2020-12-29,"512010.SH:3.2649,159967.SZ:3.1227,512170.SH:2.4710,161226.SZ:2.2575,512670.SH:1.9965,159992.SZ:1.8140,159949.SZ:1.6569,159928.SZ:1.4076,512710.SH:1.2949,159915.SZ:1.0648",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.3674407022707546, ""annualized_return"": 3.5845418944433556, ""r_squared"": 0.9394340480413566, ""close"": 0.612}]",159967,512010,False,159967
2020-12-30,"159967.SZ:3.6103,512010.SH:3.2263,512670.SH:2.6304,161226.SZ:2.4949,512170.SH:2.4057,159949.SZ:2.0725,512710.SH:1.7539,159992.SZ:1.7266,159928.SZ:1.5113,159915.SZ:1.2970",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 3.660151181168076, ""annualized_return"": 3.8407240772937703, ""r_squared"": 0.9529846735949518, ""close"": 0.635}]",159967,159967,True,159967
2020-12-31,"159967.SZ:3.9742,512010.SH:2.8831,161226.SZ:2.4668,512170.SH:2.3249,159949.SZ:2.2947,159992.SZ:1.4819,159915.SZ:1.4295,159985.SZ:1.2346,512400.SH:0.7955,513030.SH:0.5761",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.132760080743577, ""annualized_return"": 4.387859781619834, ""r_squared"": 0.941862385406016, ""close"": 0.658}]",159967,159967,True,159967
2021-01-04,"159949.SZ:3.2923,512660.SH:3.2435,512010.SH:3.0840,161226.SZ:2.8854,512170.SH:2.4600,159928.SZ:2.3984,159915.SZ:2.0871,512400.SH:1.7707,159992.SZ:1.5269,513030.SH:0.5644",False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.833945987414479, ""annualized_return"": 5.27523670463356, ""r_squared"": 0.9163467457618597, ""close"": 0.678}]",159967,159949,False,159967
2021-01-05,"159949.SZ:3.7429,512010.SH:3.1245,161226.SZ:2.8249,512400.SH:2.7077,159915.SZ:2.4318,512170.SH:2.4057,159992.SZ:1.3789,518880.SH:0.5546,513030.SH:0.4713,510300.SH:0.3795",False,"[{""symbol"": ""512770"", ""rank"": 1, ""momentum_score"": 4.280221716208428, ""annualized_return"": 4.880633524133307, ""r_squared"": 0.8769807638791116, ""close"": 2.254}]",512770,159949,False,512770
2021-01-06,"159949.SZ:4.5211,512400.SH:3.9732,512010.SH:3.4934,159985.SZ:3.2778,159915.SZ:2.9339,512170.SH:2.6914,161226.SZ:2.6541,159992.SZ:1.5700,510300.SH:0.7033,518880.SH:0.5609",False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 3.9505039948837912, ""annualized_return"": 4.707618304769585, ""r_squared"": 0.8391725367541558, ""close"": 1.31}, {""symbol"": ""159814"", ""rank"": 2, ""momentum_score"": 3.8807523959850143, ""annualized_return"": 4.545923938023288, ""r_squared"": 0.8536773709576163, ""close"": 0.6235}]",159949,159949,True,159949
2021-01-07,"512010.SH:3.9561,159915.SZ:3.7858,159985.SZ:3.5071,512170.SH:2.9288,161226.SZ:2.2877,159992.SZ:1.6098,510300.SH:1.2124,513030.SH:0.6029,518880.SH:0.4683,513520.SH:0.1528",False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 4.613038124195703, ""annualized_return"": 6.403158236847896, ""r_squared"": 0.7204316922310792, ""close"": 1.137}, {""symbol"": ""159928"", ""rank"": 2, ""momentum_score"": 4.4654625537583446, ""annualized_return"": 5.896265057383638, ""r_squared"": 0.7573374857302995, ""close"": 1.4802710526315788}]",512400,512010,False,512400
2021-01-08,"159915.SZ:4.2294,512010.SH:4.1279,159985.SZ:3.6523,512170.SH:3.0963,161226.SZ:1.9789,510300.SH:1.6792,159992.SZ:1.6224,501018.SH:0.8125,513030.SH:0.6961,513090.SH:0.5500",False,"[{""symbol"": ""159928"", ""rank"": 1, ""momentum_score"": 4.96347720520118, ""annualized_return"": 6.412668975420418, ""r_squared"": 0.7740111370516785, ""close"": 1.4414710526315788}]",159928,159915,False,159928
2021-01-11,"159985.SZ:4.4877,159915.SZ:4.3610,512010.SH:3.9206,512170.SH:3.5083,510300.SH:2.1327,159992.SZ:1.4535,501018.SH:1.0316,513090.SH:1.0044,159995.SZ:0.9926,513030.SH:0.6774",False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.085133679184879, ""annualized_return"": 4.459092183829802, ""r_squared"": 0.9161357313937072, ""close"": 1.322}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 4.008673637996971, ""annualized_return"": 4.72704394760282, ""r_squared"": 0.84802969518188, ""close"": 2.989}]",159985,159985,True,159985
2021-01-12,"159985.SZ:4.7810,159915.SZ:4.7772,512010.SH:3.7163,512170.SH:3.4684,510300.SH:2.6534,159995.SZ:1.6669,159992.SZ:1.3128,501018.SH:1.3018,513030.SH:0.5541,510760.SH:0.5382",False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 4.666089491317657, ""annualized_return"": 5.33493238406115, ""r_squared"": 0.8746295464321621, ""close"": 3.076}, {""symbol"": ""159985"", ""rank"": 2, ""momentum_score"": 4.579432988823185, ""annualized_return"": 4.898616143338329, ""r_squared"": 0.9348421788571444, ""close"": 1.326}]",159915,159985,False,159915
2021-01-13,"159915.SZ:4.8538,159928.SZ:4.3750,510300.SH:3.3390,512170.SH:3.2140,512010.SH:3.0974,159995.SZ:2.9656,513090.SH:2.6016,501018.SH:1.7607,512880.SH:0.9711,159992.SZ:0.9091",False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 4.763231498955492, ""annualized_return"": 5.3659281884803836, ""r_squared"": 0.8876808133924033, ""close"": 3.025}]",159915,159915,True,159915
2021-01-14,"512400.SH:4.6048,159995.SZ:4.0761,159915.SZ:4.0001,510300.SH:3.0849,512170.SH:2.9259,159928.SZ:2.9182,513090.SH:2.8127,512010.SH:2.0097,501018.SH:1.7842,515050.SH:1.4215",False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 4.4533751337731715, ""annualized_return"": 5.028656425639975, ""r_squared"": 0.8855994040607795, ""close"": 2.987}, {""symbol"": ""515000"", ""rank"": 2, ""momentum_score"": 4.441022600154396, ""annualized_return"": 5.050049171407687, ""r_squared"": 0.8794018532133367, ""close"": 0.9683683923705723}]",159915,512400,False,159915
2021-01-15,"159949.SZ:4.5155,159995.SZ:3.6157,513090.SH:3.0308,512400.SH:2.9998,159915.SZ:2.9654,510300.SH:2.5456,512170.SH:2.2228,501018.SH:1.9172,159928.SZ:1.4165,515050.SH:1.3205",False,"[{""symbol"": ""512400"", ""rank"": 1, ""momentum_score"": 4.700747200217175, ""annualized_return"": 6.042474971200076, ""r_squared"": 0.7779506282809766, ""close"": 1.065}, {""symbol"": ""515000"", ""rank"": 2, ""momentum_score"": 4.3234831018358, ""annualized_return"": 4.885665729398517, ""r_squared"": 0.8849322367308317, ""close"": 0.9599564032697548}, {""symbol"": ""512580"", ""rank"": 3, ""momentum_score"": 4.234987303418521, ""annualized_return"": 5.527566429120111, ""r_squared"": 0.7661576496137477, ""close"": 1.28}]",512400,159949,False,512400
2021-01-18,513520.SH:0.8841,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.7608653424775753, ""annualized_return"": 2.1897109860398536, ""r_squared"": 0.804154225696307, ""close"": 0.613}]",501018,513520,False,501018
2021-01-19,"159985.SZ:4.5999,159949.SZ:3.8151,512670.SH:3.3018,512660.SH:3.1903,159915.SZ:2.5013,510300.SH:2.2843,515050.SH:2.1207,512170.SH:1.8550,512480.SH:1.8361,515980.SH:1.7423",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 4.974895462398866, ""annualized_return"": 6.013357198612603, ""r_squared"": 0.8273074919857862, ""close"": 1.437}]",513090,159985,False,513090
2021-01-20,501018.SH:1.8788,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.8820031400612875, ""annualized_return"": 2.256683562776561, ""r_squared"": 0.8339685594845752, ""close"": 0.622}]",501018,501018,True,501018
2021-01-21,"501018.SH:1.7629,513520.SH:0.8871,513500.SH:0.1814,513100.SH:0.0010",True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.8431177536954197, ""annualized_return"": 2.2013166265217956, ""r_squared"": 0.8372797131903963, ""close"": 0.618}]",501018,501018,True,501018
2021-01-22,"159915.SZ:3.6385,510900.SH:3.0783,515980.SH:2.5610,512710.SH:2.1057,159998.SZ:1.8190,510300.SH:1.8008,515790.SH:1.7791,159819.SZ:1.7341,512800.SH:1.6985,501018.SH:1.5267",False,"[{""symbol"": ""159814"", ""rank"": 1, ""momentum_score"": 4.622047899937905, ""annualized_return"": 5.391529478876187, ""r_squared"": 0.8572795378467126, ""close"": 0.6875}, {""symbol"": ""159997"", ""rank"": 2, ""momentum_score"": 4.328721011579359, ""annualized_return"": 4.792005800445993, ""r_squared"": 0.9033213213507554, ""close"": 1.373}]",159814,159915,False,159814
2021-01-25,"159915.SZ:4.1912,510900.SH:3.7172,515980.SH:2.6712,515790.SH:2.1496,159998.SZ:1.9143,510300.SH:1.8873,588080.SH:1.8102,159819.SZ:1.7833,512710.SH:1.7805,512800.SH:1.6535",False,"[{""symbol"": ""159822"", ""rank"": 1, ""momentum_score"": 4.884928509612508, ""annualized_return"": 5.253361696378641, ""r_squared"": 0.9298671578200851, ""close"": 1.221}]",159822,159915,False,159822
