trade_date,target_symbol,held_symbol,shares,cash,position_value,equity
2020-04-14,511880,511880,10100,9063.478396665421,1017958.7999999999,1027022.2783966654
2020-04-15,511880,511880,10100,9063.478396665421,1017948.7000000001,1027012.1783966655
2020-04-16,159928,159928,1271400,1963.8220188469859,1024577.764736842,1026541.586755689
2020-04-17,159928,159928,1271400,1963.8220188469859,1033340.387368421,1035304.2093872679
2020-04-20,513520,513520,1092200,2002.2039655325934,1038682.2,1040684.4039655325
2020-04-21,513520,513520,1092200,2002.2039655325934,1024483.6,1026485.8039655326
2020-04-22,513520,513520,1092200,2002.2039655325934,1014653.8,1016656.0039655326
2020-04-23,513030,513030,1194800,2030.103686660761,1023943.6,1025973.7036866607
2020-04-24,513030,513030,1194800,2030.103686660761,1010800.7999999999,1012830.9036866607
2020-04-27,159980,159980,1159200,2039.19045032328,1027051.2,1029090.3904503232
2020-04-28,513520,513520,1066800,1962.9527179048164,1023061.2,1025024.1527179048
2020-04-29,159928,159928,1246800,2049.891094394028,1044854.4915789472,1046904.3826733412
2020-04-30,159928,159928,1246800,2049.891094394028,1044536.2294736841,1046586.1205680781
2020-05-06,159928,159928,1246800,2049.891094394028,1051219.7336842103,1053269.6247786044
2020-05-07,159967,159967,2664600,2042.7832713860553,1066340.0860663508,1068382.8693377369
2020-05-08,159967,159967,2664600,2042.7832713860553,1072807.108151659,1074849.891423045
2020-05-11,159967,159967,2664600,2042.7832713860553,1064184.4120379146,1066227.1953093007
2020-05-12,159967,159967,2664600,2042.7832713860553,1082148.3622748817,1084191.1455462677
2020-05-13,159967,159967,2664600,2042.7832713860553,1097956.6384834123,1099999.4217547984
2020-05-14,159967,159967,2664600,2042.7832713860553,1088615.3843601895,1090658.1676315756
2020-05-15,159995,159995,960700,2114.294347747462,1101922.9,1104037.1943477474
2020-05-18,159995,159995,960700,2114.294347747462,1051966.5,1054080.7943477475
2020-05-19,513520,513520,1110200,2166.9596603151876,1111310.2,1113477.1596603151
2020-05-20,159949,159949,1391300,2117.899150819285,1107474.8,1109592.6991508193
2020-05-21,513520,513520,1103500,2183.7073049594183,1101293.0,1103476.7073049594
2020-05-22,161226,161226,1366700,2109.294475093484,1091993.3,1094102.5944750935
2020-05-25,161226,161226,1366700,2109.294475093484,1101560.2,1103669.4944750934
2020-05-26,161226,161226,1366700,2109.294475093484,1128894.2,1131003.4944750934
2020-05-27,161226,161226,1366700,2109.294475093484,1117960.5999999999,1120069.8944750933
2020-05-28,161226,161226,1366700,2109.294475093484,1134361.0,1136470.2944750935
2020-05-29,161226,161226,1366700,2109.294475093484,1137094.4,1139203.6944750934
2020-06-01,161226,161226,1366700,2109.294475093484,1187662.3,1189771.5944750935
2020-06-02,513520,513520,1092200,2336.5553662260063,1185037.0,1187373.555366226
2020-06-03,513030,513030,1164800,2294.6744931635913,1189260.7999999998,1191555.4744931634
2020-06-04,513030,513030,1164800,2294.6744931635913,1217216.0,1219510.6744931636
2020-06-05,161226,161226,1494300,2421.671068012016,1243257.5999999999,1245679.2710680119
2020-06-08,161226,161226,1494300,2421.671068012016,1240269.0,1242690.671068012
2020-06-09,513520,513520,1114700,2357.79838860943,1237317.0,1239674.7983886094
2020-06-10,513520,513520,1114700,2357.79838860943,1247349.3,1249707.0983886095
2020-06-11,513520,513520,1114700,2357.79838860943,1211678.9,1214036.6983886093
2020-06-12,513520,513520,1114700,2357.79838860943,1194958.4000000001,1197316.1983886096
2020-06-15,513520,513520,1124100,2334.391106265597,1170188.0999999999,1172522.4911062655
2020-06-16,515030,515030,1302600,2368.0464304541238,1236167.4,1238535.446430454
2020-06-17,513030,513030,1173100,2423.040720609948,1217677.8,1220100.84072061
2020-06-18,513030,513030,1173100,2423.040720609948,1216504.7,1218927.74072061
2020-06-19,513030,513030,1173100,2423.040720609948,1217677.8,1220100.84072061
2020-06-22,513030,513030,1173100,2423.040720609948,1201254.4000000001,1203677.44072061
2020-06-23,515030,515030,1221700,2339.4061791575514,1209483.0,1211822.4061791576
2020-06-24,159949,159949,1309900,2357.7487607996445,1206417.9000000001,1208775.6487607998
2020-06-29,159992,159992,951800,2356.289190137526,1197364.4,1199720.6891901374
2020-06-30,159992,159992,951800,2356.289190137526,1220207.6,1222563.8891901376
2020-07-01,159967,159967,2573700,2307.09979503043,1203474.3176303317,1205781.4174253622
2020-07-02,159967,159967,2573700,2307.09979503043,1188899.3691469196,1191206.46894195
2020-07-03,159915,159915,509700,2480.0211821263656,1213086.0,1215566.0211821264
2020-07-06,515050,515050,2670000,2387.5948855711613,1267048.9009009008,1269436.495786472
2020-07-07,159967,159967,2611400,2466.923775014002,1299270.5104265404,1301737.4342015544
2020-07-08,159967,159967,2611400,2466.923775014002,1303495.7803791468,1305962.7041541608
2020-07-09,515030,515030,1207700,2670.6054838499986,1375570.3,1378240.90548385
2020-07-10,510500,510500,187600,2945.445243833121,1375108.0,1378053.4452438331
2020-07-13,515880,515880,6414000,2722.593666435685,1434576.8327013575,1437299.4263677932
2020-07-14,510880,510880,509900,2728.06728024967,1402225.0,1404953.0672802497
2020-07-15,510880,510880,509900,2728.06728024967,1381829.0,1384557.0672802497
2020-07-16,510880,510880,509900,2728.06728024967,1345116.2,1347844.2672802496
2020-07-17,161226,161226,1553800,2600.3359284338076,1345590.8,1348191.1359284339
2020-07-20,161226,161226,1553800,2600.3359284338076,1361128.8,1363729.1359284339
2020-07-21,161226,161226,1553800,2600.3359284338076,1431049.8,1433650.1359284339
2020-07-22,159980,159980,1516600,3026.021874813596,1569680.9999999998,1572707.0218748134
2020-07-23,515220,515220,2853100,2991.134605627507,1559807.9022588055,1562799.036864433
2020-07-24,513090,513090,1203000,2982.0226203664206,1519388.9999999998,1522371.0226203662
2020-07-27,161226,161226,1467000,2876.358685191255,1528614.0,1531490.3586851913
2020-07-28,513030,513030,1403900,3001.788412845228,1554117.3,1557119.0884128453
2020-07-29,513030,513030,1403900,3001.788412845228,1552713.4000000001,1555715.1884128454
2020-07-30,159967,159967,2814400,2992.1713610049337,1550543.6610426542,1553535.8324036591
2020-07-31,159967,159967,2814400,2992.1713610049337,1582419.7421800948,1585411.9135410998
2020-08-03,159967,159967,2814400,2992.1713610049337,1613536.8690047392,1616529.0403657441
2020-08-04,159967,159967,2814400,2992.1713610049337,1589250.3309952605,1592242.5023562654
2020-08-05,159967,159967,2814400,2992.1713610049337,1606706.2801895735,1609698.4515505785
2020-08-06,159967,159967,2814400,2992.1713610049337,1563445.8843601898,1566438.0557211947
2020-08-07,518880,518880,350000,3013.5450209763367,1532300.0,1535313.5450209763
2020-08-10,159992,159992,993700,3047.978183882544,1521354.7,1524402.6781838825
2020-08-11,159992,159992,993700,3047.978183882544,1499493.2999999998,1502541.2781838824
2020-08-12,513030,513030,1299400,2824.0768429867458,1444932.8,1447756.8768429868
2020-08-13,513030,513030,1299400,2824.0768429867458,1457926.8,1460750.8768429868
2020-08-14,511880,511880,14300,7522.960860900814,1448604.3,1456127.2608609009
2020-08-17,513030,513030,1305100,2882.626619374845,1452576.3,1455458.926619375
2020-08-18,159981,159981,1655800,2824.3874141175766,1453792.4,1456616.7874141175
2020-08-19,510880,510880,511300,2923.5929740858264,1448001.5999999999,1450925.1929740857
2020-08-20,159980,159980,1341800,2784.272339057876,1439751.4,1442535.6723390578
2020-08-21,159980,159980,1341800,2784.272339057876,1438409.6,1441193.872339058
2020-08-24,159980,159980,1341800,2784.272339057876,1430358.8,1433143.072339058
2020-08-25,510880,510880,508700,2842.3377109880093,1426903.5,1429745.837710988
2020-08-26,510880,510880,508700,2842.3377109880093,1406555.5,1409397.837710988
2020-08-27,159980,159980,1312000,2739.1575417080894,1406464.0,1409203.157541708
2020-08-28,159980,159980,1312000,2739.1575417080894,1418272.0,1421011.157541708
2020-08-31,159928,159928,1139200,2820.9177266974,1418792.656842105,1421613.5745688025
2020-09-01,159928,159928,1139200,2820.9177266974,1416175.4947368419,1418996.4124635393
2020-09-02,159928,159928,1139200,2820.9177266974,1423445.389473684,1426266.3072003813
2020-09-03,159928,159928,1139200,2820.9177266974,1413267.5368421052,1416088.4545688026
2020-09-04,159928,159928,1139200,2820.9177266974,1380989.204210526,1383810.1219372235
2020-09-07,159985,159985,1288300,2573.033976000501,1347561.8,1350134.8339760005
2020-09-08,159980,159980,1243700,2666.024162836373,1350658.2000000002,1353324.2241628366
2020-09-09,159980,159980,1243700,2666.024162836373,1324540.5,1327206.5241628364
2020-09-10,159985,159985,1251500,2550.0298464263324,1310320.5,1312870.5298464263
2020-09-11,159985,159985,1251500,2550.0298464263324,1337853.5,1340403.5298464263
2020-09-14,159985,159985,1251500,2550.0298464263324,1360380.5,1362930.5298464263
2020-09-15,159985,159985,1251500,2550.0298464263324,1364135.0,1366685.0298464263
2020-09-16,159985,159985,1251500,2550.0298464263324,1339105.0,1341655.0298464263
2020-09-17,159985,159985,1251500,2550.0298464263324,1341608.0,1344158.0298464263
2020-09-18,159985,159985,1251500,2550.0298464263324,1381656.0,1384206.0298464263
2020-09-21,159985,159985,1251500,2550.0298464263324,1369141.0,1371691.0298464263
2020-09-22,159985,159985,1251500,2550.0298464263324,1352871.5,1355421.5298464263
2020-09-23,159985,159985,1251500,2550.0298464263324,1346614.0,1349164.0298464263
2020-09-24,159985,159985,1251500,2550.0298464263324,1347865.5,1350415.5298464263
2020-09-25,511880,511880,13200,3238.806801450439,1340248.8,1343487.6068014505
2020-09-28,511880,511880,13200,3238.806801450439,1340367.6,1343606.4068014505
2020-09-29,511880,511880,13200,3238.806801450439,1340578.8,1343817.6068014505
2020-09-30,513520,513520,1216100,2606.993044284405,1341358.3,1343965.2930442845
2020-10-09,513520,513520,1216100,2606.993044284405,1346222.7,1348829.6930442844
2020-10-12,511880,511880,13200,6826.822317660088,1341331.2,1348158.02231766
2020-10-13,159985,159985,1192700,2584.545263889944,1346558.3,1349142.84526389
2020-10-14,511880,511880,13200,4504.109252249589,1341582.0,1346086.1092522496
2020-10-15,159985,159985,1191500,2607.617205839604,1342820.5,1345428.1172058396
2020-10-16,515030,515030,1152600,2629.0627983759623,1362373.2,1365002.262798376
2020-10-19,515030,515030,1152600,2629.0627983759623,1349694.6,1352323.662798376
2020-10-20,515030,515030,1152600,2629.0627983759623,1398103.8,1400732.862798376
2020-10-21,515030,515030,1152600,2629.0627983759623,1366983.5999999999,1369612.6627983758
2020-10-22,515030,515030,1152600,2629.0627983759623,1380814.8,1383443.862798376
2020-10-23,159985,159985,1200900,2647.287184017943,1358217.9,1360865.1871840179
2020-10-26,159980,159980,1286100,2664.3575315319467,1367124.2999999998,1369788.6575315318
2020-10-27,159985,159985,1207300,2676.14795582206,1370285.5,1372961.647955822
2020-10-28,159980,159980,1271000,2650.84317897493,1367596.0,1370246.843178975
2020-10-29,159980,159980,1271000,2650.84317897493,1357428.0,1360078.843178975
2020-10-30,515030,515030,1080300,2613.383052716963,1342812.9000000001,1345426.283052717
2020-11-02,511880,511880,13600,11529.644933181116,1383976.8,1395506.4449331812
2020-11-03,511880,511880,13600,11529.644933181116,1383827.2,1395356.844933181
2020-11-04,515030,515030,1067000,2728.3742766152136,1402038.0,1404766.3742766152
2020-11-05,515030,515030,1067000,2728.3742766152136,1486331.0,1489059.3742766152
2020-11-06,159949,159949,1307900,2823.4308027070947,1472695.4,1475518.830802707
2020-11-09,512400,512400,1713600,2952.6296205981635,1537099.2,1540051.8296205981
2020-11-10,512400,512400,1713600,2952.6296205981635,1499400.0,1502352.6296205982
2020-11-11,512400,512400,1713600,2952.6296205981635,1483977.6,1486930.2296205983
2020-11-12,512400,512400,1713600,2952.6296205981635,1489118.4,1492071.029620598
2020-11-13,512400,512400,1713600,2952.6296205981635,1509681.6,1512634.2296205983
2020-11-16,513520,513520,1320400,3097.9923882610165,1585800.4000000001,1588898.3923882612
2020-11-17,513520,513520,1320400,3097.9923882610165,1583159.6,1586257.592388261
2020-11-18,513520,513520,1320400,3097.9923882610165,1563353.5999999999,1566451.5923882609
2020-11-19,513520,513520,1320400,3097.9923882610165,1565994.4,1569092.392388261
2020-11-20,513520,513520,1320400,3097.9923882610165,1562033.2,1565131.192388261
2020-11-23,512400,512400,1651400,3014.903489024844,1591949.5999999999,1594964.5034890247
2020-11-24,515210,515210,1213400,3126.4932410412002,1622315.8,1625442.2932410412
2020-11-25,515210,515210,1213400,3126.4932410412002,1565286.0,1568412.4932410412
2020-11-26,513520,513520,1262200,3067.5075833725277,1553768.2000000002,1556835.7075833727
2020-11-27,513520,513520,1262200,3067.5075833725277,1561341.4000000001,1564408.9075833727
2020-11-30,513520,513520,1262200,3067.5075833725277,1561341.4000000001,1564408.9075833727
2020-12-01,513520,513520,1262200,3067.5075833725277,1580274.4,1583341.9075833724
2020-12-02,515220,515220,2386100,3053.260599638801,1579376.2159647779,1582429.4765644167
2020-12-03,513520,513520,1222400,2984.9678027573973,1519443.2000000002,1522428.1678027576
2020-12-04,513520,513520,1222400,2984.9678027573973,1509664.0000000002,1512648.9678027576
2020-12-07,513520,513520,1222400,2984.9678027573973,1505996.8,1508981.7678027574
2020-12-08,513520,513520,1222400,2984.9678027573973,1490105.6,1493090.5678027575
2020-12-09,159981,159981,1548300,2941.160547208274,1521978.9,1524920.0605472082
2020-12-10,159980,159980,1329800,2954.1654257001355,1542568.0,1545522.1654257001
2020-12-11,159980,159980,1329800,2954.1654257001355,1555866.0,1558820.1654257001
2020-12-14,501018,501018,2771700,3030.483624629909,1563238.7999999998,1566269.2836246297
2020-12-15,159980,159980,1327300,3024.336536171846,1556922.9000000001,1559947.236536172
2020-12-16,159980,159980,1327300,3024.336536171846,1563559.4,1566583.7365361718
2020-12-17,159980,159980,1327300,3024.336536171846,1580814.3,1583838.636536172
2020-12-18,159981,159981,1547500,3053.855014822213,1598567.4999999998,1601621.355014822
2020-12-21,159981,159981,1547500,3053.855014822213,1603210.0,1606263.8550148222
2020-12-22,159981,159981,1547500,3053.855014822213,1562975.0,1566028.8550148222
2020-12-23,159981,159981,1547500,3053.855014822213,1550595.0,1553648.8550148222
2020-12-24,159967,159967,2537200,3015.472046311479,1567989.6,1571005.0720463116
2020-12-25,159967,159967,2537200,3015.472046311479,1583212.8,1586228.2720463115
2020-12-28,159967,159967,2537200,3015.472046311479,1585750.0,1588765.4720463115
2020-12-29,159967,159967,2537200,3015.472046311479,1552766.4,1555781.8720463114
2020-12-30,159967,159967,2537200,3015.472046311479,1611122.0,1614137.4720463115
2020-12-31,159967,159967,2537200,3015.472046311479,1669477.6,1672493.0720463116
2021-01-04,159967,159967,2537200,3015.472046311479,1720221.6,1723237.0720463116
2021-01-05,159967,159967,2537200,3015.472046311479,1727833.2000000002,1730848.6720463117
2021-01-06,512660,512660,1261100,3424.2999319091905,1764278.9000000001,1767703.1999319093
2021-01-07,159949,159949,1365900,3566.9375106550287,1824842.4000000001,1828409.3375106552
2021-01-08,512400,512400,1598800,3536.206449871417,1813039.1999999997,1816575.4064498711
2021-01-11,159928,159928,1246900,3368.8291162394453,1741988.2076315787,1745357.036747818
2021-01-12,159985,159985,1344200,3433.7973249501083,1782409.2000000002,1785842.9973249503
2021-01-13,159915,159915,615000,3845.304217450088,1860375.0,1864220.30421745
2021-01-14,159915,159915,615000,3845.304217450088,1837005.0,1840850.30421745
2021-01-15,159915,159915,615000,3845.304217450088,1838850.0000000002,1842695.3042174503
2021-01-18,501018,501018,3070600,3593.4171423420776,1882277.8,1885871.2171423421
2021-01-19,159995,159995,1336100,3701.555317766266,1881228.7999999998,1884930.355317766
2021-01-20,501018,501018,3064700,3666.8561177570373,1906243.4,1909910.256117757
2021-01-21,501018,501018,3064700,3666.8561177570373,1893984.6,1897651.4561177571
2021-01-22,159949,159949,1316700,3639.3103807922453,1886831.1,1890470.4103807923
2021-01-25,159915,159915,580500,3598.1022411719896,1881981.0,1885579.102241172
2021-01-26,159915,159915,580500,3598.1022411719896,1829736.0,1833334.102241172
2021-01-27,159915,159915,580500,3598.1022411719896,1837863.0,1841461.102241172
2021-01-28,159995,159995,1380100,3535.5236939431634,1787229.5,1790765.0236939432
2021-01-29,511880,511880,17400,8701.527307803044,1745307.0000000002,1754008.5273078033
2021-02-01,511880,511880,17400,8701.527307803044,1745463.5999999999,1754165.127307803
2021-02-02,511880,511880,17400,8701.527307803044,1745689.8,1754391.327307803
2021-02-03,511880,511880,17400,8701.527307803044,1746072.6,1754774.1273078031
2021-02-04,501018,501018,2721300,3339.5936485573184,1752517.2,1755856.7936485573
2021-02-05,511880,511880,17500,6491.527295557549,1756650.0,1763141.5272955575
2021-02-08,501018,501018,2688100,3386.195470080711,1760705.5,1764091.6954700807
2021-02-09,512800,512800,2763400,3461.8146305456758,1797597.1428249858,1801058.9574555315
2021-02-10,512800,512800,2763400,3461.8146305456758,1779523.8536859876,1782985.6683165333
2021-02-18,512800,512800,2763400,3461.8146305456758,1814280.1789532918,1817741.9935838375
2021-02-19,512800,512800,2763400,3461.8146305456758,1800377.6488463702,1803839.4634769158
2021-02-22,159825,159825,1465500,3434.781178776175,1770324.0,1773758.7811787762
2021-02-23,159825,159825,1465500,3434.781178776175,1729290.0,1732724.7811787762
2021-02-24,501018,501018,2401900,3239.9341360200197,1681330.0,1684569.93413602
2021-02-25,501018,501018,2401900,3239.9341360200197,1717358.5,1720598.43413602
2021-02-26,501018,501018,2401900,3239.9341360200197,1705349.0,1708588.93413602
2021-03-01,159980,159980,1312600,3308.1998434120324,1711630.4000000001,1714938.5998434122
2021-03-02,159980,159980,1312600,3308.1998434120324,1686691.0,1689999.199843412
2021-03-03,513030,513030,1504100,3378.318618862424,1720690.4,1724068.7186188623
2021-03-04,513030,513030,1504100,3378.318618862424,1705649.4,1709027.7186188623
2021-03-05,511880,511880,16800,11521.617296078475,1689139.2,1700660.8172960784
2021-03-08,511880,511880,16800,11521.617296078475,1689240.0,1700761.6172960785
2021-03-09,511880,511880,16800,11521.617296078475,1689256.8,1700778.4172960785
2021-03-10,511880,511880,16800,11521.617296078475,1689424.8,1700946.4172960785
2021-03-11,501018,501018,2275800,3266.7197960729245,1697746.8,1701013.519796073
2021-03-12,501018,501018,2275800,3266.7197960729245,1711401.6,1714668.319796073
2021-03-15,501018,501018,2275800,3266.7197960729245,1729608.0,1732874.719796073
2021-03-16,501018,501018,2275800,3266.7197960729245,1702298.4,1705565.1197960728
2021-03-17,501018,501018,2275800,3266.7197960729245,1711401.6,1714668.319796073
2021-03-18,501018,501018,2275800,3266.7197960729245,1700022.6,1703289.319796073
2021-03-19,515210,515210,1086700,3094.2774152590428,1618096.3,1621190.577415259
2021-03-22,513030,513030,1382100,3129.5180529830977,1628113.7999999998,1631243.318052983
2021-03-23,159980,159980,1274300,3148.378417361062,1627281.0999999999,1630429.478417361
2021-03-24,511880,511880,15900,12869.445803523064,1600191.9000000001,1613061.3458035232
2021-03-25,511880,511880,15900,12869.445803523064,1600223.7,1613093.145803523
2021-03-26,511880,511880,15900,12869.445803523064,1600350.9,1613220.345803523
2021-03-29,513030,513030,1361000,3078.1360095120035,1612785.0,1615863.136009512
2021-03-30,513030,513030,1361000,3078.1360095120035,1622312.0,1625390.136009512
2021-03-31,513030,513030,1361000,3078.1360095120035,1635922.0,1639000.136009512
2021-04-01,513030,513030,1361000,3078.1360095120035,1644088.0,1647166.136009512
2021-04-02,513030,513030,1361000,3078.1360095120035,1653615.0,1656693.136009512
2021-04-06,513030,513030,1361000,3078.1360095120035,1674030.0,1677108.136009512
2021-04-07,513030,513030,1361000,3078.1360095120035,1671308.0,1674386.136009512
2021-04-08,513090,513090,1327000,3223.6806225262117,1682636.0,1685859.6806225262
2021-04-09,513090,513090,1327000,3223.6806225262117,1669366.0,1672589.6806225262
2021-04-12,513030,513030,1316600,3194.162306259852,1658916.0,1662110.1623062599
2021-04-13,513030,513030,1316600,3194.162306259852,1628634.2000000002,1631828.36230626
2021-04-14,513520,513520,1246700,3170.259067786159,1634423.7,1637593.959067786
2021-04-15,513030,513030,1318500,3227.9001217260957,1632303.0,1635530.900121726
2021-04-16,513030,513030,1318500,3227.9001217260957,1637577.0,1640804.900121726
2021-04-19,513030,513030,1318500,3227.9001217260957,1654717.4999999998,1657945.4001217259
2021-04-20,513030,513030,1318500,3227.9001217260957,1642851.0,1646078.900121726
2021-04-21,513030,513030,1318500,3227.9001217260957,1625710.5000000002,1628938.4001217263
2021-04-22,515210,515210,1043200,3177.827598270029,1645126.4,1648304.22759827
2021-04-23,515210,515210,1043200,3177.827598270029,1674336.0,1677513.82759827
2021-04-26,515210,515210,1043200,3177.827598270029,1654515.2000000002,1657693.0275982702
2021-04-27,515210,515210,1043200,3177.827598270029,1644083.2000000002,1647261.0275982702
2021-04-28,159967,159967,2378500,3186.2160888209473,1669707.0,1672893.216088821
2021-04-29,159967,159967,2378500,3186.2160888209473,1669707.0,1672893.216088821
2021-04-30,159967,159967,2378500,3186.2160888209473,1695870.5,1699056.716088821
2021-05-06,159967,159967,2378500,3186.2160888209473,1643543.4999999998,1646729.7160888207
2021-05-07,159980,159980,1124400,3030.9706741189584,1578657.5999999999,1581688.5706741188
2021-05-10,159980,159980,1124400,3030.9706741189584,1627006.8,1630037.770674119
2021-05-11,159980,159980,1124400,3030.9706741189584,1588777.2,1591808.170674119
2021-05-12,161226,161226,1743400,3128.1192221099045,1600441.2,1603569.3192221099
2021-05-13,159980,159980,1129600,3098.5698714535683,1573532.8,1576631.3698714536
2021-05-14,159980,159980,1129600,3098.5698714535683,1553200.0,1556298.5698714536
2021-05-17,515120,515120,1330300,3106.233549585566,1567093.4,1570199.6335495855
2021-05-18,159992,159992,985000,2972.8200993854553,1542510.0,1545482.8200993855
2021-05-19,159992,159992,985000,2972.8200993854553,1536600.0,1539572.8200993855
2021-05-20,515120,515120,1326800,2956.782630736474,1537761.2,1540717.9826307364
2021-05-21,515120,515120,1326800,2956.782630736474,1509898.4,1512855.1826307364
2021-05-24,515120,515120,1293900,2844.4873987366445,1459519.2,1462363.6873987366
2021-05-25,515120,515120,1293900,2844.4873987366445,1497042.3,1499886.7873987367
2021-05-26,515120,515120,1293900,2844.4873987366445,1494454.5,1497298.9873987366
2021-05-27,159967,159967,2018100,2892.277281773044,1497430.2,1500322.477281773
2021-05-28,159967,159967,2018100,2892.277281773044,1497430.2,1500322.477281773
2021-05-31,515170,515170,1539600,2978.8846017182805,1533441.6,1536420.4846017184
2021-06-01,515030,515030,824000,2964.6020217183977,1545000.0,1547964.6020217184
2021-06-02,515030,515030,824000,2964.6020217183977,1533464.0,1536428.6020217184
2021-06-03,515030,515030,824000,2964.6020217183977,1526872.0,1529836.6020217184
2021-06-04,501018,501018,2009500,3022.4145937238354,1575448.0,1578470.4145937238
2021-06-07,515170,515170,1558800,3019.0233167863917,1572829.2,1575848.2233167863
2021-06-08,501018,501018,1914100,2878.660748732742,1492998.0,1495876.6607487327
2021-06-09,501018,501018,1914100,2878.660748732742,1527451.8,1530330.4607487328
2021-06-10,501018,501018,1914100,2878.660748732742,1514053.1,1516931.7607487328
2021-06-11,159995,159995,1140100,2934.1204108644743,1520893.4000000001,1523827.5204108646
2021-06-15,501018,501018,1917600,2967.9533958565444,1541750.4000000001,1544718.3533958567
2021-06-16,501018,501018,1917600,2967.9533958565444,1570514.4,1573482.3533958565
2021-06-17,513030,513030,1255700,3006.1288686983753,1565857.9000000001,1568864.0288686985
2021-06-18,501018,501018,1949900,3006.4312123022974,1563819.8,1566826.2312123023
2021-06-21,513520,513520,1305100,3073.873736168258,1588306.7000000002,1591380.5737361684
2021-06-22,501018,501018,1963700,3131.277386570815,1623979.9,1627111.1773865707
2021-06-23,501018,501018,1963700,3131.277386570815,1633798.4,1636929.6773865707
2021-06-24,588080,588080,1061600,3211.73306929064,1634864.0,1638075.7330692906
2021-06-25,159851,159851,2814400,3204.8038384891115,1670988.096147211,1674192.8999857001
2021-06-28,588080,588080,1053500,3245.1867379255127,1682439.5,1685684.6867379255
2021-06-29,588080,588080,1053500,3245.1867379255127,1683493.0,1686738.1867379255
2021-06-30,515790,515790,1272900,3393.103241688572,1722233.7,1725626.8032416885
2021-07-01,515790,515790,1272900,3393.103241688572,1664953.2,1668346.3032416885
2021-07-02,516160,516160,468800,3222.9341875943355,1646479.3657947686,1649702.299982363
2021-07-05,501018,501018,1978400,3253.7113955463283,1681640.0,1684893.7113955463
2021-07-06,501018,501018,1978400,3253.7113955463283,1709337.6,1712591.3113955464
2021-07-07,501018,501018,1978400,3253.7113955463283,1677683.2,1680936.9113955463
2021-07-08,501018,501018,1978400,3253.7113955463283,1620309.5999999999,1623563.3113955462
2021-07-09,511880,511880,16300,3886.733965438325,1650505.4,1654392.1339654382
2021-07-12,159985,159985,1283400,3163.3543763901107,1650452.4000000001,1653615.7543763903
2021-07-13,516150,516150,1365800,3181.324278304819,1673105.0000000002,1676286.324278305
2021-07-14,159967,159967,1943500,3113.21592524508,1628653.0,1631766.215925245
2021-07-15,159967,159967,1943500,3113.21592524508,1661692.5,1664805.715925245
2021-07-16,159967,159967,1943500,3113.21592524508,1599500.5,1602613.715925245
2021-07-19,159980,159980,1157600,3168.590172333177,1598645.6,1601814.1901723333
2021-07-20,159985,159985,1190300,3100.685475073755,1578337.8,1581438.4854750738
2021-07-21,518880,518880,424400,3269.6273416215554,1568158.0,1571427.6273416216
2021-07-22,159870,159870,1434700,2977.7246618478093,1563823.0,1566800.7246618478
2021-07-23,159870,159870,1434700,2977.7246618478093,1549476.0,1552453.7246618478
2021-07-26,159980,159980,1088700,3015.7882640557364,1532889.5999999999,1535905.3882640556
2021-07-27,159980,159980,1088700,3015.7882640557364,1539421.7999999998,1542437.5882640556
2021-07-28,159980,159980,1088700,3015.7882640557364,1536155.7,1539171.4882640557
2021-07-29,159980,159980,1088700,3015.7882640557364,1542687.9000000001,1545703.6882640559
2021-07-30,159980,159980,1088700,3015.7882640557364,1549220.1,1552235.8882640558
2021-08-02,159980,159980,1088700,3015.7882640557364,1547042.7,1550058.4882640557
2021-08-03,159995,159995,892400,3020.718884607777,1517972.4000000001,1520993.118884608
2021-08-04,512660,512660,1251300,3066.917776276823,1609171.8,1612238.7177762769
2021-08-05,512660,512660,1251300,3066.917776276823,1665480.3,1668547.2177762769
2021-08-06,512660,512660,1251300,3066.917776276823,1679244.6,1682311.517776277
2021-08-09,512660,512660,1251300,3066.917776276823,1667982.9,1671049.8177762767
2021-08-10,512660,512660,1251300,3066.917776276823,1733050.5,1736117.4177762768
2021-08-11,159995,159995,1005300,3456.6275824652985,1727105.4,1730562.0275824652
2021-08-12,159995,159995,1005300,3456.6275824652985,1736153.1,1739609.7275824654
2021-08-13,515220,515220,1731200,3201.5109373652376,1669411.006431853,1672612.5173692182
2021-08-16,159980,159980,1189900,3207.535858127987,1669429.7,1672637.235858128
2021-08-17,159980,159980,1189900,3207.535858127987,1678948.9000000001,1682156.4358581281
2021-08-18,513030,513030,1326300,3223.9960806281306,1657875.0,1661098.9960806281
2021-08-19,513030,513030,1326300,3223.9960806281306,1632675.3,1635899.2960806282
2021-08-20,511880,511880,16000,8593.507063828409,1623840.0,1632433.5070638284
2021-08-23,511880,511880,16000,8593.507063828409,1623712.0,1632305.5070638284
2021-08-24,513030,513030,1304800,3199.068149324972,1629695.2000000002,1632894.2681493252
2021-08-25,512660,512660,1174000,3221.0478764853906,1623642.0,1626863.0478764854
2021-08-26,515220,515220,1589400,3183.778867664747,1636060.3297856047,1639244.1086532695
2021-08-27,511880,511880,16100,6434.453096695943,1634359.3,1640793.753096696
2021-08-30,513030,513030,1314800,3228.2078814907,1638240.8,1641469.0078814907
2021-08-31,515210,515210,769500,3279.0078088054433,1677510.0000000002,1680789.0078088057
2021-09-01,513030,513030,1311400,3240.637877577683,1640561.4,1643802.0378775776
