date,time,value,weak,pool,target
2022-02-15,15:30:00,1919840.49,True,9,159985
2022-02-16,15:30:00,1935245.64,True,9,159980
2022-02-17,15:30:00,1930354.04,True,9,159980
2022-02-18,15:30:00,1954513.89,False,72,501018
2022-02-21,15:30:00,1956429.26,False,72,501018
2022-02-22,15:30:00,2025592.46,False,72,501018
2022-02-23,15:30:00,2021817.35,False,72,515220
2022-02-24,15:30:00,1983988.93,False,72,562800
2022-02-25,15:30:00,2018904.95,True,9,501018
2022-02-28,15:30:00,2045052.26,True,9,501018
2022-03-01,15:30:00,2033831.06,True,9,501018
2022-03-02,15:30:00,2186415.51,False,72,512400
2022-03-03,15:30:00,2203616.02,False,72,159985
2022-03-04,15:30:00,2200670.95,True,9,159985
2022-03-07,15:30:00,2311912.15,True,9,159985
2022-03-08,15:30:00,2347040.95,True,9,159985
2022-03-09,15:30:00,2382169.75,True,9,159985
2022-03-10,15:30:00,2322158.05,True,9,159985
2022-03-11,15:30:00,2361677.95,True,9,159985
2022-03-14,15:30:00,2382169.75,True,9,159985
2022-03-15,15:30:00,2319230.65,True,9,159985
2022-03-16,15:30:00,2361677.95,True,9,159985
2022-03-17,15:30:00,2354359.45,True,9,159985
2022-03-18,15:30:00,2407052.65,True,9,159985
2022-03-21,15:30:00,2414366.24,False,72,159985
2022-03-22,15:30:00,2489004.43,False,71,159985
2022-03-23,15:30:00,2489004.43,False,72,159985
