date,time,target,top10,top10_raw
2020-01-23,13:10:00,159949,"['159949', '159915', '513100', '512170', '512100', '512980', '512670', '512010', '510500', '512660']","159949.SZ:2.4231,159915.SZ:2.3445,513100.SH:1.7854,512170.SH:1.7156,512100.SH:1.1784,512980.SH:1.0382,512670.SH:1.0274,512010.SH:0.9902,510500.SH:0.9139,512660.SH:0.8314"
2020-02-03,13:10:00,518880,['518880'],518880.SH:0.1493
2020-02-04,13:10:00,518880,['518880'],518880.SH:0.1639
2020-02-05,13:10:00,518880,"['518880', '513500']","518880.SH:0.1338,513500.SH:0.0326"
2020-02-06,13:10:00,513100,"['513100', '513500']","513100.SH:1.7517,513500.SH:0.0603"
2020-02-07,13:10:00,513100,"['513100', '518880', '513500']","513100.SH:2.2835,518880.SH:0.0951,513500.SH:0.0946"
2020-02-10,13:10:00,513100,"['513100', '513500', '518880']","513100.SH:2.5917,513500.SH:0.1295,518880.SH:0.0924"
2020-02-11,13:10:00,513100,"['513100', '513500', '518880']","513100.SH:3.2884,513500.SH:0.2090,518880.SH:0.0779"
2020-02-12,13:10:00,513100,"['513100', '512170', '159949', '159915', '159967', '513500']","513100.SH:4.5136,512170.SH:3.2367,159949.SZ:1.8252,159915.SZ:0.9951,159967.SZ:0.9441,513500.SH:0.3178"
2020-02-13,13:10:00,512170,"['512170', '159949', '159915', '159967', '513500']","512170.SH:3.1378,159949.SZ:1.9429,159915.SZ:1.0504,159967.SZ:0.9533,513500.SH:0.5250"
2020-02-14,13:10:00,512170,"['512170', '159949', '159915', '159967', '513500']","512170.SH:3.3260,159949.SZ:2.2142,159915.SZ:1.1883,159967.SZ:1.0574,513500.SH:0.7377"
2020-02-17,13:10:00,512170,"['512170', '159949', '159915', '159967']","512170.SH:3.4897,159949.SZ:2.5506,159915.SZ:1.4093,159967.SZ:1.2930"
2020-02-18,13:10:00,512170,"['512170', '159949', '159915', '159967']","512170.SH:3.6922,159949.SZ:3.0510,159915.SZ:1.7465,159967.SZ:1.5390"
2020-02-19,13:10:00,512170,"['512170', '159949', '159915', '159967', '513500', '518880']","512170.SH:3.5404,159949.SZ:3.5152,159915.SZ:2.1603,159967.SZ:1.8987,513500.SH:0.8143,518880.SH:0.1968"
2020-02-20,13:10:00,159949,"['159949', '512170', '159915', '159967', '515050', '513500', '518880']","159949.SZ:3.7936,512170.SH:3.2554,159915.SZ:2.5093,159967.SZ:2.2125,515050.SH:1.1676,513500.SH:0.7727,518880.SH:0.3197"
2020-02-21,13:10:00,159949,"['159949', '513100', '512170', '159915', '159967', '515050', '513500', '518880']","159949.SZ:4.5784,513100.SH:3.7469,512170.SH:3.2658,159915.SZ:3.1229,159967.SZ:2.7382,515050.SH:1.9102,513500.SH:0.6313,518880.SH:0.5784"
2020-02-24,13:10:00,159915,"['159915', '512170', '159967', '515050', '512670', '518880', '513500']","159915.SZ:3.8938,512170.SH:3.5645,159967.SZ:3.4408,515050.SH:3.3398,512670.SH:1.8017,518880.SH:0.7602,513500.SH:0.3760"
2020-02-25,13:10:00,159915,"['159915', '512170', '159967', '512670', '512660', '518880', '161226']","159915.SZ:4.5354,512170.SH:4.1380,159967.SZ:4.0987,512670.SH:2.4418,512660.SH:1.7906,518880.SH:0.9629,161226.SZ:0.3936"
2020-02-26,13:10:00,159967,"['159967', '512670', '512170', '512660', '518880', '161226']","159967.SZ:4.8342,512670.SH:4.0841,512170.SH:4.0600,512660.SH:3.1470,518880.SH:1.0364,161226.SZ:0.3928"
2020-02-27,13:10:00,512670,"['512670', '512660', '512710', '518880', '161226']","512670.SH:4.5470,512660.SH:3.3899,512710.SH:1.3233,518880.SH:1.1269,161226.SZ:0.4350"
2020-02-28,13:10:00,518880,"['518880', '161226']","518880.SH:1.1285,161226.SZ:0.3419"
2020-03-02,13:10:00,511880,[],
2020-03-03,13:10:00,159985,['159985'],159985.SZ:0.0019
2020-03-04,13:10:00,159985,['159985'],159985.SZ:0.0184
2020-03-05,13:10:00,159985,['159985'],159985.SZ:0.0545
2020-03-06,13:10:00,515050,"['515050', '512670', '512170', '512100', '512660', '159967', '512710', '512200', '159915', '159928']","515050.SH:4.8364,512670.SH:3.5661,512170.SH:3.3372,512100.SH:3.2039,512660.SH:2.6446,159967.SZ:2.2207,512710.SH:1.8920,512200.SH:1.7532,159915.SZ:1.5292,159928.SZ:1.4954"
2020-03-09,13:10:00,512170,"['512170', '512200', '159928', '512890', '510300', '510880', '518880']","512170.SH:2.9253,512200.SH:1.8918,159928.SZ:1.3907,512890.SH:0.5736,510300.SH:0.5045,510880.SH:0.4383,518880.SH:0.4284"
2020-03-10,13:10:00,511880,[],
2020-03-11,13:10:00,518880,['518880'],518880.SH:0.3615
2020-03-12,13:10:00,511880,[],
2020-03-13,13:10:00,511880,[],
2020-03-16,13:10:00,159985,['159985'],159985.SZ:0.0180
2020-03-17,13:10:00,159985,['159985'],159985.SZ:0.0108
2020-03-18,13:10:00,159985,['159985'],159985.SZ:0.0201
2020-03-19,13:10:00,511880,[],
2020-03-20,13:10:00,159985,['159985'],159985.SZ:0.0198
2020-03-23,13:10:00,159985,['159985'],159985.SZ:0.0914
2020-03-24,13:10:00,159985,['159985'],159985.SZ:0.2407
2020-03-25,13:10:00,159985,['159985'],159985.SZ:0.4341
2020-03-26,13:10:00,159985,['159985'],159985.SZ:0.5934
2020-03-27,13:10:00,159985,['159985'],159985.SZ:0.6986
2020-03-30,13:10:00,159985,['159985'],159985.SZ:0.9689
2020-03-31,13:10:00,159985,['159985'],159985.SZ:1.0282
2020-04-01,13:10:00,159985,['159985'],159985.SZ:0.9399
2020-04-02,13:10:00,159985,['159985'],159985.SZ:0.6766
2020-04-03,13:10:00,159985,['159985'],159985.SZ:0.4445
2020-04-07,13:10:00,511880,[],
2020-04-08,13:10:00,511880,[],
2020-04-09,13:10:00,511880,[],
2020-04-10,13:10:00,511880,[],
2020-04-13,13:10:00,511880,[],
2020-04-14,13:10:00,512010,['512010'],512010.SH:0.8353
2020-04-15,13:10:00,512010,"['512010', '159928', '518880']","512010.SH:1.4819,159928.SZ:0.9055,518880.SH:0.6138"
2020-04-16,13:10:00,512010,"['512010', '159928', '512170', '518880']","512010.SH:2.3085,159928.SZ:1.2885,512170.SH:1.2212,518880.SH:0.8545"
2020-04-17,13:10:00,512010,"['512010', '512170', '159928', '513520', '512690', '518880', '159967', '510900', '513500', '501018']","512010.SH:3.1259,512170.SH:2.2541,159928.SZ:2.0049,513520.SH:1.9859,512690.SH:1.2428,518880.SH:1.2102,159967.SZ:0.9495,510900.SH:0.7992,513500.SH:0.6445,501018.SH:0.5021"
2020-04-20,13:10:00,512010,"['512010', '512170', '513520', '159928', '513030', '512690', '159967', '518880', '513500', '510900']","512010.SH:3.3958,512170.SH:3.2933,513520.SH:2.8976,159928.SZ:2.3329,513030.SH:2.1546,512690.SH:1.7741,159967.SZ:1.5367,518880.SH:1.3001,513500.SH:1.2552,510900.SH:1.0269"
2020-04-21,13:10:00,512170,"['512170', '513520', '512010', '513030', '159928', '512690', '159967', '513500', '518880', '161226']","512170.SH:3.9100,513520.SH:3.0926,512010.SH:3.0598,513030.SH:2.9387,159928.SZ:2.3027,512690.SH:2.0291,159967.SZ:2.0238,513500.SH:1.6125,518880.SH:1.2648,161226.SZ:1.1586"
2020-04-22,13:10:00,512170,"['512170', '512010', '513030', '513520', '159928', '512690', '159967', '513500', '159949', '518880']","512170.SH:4.2543,512010.SH:2.9062,513030.SH:2.8023,513520.SH:2.4524,159928.SZ:2.4103,512690.SH:2.3571,159967.SZ:2.1976,513500.SH:1.6069,159949.SZ:1.2176,518880.SH:1.1257"
2020-04-23,13:10:00,512170,"['512170', '512010', '513030', '512690', '159928', '159967', '513520', '513500', '159949', '159915']","512170.SH:4.6164,512010.SH:2.8582,513030.SH:2.8477,512690.SH:2.6077,159928.SZ:2.5102,159967.SZ:2.3886,513520.SH:2.1023,513500.SH:1.7201,159949.SZ:1.5334,159915.SZ:1.2733"
2020-04-24,13:10:00,512170,"['512170', '512690', '159928', '512010', '159967', '513030', '513520', '159949', '513500', '513100']","512170.SH:3.9695,512690.SH:2.6919,159928.SZ:2.3722,512010.SH:2.3541,159967.SZ:2.1189,513030.SH:2.0458,513520.SH:1.5886,159949.SZ:1.4341,513500.SH:1.4231,513100.SH:1.3052"
2020-04-27,13:10:00,513100,"['513100', '513500', '513520', '159980', '161226', '518880']","513100.SH:1.7056,513500.SH:1.4457,513520.SH:1.4359,159980.SZ:1.1908,161226.SZ:0.9552,518880.SH:0.7974"
2020-04-28,13:10:00,513100,"['513100', '513500', '513520', '159980', '513030']","513100.SH:2.5920,513500.SH:1.5035,513520.SH:1.2885,159980.SZ:1.2216,513030.SH:1.1612"
2020-04-29,13:10:00,513100,"['513100', '513500', '513520', '159980', '513030', '518880']","513100.SH:3.4739,513500.SH:1.4600,513520.SH:1.2915,159980.SZ:1.0926,513030.SH:0.9648,518880.SH:0.5376"
2020-04-30,13:10:00,513500,"['513500', '513520', '513030', '159980', '518880']","513500.SH:1.5765,513520.SH:1.3784,513030.SH:1.0506,159980.SZ:1.0107,518880.SH:0.4718"
2020-05-06,13:10:00,512690,"['512690', '159967', '159949', '513500', '512170', '159928', '513520', '159915', '513030', '159980']","512690.SH:2.1278,159967.SZ:1.9594,159949.SZ:1.8615,513500.SH:1.6022,512170.SH:1.4588,159928.SZ:1.4092,513520.SH:1.3487,159915.SZ:1.2747,513030.SH:1.0017,159980.SZ:0.9785"
2020-05-07,13:10:00,512690,"['512690', '159967', '159949', '513500', '512170', '159915', '159928', '513520', '512010', '159980']","512690.SH:2.2466,159967.SZ:2.2343,159949.SZ:2.1804,513500.SH:1.5676,512170.SH:1.5344,159915.SZ:1.5018,159928.SZ:1.4066,513520.SH:1.2742,512010.SH:0.9694,159980.SZ:0.9535"
2020-05-08,13:10:00,512690,"['512690', '159967', '159949', '159915', '513500', '512170', '159928', '513520', '515050', '512010']","512690.SH:2.5403,159967.SZ:2.4591,159949.SZ:2.4530,159915.SZ:1.6941,513500.SH:1.5471,512170.SH:1.5444,159928.SZ:1.3843,513520.SH:1.3394,515050.SH:1.1258,512010.SH:1.0065"
2020-05-11,13:10:00,512690,"['512690', '159967', '159949', '159915', '513520', '513500', '515050', '159995', '512170', '159928']","512690.SH:2.6243,159967.SZ:2.3013,159949.SZ:2.2324,159915.SZ:1.5674,513520.SH:1.4859,513500.SH:1.4720,515050.SH:1.3632,159995.SZ:1.2160,512170.SH:1.2076,159928.SZ:1.1989"
2020-05-12,13:10:00,512690,"['512690', '159967', '159949', '513520', '515050', '159915', '513500', '159995', '159928', '512480']","512690.SH:2.6532,159967.SZ:2.1990,159949.SZ:1.9591,513520.SH:1.5334,515050.SH:1.4585,159915.SZ:1.4218,513500.SH:1.2987,159995.SZ:1.2687,159928.SZ:1.1081,512480.SH:1.0926"
2020-05-13,13:10:00,512690,"['512690', '159967', '159949', '159995', '515050', '512480', '159915', '513520', '512170', '159928']","512690.SH:3.0596,159967.SZ:2.3870,159949.SZ:2.0117,159995.SZ:1.8625,515050.SH:1.7300,512480.SH:1.5802,159915.SZ:1.4948,513520.SH:1.3479,512170.SH:1.1930,159928.SZ:1.1452"
2020-05-14,13:10:00,512690,"['512690', '159995', '159967', '512480', '515050', '159949', '159915', '512170', '513520', '515030']","512690.SH:3.4293,159995.SZ:2.8033,159967.SZ:2.4842,512480.SH:2.3073,515050.SH:2.2564,159949.SZ:1.9780,159915.SZ:1.4812,512170.SH:1.2179,513520.SH:1.1383,515030.SH:1.1235"
2020-05-15,13:10:00,159995,"['159995', '513100', '512480', '512690', '515050', '159967', '159949', '159915', '515030', '512170']","159995.SZ:4.1421,513100.SH:4.1351,512480.SH:3.3696,512690.SH:3.3690,515050.SH:2.6129,159967.SZ:2.4505,159949.SZ:1.8544,159915.SZ:1.3658,515030.SH:1.1710,512170.SH:1.1176"
2020-05-18,13:10:00,512480,"['512480', '512690', '513100', '159967', '159949', '159915', '515030', '512170', '512670', '512710']","512480.SH:4.3661,512690.SH:3.8682,513100.SH:3.1798,159967.SZ:2.6136,159949.SZ:1.7694,159915.SZ:1.3336,515030.SH:1.2447,512170.SH:1.2213,512670.SH:1.1833,512710.SH:1.0421"
2020-05-19,13:10:00,512690,"['512690', '513100', '159967', '159949', '159915', '515030', '512170', '159928', '512660', '513520']","512690.SH:4.1702,513100.SH:2.6735,159967.SZ:2.6392,159949.SZ:1.5665,159915.SZ:1.2648,515030.SH:1.2256,512170.SH:1.2192,159928.SZ:0.9922,512660.SH:0.8966,513520.SH:0.8207"
2020-05-20,13:10:00,512690,"['512690', '513100', '512670', '515030', '159949', '159915', '512170', '512710', '159928', '512660']","512690.SH:4.4172,513100.SH:2.3462,512670.SH:1.5941,515030.SH:1.5423,159949.SZ:1.5388,159915.SZ:1.2796,512170.SH:1.2786,512710.SH:1.2631,159928.SZ:0.9714,512660.SH:0.9526"
2020-05-21,13:10:00,513100,"['513100', '161226', '513520', '518880', '159980', '513500', '513030']","513100.SH:1.9026,161226.SZ:1.3148,513520.SH:0.8447,518880.SH:0.6103,159980.SZ:0.5772,513500.SH:0.3494,513030.SH:0.1527"
2020-05-22,13:10:00,161226,"['161226', '513520', '518880', '513500', '513030']","161226.SZ:1.4733,513520.SH:0.7407,518880.SH:0.5761,513500.SH:0.2882,513030.SH:0.1434"
2020-05-25,13:10:00,161226,"['161226', '513520', '518880', '159980', '513500', '513030']","161226.SZ:2.0386,513520.SH:0.7594,518880.SH:0.6490,159980.SZ:0.4335,513500.SH:0.3128,513030.SH:0.2328"
2020-05-26,13:10:00,161226,"['161226', '513520', '518880', '513030', '513500', '159980']","161226.SZ:2.6083,513520.SH:0.9779,518880.SH:0.6700,513030.SH:0.4732,513500.SH:0.4172,159980.SZ:0.3806"
2020-05-27,13:10:00,161226,"['161226', '513520', '513030', '513100', '513500', '159980', '159985']","161226.SZ:3.1912,513520.SH:1.1582,513030.SH:0.7222,513100.SH:0.5585,513500.SH:0.5085,159980.SZ:0.3631,159985.SZ:0.0055"
2020-05-28,13:10:00,161226,"['161226', '513520', '513030', '513500', '513100', '159980', '159985']","161226.SZ:3.7475,513520.SH:1.5084,513030.SH:1.1197,513500.SH:0.6944,513100.SH:0.4312,159980.SZ:0.3170,159985.SZ:0.0256"
2020-05-29,13:10:00,161226,"['161226', '513520', '513030', '513500', '159980', '513100', '159985']","161226.SZ:4.0486,513520.SH:1.8724,513030.SH:1.5476,513500.SH:0.8424,159980.SZ:0.3126,513100.SH:0.3111,159985.SZ:0.0336"
2020-06-01,13:10:00,161226,"['161226', '513520', '513030', '513500', '518880', '159980', '513100', '159985']","161226.SZ:4.9436,513520.SH:2.0261,513030.SH:1.9539,513500.SH:0.8821,518880.SH:0.4783,159980.SZ:0.3351,513100.SH:0.1896,159985.SZ:0.0472"
2020-06-02,13:10:00,512690,"['512690', '513030', '513520', '513500', '159981', '512170', '515030', '518880', '159980', '159967']","512690.SH:2.8435,513030.SH:2.4584,513520.SH:2.3054,513500.SH:0.8728,159981.SZ:0.7139,512170.SH:0.5218,515030.SH:0.4781,518880.SH:0.4351,159980.SZ:0.3468,159967.SZ:0.2801"
2020-06-03,13:10:00,513030,"['513030', '513520', '512690', '513500', '159981', '512170', '515030', '518880', '159980', '159967']","513030.SH:3.1677,513520.SH:2.5758,512690.SH:2.5705,513500.SH:0.9566,159981.SZ:0.7085,512170.SH:0.5889,515030.SH:0.5473,518880.SH:0.3815,159980.SZ:0.3728,159967.SZ:0.2697"
2020-06-04,13:10:00,161226,"['161226', '513030', '512690', '513520', '513500', '515030', '159981', '512170', '159980', '518880']","161226.SZ:4.7313,513030.SH:4.0670,512690.SH:2.6764,513520.SH:2.6764,513500.SH:1.0130,515030.SH:0.6176,159981.SZ:0.5865,512170.SH:0.5392,159980.SZ:0.3667,518880.SH:0.2761"
2020-06-05,13:10:00,161226,"['161226', '513520', '512690', '513500', '515030', '512170', '159981', '159980', '159985', '159992']","161226.SZ:3.8706,513520.SH:2.8357,512690.SH:2.7552,513500.SH:1.0854,515030.SH:0.6490,512170.SH:0.5414,159981.SZ:0.5243,159980.SZ:0.4045,159985.SZ:0.3445,159992.SZ:0.2635"
2020-06-08,13:10:00,513520,"['513520', '161226', '512690', '513500', '515030', '159981', '512170', '159980', '159985', '159928']","513520.SH:3.0342,161226.SZ:2.9977,512690.SH:2.8705,513500.SH:1.3145,515030.SH:0.8033,159981.SZ:0.5453,512170.SH:0.4975,159980.SZ:0.4857,159985.SZ:0.3712,159928.SZ:0.3046"
2020-06-09,13:10:00,513520,"['513520', '512690', '161226', '513500', '515030', '159980', '159981', '512170', '159985', '159928']","513520.SH:3.3020,512690.SH:2.9736,161226.SZ:2.2038,513500.SH:1.6241,515030.SH:0.8789,159980.SZ:0.5678,159981.SZ:0.5155,512170.SH:0.4568,159985.SZ:0.3568,159928.SZ:0.3398"
2020-06-10,13:10:00,513520,"['513520', '512690', '513500', '161226', '515030', '159980', '159981', '512170', '159928', '159985']","513520.SH:3.7005,512690.SH:2.9197,513500.SH:2.0502,161226.SZ:1.6851,515030.SH:1.1232,159980.SZ:0.6631,159981.SZ:0.4785,512170.SH:0.4601,159928.SZ:0.3742,159985.SZ:0.3625"
2020-06-11,13:10:00,513520,"['513520', '512690', '513500', '515030', '161226', '159980', '513090', '512170', '159981', '159992']","513520.SH:3.5826,512690.SH:2.7989,513500.SH:2.0186,515030.SH:1.5526,161226.SZ:1.2805,159980.SZ:0.7727,513090.SH:0.5755,512170.SH:0.4952,159981.SZ:0.4803,159992.SZ:0.4203"
2020-06-12,13:10:00,513520,"['513520', '512690', '515030', '513500', '161226', '159980', '513090', '512170', '159992', '512010']","513520.SH:2.8027,512690.SH:2.4756,515030.SH:1.5752,513500.SH:1.4423,161226.SZ:0.7982,159980.SZ:0.7662,513090.SH:0.5547,512170.SH:0.5441,159992.SZ:0.4698,512010.SH:0.4502"
2020-06-15,13:10:00,512690,"['512690', '513520', '515030', '159980', '512170', '159949', '159992', '513090', '512010', '159967']","512690.SH:2.0699,513520.SH:1.9511,515030.SH:1.8449,159980.SZ:0.7959,512170.SH:0.7219,159949.SZ:0.6918,159992.SZ:0.5993,513090.SH:0.5941,512010.SH:0.5915,159967.SZ:0.5309"
2020-06-16,13:10:00,513030,"['513030', '515030', '512690', '513520', '512170', '159949', '159980', '159992', '512980', '512010']","513030.SH:4.9584,515030.SH:1.9505,512690.SH:1.7643,513520.SH:1.5892,512170.SH:0.8938,159949.SZ:0.8750,159980.SZ:0.8380,159992.SZ:0.7207,512980.SH:0.7122,512010.SH:0.7036"
2020-06-17,13:10:00,513030,"['513030', '515030', '512690', '513520', '512170', '159949', '159992', '512980', '512010', '159980']","513030.SH:3.9737,515030.SH:2.0192,512690.SH:1.3975,513520.SH:1.3744,512170.SH:1.2531,159949.SZ:1.1634,159992.SZ:1.0047,512980.SH:1.0040,512010.SH:0.9611,159980.SZ:0.8861"
2020-06-18,13:10:00,513030,"['513030', '515030', '159949', '512980', '159992', '512010', '513520', '512690', '159915', '159967']","513030.SH:3.1867,515030.SH:2.1641,159949.SZ:1.5194,512980.SH:1.3655,159992.SZ:1.2483,512010.SH:1.2310,513520.SH:1.2142,512690.SH:1.1807,159915.SZ:1.1617,159967.SZ:1.0728"
2020-06-19,13:10:00,515030,"['515030', '513030', '512170', '159949', '512980', '512010', '159992', '159915', '159967', '512690']","515030.SH:2.5463,513030.SH:2.3049,512170.SH:2.1558,159949.SZ:2.0854,512980.SH:1.7505,512010.SH:1.7466,159992.SZ:1.7002,159915.SZ:1.5683,159967.SZ:1.5030,512690.SH:1.1930"
2020-06-22,13:10:00,515030,"['515030', '159949', '512170', '512010', '159992', '159915', '512980', '159967', '513030', '515050']","515030.SH:3.0745,159949.SZ:2.8124,512170.SH:2.5950,512010.SH:2.2595,159992.SZ:2.1349,159915.SZ:2.0612,512980.SH:1.9867,159967.SZ:1.9362,513030.SH:1.6004,515050.SH:1.5453"
2020-06-23,13:10:00,159949,"['159949', '512170', '515030', '512010', '159992', '159915', '159967', '512980', '515050', '513090']","159949.SZ:3.5397,512170.SH:3.4945,515030.SH:3.2116,512010.SH:3.0717,159992.SZ:2.8642,159915.SZ:2.6055,159967.SZ:2.5204,512980.SH:2.3826,515050.SH:2.0577,513090.SH:1.6544"
2020-06-24,13:10:00,159949,"['159949', '512170', '512010', '515030', '159992', '159915', '159967', '515050', '512980', '513090']","159949.SZ:4.5086,512170.SH:4.2694,512010.SH:3.7494,515030.SH:3.4888,159992.SZ:3.4614,159915.SZ:3.3017,159967.SZ:3.2747,515050.SH:2.9031,512980.SH:2.7824,513090.SH:2.0347"
2020-06-29,13:10:00,512010,"['512010', '159992', '159967', '159915', '515030', '515050', '512980', '513090', '512690', '159998']","512010.SH:4.6351,159992.SZ:4.2900,159967.SZ:3.9611,159915.SZ:3.8083,515030.SH:3.6509,515050.SH:3.3463,512980.SH:2.7966,513090.SH:1.9794,512690.SH:1.6434,159998.SZ:1.4302"
2020-06-30,13:10:00,159967,"['159967', '159915', '515050', '515030', '512980', '512690', '159998', '510500', '512100', '159928']","159967.SZ:4.8103,159915.SZ:4.5205,515050.SH:4.1239,515030.SH:3.7242,512980.SH:2.9772,512690.SH:2.0084,159998.SZ:1.8012,510500.SH:1.4641,512100.SH:1.4368,159928.SZ:1.3730"
2020-07-01,13:10:00,159967,"['159967', '159915', '515050', '515030', '512980', '512690', '159998', '159928', '515980', '510500']","159967.SZ:4.9894,159915.SZ:4.7316,515050.SH:4.3570,515030.SH:3.4493,512980.SH:2.8572,512690.SH:2.5353,159998.SZ:2.0074,159928.SZ:1.6452,515980.SH:1.4814,510500.SH:1.4426"
2020-07-02,13:10:00,159915,"['159915', '159967', '515050', '512690', '515030', '512980', '512880', '159998', '159928', '513090']","159915.SZ:4.6213,159967.SZ:4.4772,515050.SH:4.3229,512690.SH:3.4190,515030.SH:2.9780,512980.SH:2.6713,512880.SH:2.4197,159998.SZ:2.2521,159928.SZ:2.0749,513090.SH:1.9678"
2020-07-03,13:10:00,515050,"['515050', '159967', '512690', '512880', '515030', '513090', '159998', '159928', '512980', '512480']","515050.SH:4.5802,159967.SZ:4.5235,512690.SH:3.9850,512880.SH:3.8285,515030.SH:2.9362,513090.SH:2.7687,159998.SZ:2.5437,159928.SZ:2.5227,512980.SH:2.4999,512480.SH:2.0601"
2020-07-06,13:10:00,512690,"['512690', '159967', '515030', '159995', '512480', '159928', '159998', '512070', '512980', '515980']","512690.SH:4.8877,159967.SZ:4.4526,515030.SH:3.3081,159995.SZ:3.3080,512480.SH:3.2928,159928.SZ:3.2801,159998.SZ:3.1656,512070.SH:3.1004,512980.SH:2.7487,515980.SH:2.3079"
2020-07-07,13:10:00,159928,"['159928', '159998', '515030', '512200', '510300', '515980', '512980', '510500', '512400', '515880']","159928.SZ:4.4428,159998.SZ:4.2061,515030.SH:4.1378,512200.SH:3.3670,510300.SH:3.2509,515980.SH:3.0927,512980.SH:3.0890,510500.SH:2.5671,512400.SH:2.4191,515880.SH:2.3808"
2020-07-08,13:10:00,515030,"['515030', '510300', '515980', '512400', '512980', '510500', '512100', '515880', '512710', '512890']","515030.SH:4.8821,510300.SH:4.1270,515980.SH:3.7518,512400.SH:3.6080,512980.SH:3.3262,510500.SH:3.1012,512100.SH:2.6929,515880.SH:2.6155,512710.SH:2.2216,512890.SH:1.9517"
2020-07-09,13:10:00,512710,"['512710', '510500', '512670', '512980', '512100', '515880', '512660', '512890', '515210', '512800']","512710.SH:4.9536,510500.SH:4.3942,512670.SH:4.3425,512980.SH:4.3157,512100.SH:3.8103,515880.SH:3.7618,512660.SH:3.2872,512890.SH:2.8610,515210.SH:1.8950,512800.SH:1.5812"
2020-07-10,13:10:00,512890,"['512890', '512800', '510880', '159980', '511380', '510900', '518880', '159985', '159981']","512890.SH:3.6977,512800.SH:2.1255,510880.SH:2.0971,159980.SZ:1.2338,511380.SH:0.9830,510900.SH:0.7067,518880.SH:0.3743,159985.SZ:0.3130,159981.SZ:0.1141"
2020-07-13,13:10:00,512890,"['512890', '510880', '159980', '511380', '510900', '518880', '161226', '159985', '159981']","512890.SH:4.5460,510880.SH:2.6308,159980.SZ:1.4063,511380.SH:1.2680,510900.SH:0.8994,518880.SH:0.3850,161226.SZ:0.3337,159985.SZ:0.2790,159981.SZ:0.1466"
2020-07-14,13:10:00,510880,"['510880', '159980', '511380', '510900', '161226', '518880', '159985', '159981']","510880.SH:3.1480,159980.SZ:1.5121,511380.SH:1.4856,510900.SH:0.9294,161226.SZ:0.4921,518880.SH:0.3685,159985.SZ:0.2748,159981.SZ:0.1552"
2020-07-15,13:10:00,510880,"['510880', '512800', '159980', '511380', '510900', '161226', '518880', '159985', '159981', '513100']","510880.SH:3.2321,512800.SH:2.2368,159980.SZ:1.6122,511380.SH:1.5162,510900.SH:0.8945,161226.SZ:0.6787,518880.SH:0.3575,159985.SZ:0.2651,159981.SZ:0.2427,513100.SH:0.1911"
2020-07-16,13:10:00,510880,"['510880', '512800', '159980', '511380', '161226', '510900', '159981', '518880', '159985', '513100']","510880.SH:3.2049,512800.SH:2.0216,159980.SZ:1.5106,511380.SH:1.4194,161226.SZ:0.8895,510900.SH:0.7286,159981.SZ:0.3439,518880.SH:0.3180,159985.SZ:0.2514,513100.SH:0.2022"
2020-07-17,13:10:00,161226,"['161226', '513030', '513500']","161226.SZ:0.8788,513030.SH:0.2601,513500.SH:0.0286"
2020-07-20,13:10:00,161226,"['161226', '513030', '159985', '513500']","161226.SZ:1.0320,513030.SH:0.5357,159985.SZ:0.3097,513500.SH:0.1143"
2020-07-21,13:10:00,161226,"['161226', '159980', '513030', '159985', '513100', '513500', '518880', '513520']","161226.SZ:1.4342,159980.SZ:1.1981,513030.SH:0.7680,159985.SZ:0.3679,513100.SH:0.2897,513500.SH:0.2282,518880.SH:0.1595,513520.SH:0.0002"
2020-07-22,13:10:00,161226,"['161226', '159980', '513030', '159985', '513100', '513500', '518880', '513520']","161226.SZ:2.1363,159980.SZ:1.2465,513030.SH:0.8991,159985.SZ:0.3738,513100.SH:0.3212,513500.SH:0.2633,518880.SH:0.2165,513520.SH:0.0002"
2020-07-23,13:10:00,161226,"['161226', '159980', '513030', '159985', '513100', '513500', '518880']","161226.SZ:3.1165,159980.SZ:1.0762,513030.SH:0.9637,159985.SZ:0.4088,513100.SH:0.3329,513500.SH:0.2787,518880.SH:0.2744"
2020-07-24,13:10:00,161226,"['161226', '512890', '515220', '512200', '513030', '510880', '159980', '159985', '511380', '518880']","161226.SZ:4.1847,512890.SH:3.0770,515220.SH:2.2764,512200.SH:1.4559,513030.SH:1.0998,510880.SH:1.0913,159980.SZ:1.0239,159985.SZ:0.5088,511380.SH:0.4549,518880.SH:0.3504"
2020-07-27,13:10:00,513030,"['513030', '159980', '159985', '518880', '513500', '513520']","513030.SH:1.1421,159980.SZ:0.9283,159985.SZ:0.6240,518880.SH:0.4795,513500.SH:0.3546,513520.SH:0.0036"
2020-07-28,13:10:00,513030,"['513030', '159980', '518880', '159985', '513500', '513520']","513030.SH:1.2403,159980.SZ:0.8454,518880.SH:0.6187,159985.SZ:0.5995,513500.SH:0.3804,513520.SH:0.0221"
2020-07-29,13:10:00,159980,"['159980', '518880', '159985', '513520']","159980.SZ:0.8446,518880.SH:0.7664,159985.SZ:0.4910,513520.SH:0.0384"
2020-07-30,13:10:00,512010,"['512010', '159967', '512400', '159928', '159949', '512170', '513030', '518880', '159980', '159915']","512010.SH:3.8140,159967.SZ:2.9477,512400.SH:2.2030,159928.SZ:2.1258,159949.SZ:1.7580,512170.SH:1.3885,513030.SH:1.2643,518880.SH:0.9570,159980.SZ:0.8722,159915.SZ:0.8689"
