date,time,value,positions,symbol
2021-04-19,15:10:00,203410.68,513100.XSHG:43200:202608.00,513100
2021-04-20,15:10:00,196390.1,512690.XSHG:76900:195787.40,512690
2021-04-21,15:10:00,201157.9,512690.XSHG:76900:200555.20,512690
2021-04-22,15:10:00,201081.0,512690.XSHG:76900:200478.30,512690
2021-04-23,15:10:00,203234.2,512690.XSHG:76900:202631.50,512690
2021-04-26,15:10:00,199235.4,512690.XSHG:76900:198632.70,512690
2021-04-27,15:10:00,202849.7,512690.XSHG:76900:202247.00,512690
2021-04-28,15:10:00,206380.11,159967.XSHE:293300:205896.60,159967
2021-04-29,15:10:00,206380.11,159967.XSHE:293300:205896.60,159967
2021-04-30,15:10:00,209606.41,159967.XSHE:293300:209122.90,159967
2021-05-06,15:10:00,203132.24,159949.XSHE:156100:202617.80,159949
2021-05-07,15:10:00,199487.77,159980.XSHE:141700:198946.80,159980
2021-05-10,15:10:00,205580.87,159980.XSHE:141700:205039.90,159980
2021-05-11,15:10:00,200763.07,159980.XSHE:141700:200222.10,159980
2021-05-12,15:10:00,202038.37,159980.XSHE:141700:201497.40,159980
2021-05-13,15:10:00,197929.07,159980.XSHE:141700:197388.10,159980
2021-05-14,15:10:00,196154.47,518880.XSHG:52300:195549.70,518880
2021-05-17,15:10:00,198063.11,159992.XSHE:124200:197602.20,159992
2021-05-18,15:10:00,194958.11,159992.XSHE:124200:194497.20,159992
2021-05-19,15:10:00,194093.12,515120.XSHG:167300:193566.10,515120
2021-05-20,15:10:00,194427.72,515120.XSHG:167300:193900.70,515120
2021-05-21,15:10:00,190914.42,515120.XSHG:167300:190387.40,515120
2021-05-24,15:10:00,189241.42,515120.XSHG:167300:188714.40,515120
2021-05-25,15:10:00,194285.63,512010.XSHG:58800:193628.40,512010
2021-05-26,15:10:00,194050.43,512010.XSHG:58800:193393.20,512010
2021-05-27,15:10:00,195592.08,512170.XSHG:214400:195104.00,512170
2021-05-28,15:10:00,191083.77,159949.XSHE:135900:190667.70,159949
2021-05-31,15:10:00,196741.68,515030.XSHG:103700:196200.40,515030
2021-06-01,15:10:00,194978.78,515030.XSHG:103700:194437.50,515030
2021-06-02,15:10:00,193526.98,515030.XSHG:103700:192985.70,515030
2021-06-03,15:10:00,194779.36,512670.XSHG:111800:194308.40,512670
